input,prompt,response
ant|anteater|eggbeater,Answer using only one word - anteater or eggbeater and not ant. Which is more similar in semantic meaning to ant?,anteater
ant|anteater|grenade,Answer using only one word - anteater or grenade and not ant. Which is more similar in semantic meaning to ant?,Anteater
ant|anvil|artichoke,Answer using only one word - anvil or artichoke and not ant. Which is more similar in semantic meaning to ant?,Artichoke
ant|anvil|bat,Answer using only one word - anvil or bat and not ant. Which is more similar in semantic meaning to ant?,bat
ant|anvil|bell,Answer using only one word - anvil or bell and not ant. Which is more similar in semantic meaning to ant?,Bell
ant|anvil|blueberry,Answer using only one word - anvil or blueberry and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|anvil|bucket,Answer using only one word - anvil or bucket and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|anvil|cannon,Answer using only one word - anvil or cannon and not ant. Which is more similar in semantic meaning to ant?,cannon
ant|anvil|caterpillar,Answer using only one word - anvil or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|anvil|clarinet,Answer using only one word - anvil or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|anvil|dragonfly,Answer using only one word - anvil or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|anvil|file,Answer using only one word - anvil or file and not ant. Which is more similar in semantic meaning to ant?,File
ant|anvil|missile,Answer using only one word - anvil or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|apple|banjo,Answer using only one word - apple or banjo and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|beet,Answer using only one word - apple or beet and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|blender,Answer using only one word - apple or blender and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|bread,Answer using only one word - apple or bread and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|candle,Answer using only one word - apple or candle and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|cart,Answer using only one word - apple or cart and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|chinchilla,Answer using only one word - apple or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|apple|crow,Answer using only one word - apple or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|apple|eggbeater,Answer using only one word - apple or eggbeater and not ant. Which is more similar in semantic meaning to ant?,apple
ant|apple|grenade,Answer using only one word - apple or grenade and not ant. Which is more similar in semantic meaning to ant?,apple
ant|artichoke|banana,Answer using only one word - artichoke or banana and not ant. Which is more similar in semantic meaning to ant?,Artichoke
ant|artichoke|bed,Answer using only one word - artichoke or bed and not ant. Which is more similar in semantic meaning to ant?,bed
ant|artichoke|bird,Answer using only one word - artichoke or bird and not ant. Which is more similar in semantic meaning to ant?,bird
ant|artichoke|boar,Answer using only one word - artichoke or boar and not ant. Which is more similar in semantic meaning to ant?,boar
ant|artichoke|cactus,Answer using only one word - artichoke or cactus and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|artichoke|carrot,Answer using only one word - artichoke or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|artichoke|chili,Answer using only one word - artichoke or chili and not ant. Which is more similar in semantic meaning to ant?,chili
ant|artichoke|coconut,Answer using only one word - artichoke or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|artichoke|eagle,Answer using only one word - artichoke or eagle and not ant. Which is more similar in semantic meaning to ant?,artichoke
ant|artichoke|fly,Answer using only one word - artichoke or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|bagel|banana,Answer using only one word - bagel or banana and not ant. Which is more similar in semantic meaning to ant?,bagel
ant|bagel|bed,Answer using only one word - bagel or bed and not ant. Which is more similar in semantic meaning to ant?,bagel
ant|bagel|bird,Answer using only one word - bagel or bird and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bagel|boar,Answer using only one word - bagel or boar and not ant. Which is more similar in semantic meaning to ant?,boar
ant|bagel|cactus,Answer using only one word - bagel or cactus and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|bagel|carrot,Answer using only one word - bagel or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|bagel|chili,Answer using only one word - bagel or chili and not ant. Which is more similar in semantic meaning to ant?,bagel
ant|bagel|coconut,Answer using only one word - bagel or coconut and not ant. Which is more similar in semantic meaning to ant?,bagel
ant|bagel|eagle,Answer using only one word - bagel or eagle and not ant. Which is more similar in semantic meaning to ant?,bagel
ant|bagel|fly,Answer using only one word - bagel or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|banana|banjo,Answer using only one word - banana or banjo and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|beet,Answer using only one word - banana or beet and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|blender,Answer using only one word - banana or blender and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|bread,Answer using only one word - banana or bread and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|candle,Answer using only one word - banana or candle and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|cart,Answer using only one word - banana or cart and not ant. Which is more similar in semantic meaning to ant?,cart
ant|banana|chinchilla,Answer using only one word - banana or chinchilla and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|crow,Answer using only one word - banana or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|banana|eggbeater,Answer using only one word - banana or eggbeater and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banana|grenade,Answer using only one word - banana or grenade and not ant. Which is more similar in semantic meaning to ant?,banana
ant|banjo|bat,Answer using only one word - banjo or bat and not ant. Which is more similar in semantic meaning to ant?,bat
ant|banjo|bell,Answer using only one word - banjo or bell and not ant. Which is more similar in semantic meaning to ant?,bell
ant|banjo|blueberry,Answer using only one word - banjo or blueberry and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|banjo|bucket,Answer using only one word - banjo or bucket and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|banjo|cannon,Answer using only one word - banjo or cannon and not ant. Which is more similar in semantic meaning to ant?,cannon
ant|banjo|caterpillar,Answer using only one word - banjo or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|banjo|clarinet,Answer using only one word - banjo or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|banjo|dragonfly,Answer using only one word - banjo or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|banjo|file,Answer using only one word - banjo or file and not ant. Which is more similar in semantic meaning to ant?,file
ant|banjo|missile,Answer using only one word - banjo or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|barrel|beet,Answer using only one word - barrel or beet and not ant. Which is more similar in semantic meaning to ant?,barrel
ant|barrel|blender,Answer using only one word - barrel or blender and not ant. Which is more similar in semantic meaning to ant?,barrel
ant|barrel|bread,Answer using only one word - barrel or bread and not ant. Which is more similar in semantic meaning to ant?,barrel
ant|barrel|candle,Answer using only one word - barrel or candle and not ant. Which is more similar in semantic meaning to ant?,candle
ant|barrel|cart,Answer using only one word - barrel or cart and not ant. Which is more similar in semantic meaning to ant?,cart
ant|barrel|chinchilla,Answer using only one word - barrel or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|barrel|crow,Answer using only one word - barrel or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|barrel|eggbeater,Answer using only one word - barrel or eggbeater and not ant. Which is more similar in semantic meaning to ant?,barrel
ant|barrel|grenade,Answer using only one word - barrel or grenade and not ant. Which is more similar in semantic meaning to ant?,barrel
ant|bat|bed,Answer using only one word - bat or bed and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|bird,Answer using only one word - bat or bird and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bat|boar,Answer using only one word - bat or boar and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|cactus,Answer using only one word - bat or cactus and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|carrot,Answer using only one word - bat or carrot and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|chili,Answer using only one word - bat or chili and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|coconut,Answer using only one word - bat or coconut and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|eagle,Answer using only one word - bat or eagle and not ant. Which is more similar in semantic meaning to ant?,bat
ant|bat|fly,Answer using only one word - bat or fly and not ant. Which is more similar in semantic meaning to ant?,bat
ant|beaver|bed,Answer using only one word - beaver or bed and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|bird,Answer using only one word - beaver or bird and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|boar,Answer using only one word - beaver or boar and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|cactus,Answer using only one word - beaver or cactus and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|carrot,Answer using only one word - beaver or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|beaver|chili,Answer using only one word - beaver or chili and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|coconut,Answer using only one word - beaver or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|beaver|eagle,Answer using only one word - beaver or eagle and not ant. Which is more similar in semantic meaning to ant?,beaver
ant|beaver|fly,Answer using only one word - beaver or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|bed|beet,Answer using only one word - bed or beet and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|blender,Answer using only one word - bed or blender and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|bread,Answer using only one word - bed or bread and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|candle,Answer using only one word - bed or candle and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|cart,Answer using only one word - bed or cart and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|chinchilla,Answer using only one word - bed or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|bed|crow,Answer using only one word - bed or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|bed|eggbeater,Answer using only one word - bed or eggbeater and not ant. Which is more similar in semantic meaning to ant?,bed
ant|bed|grenade,Answer using only one word - bed or grenade and not ant. Which is more similar in semantic meaning to ant?,bed
ant|beet|bell,Answer using only one word - beet or bell and not ant. Which is more similar in semantic meaning to ant?,beet
ant|beet|blueberry,Answer using only one word - beet or blueberry and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|beet|bucket,Answer using only one word - beet or bucket and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|beet|cannon,Answer using only one word - beet or cannon and not ant. Which is more similar in semantic meaning to ant?,cannon
ant|beet|caterpillar,Answer using only one word - beet or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|beet|clarinet,Answer using only one word - beet or clarinet and not ant. Which is more similar in semantic meaning to ant?,beet
ant|beet|dragonfly,Answer using only one word - beet or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|beet|file,Answer using only one word - beet or file and not ant. Which is more similar in semantic meaning to ant?,beet
ant|beet|missile,Answer using only one word - beet or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|beetle|blender,Answer using only one word - beetle or blender and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|bread,Answer using only one word - beetle or bread and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|candle,Answer using only one word - beetle or candle and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|cart,Answer using only one word - beetle or cart and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|chinchilla,Answer using only one word - beetle or chinchilla and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|crow,Answer using only one word - beetle or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|beetle|eggbeater,Answer using only one word - beetle or eggbeater and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|beetle|grenade,Answer using only one word - beetle or grenade and not ant. Which is more similar in semantic meaning to ant?,beetle
ant|bell|bird,Answer using only one word - bell or bird and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bell|boar,Answer using only one word - bell or boar and not ant. Which is more similar in semantic meaning to ant?,boar
ant|bell|cactus,Answer using only one word - bell or cactus and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|bell|carrot,Answer using only one word - bell or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|bell|chili,Answer using only one word - bell or chili and not ant. Which is more similar in semantic meaning to ant?,chili
ant|bell|coconut,Answer using only one word - bell or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|bell|eagle,Answer using only one word - bell or eagle and not ant. Which is more similar in semantic meaning to ant?,Eagle
ant|bell|fly,Answer using only one word - bell or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|belt|bird,Answer using only one word - belt or bird and not ant. Which is more similar in semantic meaning to ant?,bird
ant|belt|boar,Answer using only one word - belt or boar and not ant. Which is more similar in semantic meaning to ant?,boar
ant|belt|cactus,Answer using only one word - belt or cactus and not ant. Which is more similar in semantic meaning to ant?,belt
ant|belt|carrot,Answer using only one word - belt or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|belt|chili,Answer using only one word - belt or chili and not ant. Which is more similar in semantic meaning to ant?,belt
ant|belt|coconut,Answer using only one word - belt or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|belt|eagle,Answer using only one word - belt or eagle and not ant. Which is more similar in semantic meaning to ant?,belt
ant|belt|fly,Answer using only one word - belt or fly and not ant. Which is more similar in semantic meaning to ant?,belt
ant|bird|blender,Answer using only one word - bird or blender and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bird|bread,Answer using only one word - bird or bread and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bird|candle,Answer using only one word - bird or candle and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bird|cart,Answer using only one word - bird or cart and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bird|chinchilla,Answer using only one word - bird or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|bird|crow,Answer using only one word - bird or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|bird|eggbeater,Answer using only one word - bird or eggbeater and not ant. Which is more similar in semantic meaning to ant?,bird
ant|bird|grenade,Answer using only one word - bird or grenade and not ant. Which is more similar in semantic meaning to ant?,bird
ant|blender|blueberry,Answer using only one word - blender or blueberry and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|blender|bucket,Answer using only one word - blender or bucket and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|blender|cannon,Answer using only one word - blender or cannon and not ant. Which is more similar in semantic meaning to ant?,Blender
ant|blender|caterpillar,Answer using only one word - blender or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|blender|clarinet,Answer using only one word - blender or clarinet and not ant. Which is more similar in semantic meaning to ant?,blender
ant|blender|dragonfly,Answer using only one word - blender or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|blender|file,Answer using only one word - blender or file and not ant. Which is more similar in semantic meaning to ant?,file
ant|blender|missile,Answer using only one word - blender or missile and not ant. Which is more similar in semantic meaning to ant?,blender
ant|blowtorch|bread,Answer using only one word - blowtorch or bread and not ant. Which is more similar in semantic meaning to ant?,bread
ant|blowtorch|candle,Answer using only one word - blowtorch or candle and not ant. Which is more similar in semantic meaning to ant?,candle
ant|blowtorch|cart,Answer using only one word - blowtorch or cart and not ant. Which is more similar in semantic meaning to ant?,cart
ant|blowtorch|chinchilla,Answer using only one word - blowtorch or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|blowtorch|crow,Answer using only one word - blowtorch or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|blowtorch|eggbeater,Answer using only one word - blowtorch or eggbeater and not ant. Which is more similar in semantic meaning to ant?,eggbeater
ant|blowtorch|grenade,Answer using only one word - blowtorch or grenade and not ant. Which is more similar in semantic meaning to ant?,blowtorch
ant|blueberry|boar,Answer using only one word - blueberry or boar and not ant. Which is more similar in semantic meaning to ant?,boar
ant|blueberry|cactus,Answer using only one word - blueberry or cactus and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|blueberry|carrot,Answer using only one word - blueberry or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|blueberry|chili,Answer using only one word - blueberry or chili and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|blueberry|coconut,Answer using only one word - blueberry or coconut and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|blueberry|eagle,Answer using only one word - blueberry or eagle and not ant. Which is more similar in semantic meaning to ant?,blueberry
ant|blueberry|fly,Answer using only one word - blueberry or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|boa|boar,Answer using only one word - boa or boar and not ant. Which is more similar in semantic meaning to ant?,boa
ant|boa|cactus,Answer using only one word - boa or cactus and not ant. Which is more similar in semantic meaning to ant?,boa
ant|boa|carrot,Answer using only one word - boa or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|boa|chili,Answer using only one word - boa or chili and not ant. Which is more similar in semantic meaning to ant?,boa
ant|boa|coconut,Answer using only one word - boa or coconut and not ant. Which is more similar in semantic meaning to ant?,boa
ant|boa|eagle,Answer using only one word - boa or eagle and not ant. Which is more similar in semantic meaning to ant?,boa
ant|boa|fly,Answer using only one word - boa or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|boar|bread,Answer using only one word - boar or bread and not ant. Which is more similar in semantic meaning to ant?,boar
ant|boar|candle,Answer using only one word - boar or candle and not ant. Which is more similar in semantic meaning to ant?,boar
ant|boar|cart,Answer using only one word - boar or cart and not ant. Which is more similar in semantic meaning to ant?,boar
ant|boar|chinchilla,Answer using only one word - boar or chinchilla and not ant. Which is more similar in semantic meaning to ant?,boar
ant|boar|crow,Answer using only one word - boar or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|boar|eggbeater,Answer using only one word - boar or eggbeater and not ant. Which is more similar in semantic meaning to ant?,boar
ant|boar|grenade,Answer using only one word - boar or grenade and not ant. Which is more similar in semantic meaning to ant?,boar
ant|bread|bucket,Answer using only one word - bread or bucket and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|bread|cannon,Answer using only one word - bread or cannon and not ant. Which is more similar in semantic meaning to ant?,cannon
ant|bread|caterpillar,Answer using only one word - bread or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|bread|clarinet,Answer using only one word - bread or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|bread|dragonfly,Answer using only one word - bread or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|bread|file,Answer using only one word - bread or file and not ant. Which is more similar in semantic meaning to ant?,file
ant|bread|missile,Answer using only one word - bread or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|brussels sprouts|candle,Answer using only one word - brussels sprouts or candle and not ant. Which is more similar in semantic meaning to ant?,candle
ant|brussels sprouts|cart,Answer using only one word - brussels sprouts or cart and not ant. Which is more similar in semantic meaning to ant?,cart
ant|brussels sprouts|chinchilla,Answer using only one word - brussels sprouts or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|brussels sprouts|crow,Answer using only one word - brussels sprouts or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|brussels sprouts|eggbeater,Answer using only one word - brussels sprouts or eggbeater and not ant. Which is more similar in semantic meaning to ant?,brussels
ant|brussels sprouts|grenade,Answer using only one word - brussels sprouts or grenade and not ant. Which is more similar in semantic meaning to ant?,brussels
ant|bucket|cactus,Answer using only one word - bucket or cactus and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|bucket|carrot,Answer using only one word - bucket or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|bucket|chili,Answer using only one word - bucket or chili and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|bucket|coconut,Answer using only one word - bucket or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|bucket|eagle,Answer using only one word - bucket or eagle and not ant. Which is more similar in semantic meaning to ant?,bucket
ant|bucket|fly,Answer using only one word - bucket or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|burrito|cactus,Answer using only one word - burrito or cactus and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|burrito|carrot,Answer using only one word - burrito or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|burrito|chili,Answer using only one word - burrito or chili and not ant. Which is more similar in semantic meaning to ant?,chili
ant|burrito|coconut,Answer using only one word - burrito or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|burrito|eagle,Answer using only one word - burrito or eagle and not ant. Which is more similar in semantic meaning to ant?,burrito
ant|burrito|fly,Answer using only one word - burrito or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|cactus|candle,Answer using only one word - cactus or candle and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|cactus|cart,Answer using only one word - cactus or cart and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|cactus|chinchilla,Answer using only one word - cactus or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|cactus|crow,Answer using only one word - cactus or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|cactus|eggbeater,Answer using only one word - cactus or eggbeater and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|cactus|grenade,Answer using only one word - cactus or grenade and not ant. Which is more similar in semantic meaning to ant?,cactus
ant|candle|cannon,Answer using only one word - candle or cannon and not ant. Which is more similar in semantic meaning to ant?,cannon
ant|candle|caterpillar,Answer using only one word - candle or caterpillar and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|candle|clarinet,Answer using only one word - candle or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|candle|dragonfly,Answer using only one word - candle or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|candle|file,Answer using only one word - candle or file and not ant. Which is more similar in semantic meaning to ant?,candle
ant|candle|missile,Answer using only one word - candle or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|candy|cart,Answer using only one word - candy or cart and not ant. Which is more similar in semantic meaning to ant?,candy
ant|candy|chinchilla,Answer using only one word - candy or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|candy|crow,Answer using only one word - candy or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|candy|eggbeater,Answer using only one word - candy or eggbeater and not ant. Which is more similar in semantic meaning to ant?,candy
ant|candy|grenade,Answer using only one word - candy or grenade and not ant. Which is more similar in semantic meaning to ant?,candy
ant|cannon|carrot,Answer using only one word - cannon or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|cannon|chili,Answer using only one word - cannon or chili and not ant. Which is more similar in semantic meaning to ant?,chili
ant|cannon|coconut,Answer using only one word - cannon or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|cannon|eagle,Answer using only one word - cannon or eagle and not ant. Which is more similar in semantic meaning to ant?,Eagle
ant|cannon|fly,Answer using only one word - cannon or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|car|carrot,Answer using only one word - car or carrot and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|car|chili,Answer using only one word - car or chili and not ant. Which is more similar in semantic meaning to ant?,car
ant|car|coconut,Answer using only one word - car or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|car|eagle,Answer using only one word - car or eagle and not ant. Which is more similar in semantic meaning to ant?,car
ant|car|fly,Answer using only one word - car or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|carrot|cart,Answer using only one word - carrot or cart and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|carrot|chinchilla,Answer using only one word - carrot or chinchilla and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|carrot|crow,Answer using only one word - carrot or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|carrot|eggbeater,Answer using only one word - carrot or eggbeater and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|carrot|grenade,Answer using only one word - carrot or grenade and not ant. Which is more similar in semantic meaning to ant?,carrot
ant|cart|caterpillar,Answer using only one word - cart or caterpillar and not ant. Which is more similar in semantic meaning to ant?,cart
ant|cart|clarinet,Answer using only one word - cart or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|cart|dragonfly,Answer using only one word - cart or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|cart|file,Answer using only one word - cart or file and not ant. Which is more similar in semantic meaning to ant?,file
ant|cart|missile,Answer using only one word - cart or missile and not ant. Which is more similar in semantic meaning to ant?,missile
ant|cat|chinchilla,Answer using only one word - cat or chinchilla and not ant. Which is more similar in semantic meaning to ant?,cat
ant|cat|crow,Answer using only one word - cat or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|cat|eggbeater,Answer using only one word - cat or eggbeater and not ant. Which is more similar in semantic meaning to ant?,cat
ant|cat|grenade,Answer using only one word - cat or grenade and not ant. Which is more similar in semantic meaning to ant?,cat
ant|caterpillar|chili,Answer using only one word - caterpillar or chili and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|caterpillar|coconut,Answer using only one word - caterpillar or coconut and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|caterpillar|eagle,Answer using only one word - caterpillar or eagle and not ant. Which is more similar in semantic meaning to ant?,caterpillar
ant|caterpillar|fly,Answer using only one word - caterpillar or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|celery|chili,Answer using only one word - celery or chili and not ant. Which is more similar in semantic meaning to ant?,celery
ant|celery|coconut,Answer using only one word - celery or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|celery|eagle,Answer using only one word - celery or eagle and not ant. Which is more similar in semantic meaning to ant?,celery
ant|celery|fly,Answer using only one word - celery or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|chili|chinchilla,Answer using only one word - chili or chinchilla and not ant. Which is more similar in semantic meaning to ant?,chili
ant|chili|crow,Answer using only one word - chili or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|chili|eggbeater,Answer using only one word - chili or eggbeater and not ant. Which is more similar in semantic meaning to ant?,chili
ant|chili|grenade,Answer using only one word - chili or grenade and not ant. Which is more similar in semantic meaning to ant?,chili
ant|chinchilla|clarinet,Answer using only one word - chinchilla or clarinet and not ant. Which is more similar in semantic meaning to ant?,clarinet
ant|chinchilla|dragonfly,Answer using only one word - chinchilla or dragonfly and not ant. Which is more similar in semantic meaning to ant?,dragonfly
ant|chinchilla|file,Answer using only one word - chinchilla or file and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|chinchilla|missile,Answer using only one word - chinchilla or missile and not ant. Which is more similar in semantic meaning to ant?,chinchilla
ant|chisel|crow,Answer using only one word - chisel or crow and not ant. Which is more similar in semantic meaning to ant?,crow
ant|chisel|eggbeater,Answer using only one word - chisel or eggbeater and not ant. Which is more similar in semantic meaning to ant?,chisel
ant|chisel|grenade,Answer using only one word - chisel or grenade and not ant. Which is more similar in semantic meaning to ant?,chisel
ant|clarinet|coconut,Answer using only one word - clarinet or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|clarinet|eagle,Answer using only one word - clarinet or eagle and not ant. Which is more similar in semantic meaning to ant?,eagle
ant|clarinet|fly,Answer using only one word - clarinet or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|coat|coconut,Answer using only one word - coat or coconut and not ant. Which is more similar in semantic meaning to ant?,coconut
ant|coat|eagle,Answer using only one word - coat or eagle and not ant. Which is more similar in semantic meaning to ant?,coat
ant|coat|fly,Answer using only one word - coat or fly and not ant. Which is more similar in semantic meaning to ant?,fly
ant|coconut|crow,Answer using only one word - coconut or crow and not ant. Which is more similar in semantic meaning to ant?,crow
