input,prompt,response
Shovel|Vacuum,logprob,7
Spanner|Alligator,logprob,5
Spanner|Blindworm,logprob,5
Spanner|Boapython,logprob,5
Spanner|Caiman,logprob,5
Spanner|Chameleon,logprob,5
Spanner|Cobra,logprob,5
Spanner|Crocodile,logprob,5
Spanner|Dinosaur,logprob,5
Spanner|Gecko,logprob,5
Spanner|Lizard,logprob,5
Spanner|Salamander,logprob,5
Spanner|Snake,logprob,5
Spanner|Toad,logprob,5
Spanner|Tortoise,logprob,5
Spanner|Turtle,logprob,5
Spanner|Anvil,logprob,5
Spanner|Axe,logprob,5
Spanner|Chisel,logprob,5
Spanner|Grindingdisk,logprob,3
Spanner|Hammer,logprob,5
Spanner|Knife,logprob,3
Spanner|LawnMower,logprob,5
Spanner|Nail,logprob,3
Spanner|Oilcan,logprob,5
Spanner|Paintbrush,logprob,5
Spanner|Saw,logprob,5
Spanner|Screwdriver,logprob,3
Spanner|Shovel,logprob,3
Spanner|Spanner,logprob,5
Spanner|Vacuum,logprob,5
Vacuum|Alligator,logprob,1
Vacuum|Blindworm,logprob,1
Vacuum|Boapython,logprob,6
Vacuum|Caiman,logprob,6
Vacuum|Chameleon,logprob,3
Vacuum|Cobra,logprob,5
Vacuum|Crocodile,logprob,3
Vacuum|Dinosaur,logprob,7
Vacuum|Gecko,logprob,6
Vacuum|Lizard,logprob,3
Vacuum|Salamander,logprob,5
Vacuum|Snake,logprob,6
Vacuum|Toad,logprob,3
Vacuum|Tortoise,logprob,5
Vacuum|Turtle,logprob,3
Vacuum|Anvil,logprob,7
Vacuum|Axe,logprob,3
Vacuum|Chisel,logprob,5
Vacuum|Grindingdisk,logprob,1
Vacuum|Hammer,logprob,1
Vacuum|Knife,logprob,1
Vacuum|LawnMower,logprob,7
Vacuum|Nail,logprob,1
Vacuum|Oilcan,logprob,7
Vacuum|Paintbrush,logprob,1
Vacuum|Saw,logprob,1
Vacuum|Screwdriver,logprob,1
Vacuum|Shovel,logprob,7
Vacuum|Spanner,logprob,5
Vacuum|Vacuum,logprob,7
