concept,rep,prompt,response
Crocodile,0,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Reptile  
Cold-blooded  
Semi-aquatic  
Carnivorous  
Large body  
Long snout  
Powerful jaws  
Sharp conical teeth  
Armored scaly skin  
Thick tail  
Webbed feet  
Short legs  
Eyes on top of head  
Nostrils on top of snout  
Excellent swimmer  
Ambush predator  
Strong bite force  
Lays eggs  
Builds nests  
Protective parent  
Lives in freshwater or brackish habitats  
Can tolerate saltwater  
Found in tropical regions  
Breathes air with lungs  
Can hold breath underwater  
Excellent night vision  
Uses vocalizations  
Territorial  
Slow metabolism  
Long lifespan"
Crocodile,1,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Large semi-aquatic reptile  
Long, powerful tail  
Elongated V-shaped snout  
Strong jaws  
Sharp conical teeth  
Armored scaly skin  
Bony plates called osteoderms  
Four short legs  
Webbed feet  
Eyes on top of the head  
Nostrils on top of the snout  
Excellent swimmer  
Powerful bite force  
Carnivorous diet  
Ambush predator  
Cold-blooded  
Lays eggs  
Builds nests  
Strong maternal care  
Excellent night vision  
Sensitive pressure receptors on jaws  
Can hold breath underwater  
Lives in freshwater, brackish water, and saltwater habitats  
Found in tropical regions  
Long lifespan  
Can grow very large  
Moves by crawling, walking, or galloping  
Uses tail for propulsion  
Regulates body temperature by basking  
Communicates with vocalizations  
Territorial behavior  
Slow metabolism  
Can survive long periods without food  
Thick muscular body  
Vertical pupils  
Transparent third eyelid  
Valve in throat to block water  
Camouflaged coloration"
Crocodile,2,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Reptile  
Semi-aquatic  
Cold-blooded  
Carnivorous  
Long, powerful tail  
Long, narrow snout  
Strong jaws  
Sharp conical teeth  
Thick scaly skin  
Armored body plates  
Four short legs  
Webbed feet  
Eyes on top of head  
Nostrils on top of snout  
Excellent swimmer  
Ambush predator  
Lays eggs  
Builds nests  
Protective of young  
Lives in freshwater and brackish habitats  
Found in tropical regions  
Can hold breath underwater  
Powerful bite force  
Camouflaged coloration  
Slow metabolism  
Basks in the sun  
Nocturnal or crepuscular activity  
Territorial behavior  
Long lifespan  
Grows throughout life"
Crocodile,3,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Reptile  
Semi-aquatic  
Cold-blooded  
Carnivorous  
Scaly skin  
Armored body  
Long snout  
Powerful jaws  
Sharp conical teeth  
Strong bite force  
Long muscular tail  
Short legs  
Webbed feet  
Clawed toes  
Eyes on top of head  
Nostrils on top of snout  
Excellent swimmer  
Ambush predator  
Lays eggs  
Builds nests  
Maternal care  
Lives in freshwater and brackish habitats  
Found in tropical regions  
Can remain submerged for long periods  
Uses tail for propulsion  
Has protective nictitating membrane  
Can regulate buoyancy  
Excellent night vision  
Strong sense of smell  
Territorial  
Long lifespan  
Slow metabolism  
Basks in the sun  
Communicates with vocalizations  
Can perform a death roll"
Crocodile,4,"List the features and properties of a Crocodile. Give a plain list, one property per line, no explanations.","Large semi-aquatic reptile  
Long, powerful tail  
Long, broad snout  
Strong jaws  
Sharp conical teeth  
Armored scaly skin  
Bony plates called osteoderms  
Short, strong legs  
Webbed feet  
Eyes on top of the head  
Nostrils on top of the snout  
Excellent swimmer  
Cold-blooded  
Carnivorous diet  
Ambush predator  
Powerful bite force  
Can live in freshwater  
Can live in brackish water  
Can live in saltwater  
Lays eggs  
Builds nests  
Protective parent  
Excellent night vision  
Can hold breath underwater  
Uses tail for propulsion  
Can bask in the sun  
Slow metabolism  
Communicates with sounds  
Territorial behavior  
Long lifespan"
Dinosaur,0,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Reptile-like vertebrate  
Lived during the Mesozoic Era  
Extinct  
Laid eggs  
Had scaly skin  
Had a backbone  
Walked on two or four legs  
Varied greatly in size  
Some were herbivores  
Some were carnivores  
Some were omnivores  
Had tails  
Had claws  
Had teeth or beaks  
Breathed air  
Lived on land  
Some had horns  
Some had frills  
Some had armor plates  
Some had feathers  
Some were bipedal  
Some were quadrupedal  
Cold-blooded or warm-blooded traits  
Belonged to the group Dinosauria  
Included theropods  
Included sauropods  
Included ornithischians  
Had strong limbs  
Had distinctive skull shapes  
Reproduced by nesting  
Some lived in herds  
Some were solitary  
Ranged from small to gigantic  
Dominated terrestrial ecosystems  
Existed from the Triassic to the Cretaceous period"
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Reptile

Vertebrate

Terrestrial

Bipedal or quadrupedal

Egg-laying

Scaly skin

Long tail

Clawed feet

Strong legs

Varied body sizes

Extinct

Lived during the Mesozoic Era

Had teeth or beaks

Some had horns

Some had plates

Some had crests

Some were herbivores

Some were carnivores

Some were omnivores

Nested on land

Breathed air

Cold-blooded or warm-blooded traits

Diverse skull shapes

Powerful jaws

Large claws

Some had feathers

Some moved in herds

Some were solitary

Had backbone

Had limb bones

Had hip structures

Laid hard-shelled eggs"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Vertebrate animal

Reptile

Lived during the Mesozoic Era

Had a backbone

Had four limbs

Laid eggs

Had scaly skin

Breathed air with lungs

Mostly land-dwelling

Included herbivores

Included carnivores

Included bipedal species

Included quadrupedal species

Varied greatly in size

Had tails

Had claws

Had teeth or beaks

Some had horns

Some had armor plates

Some had feathers

Some had long necks

Some had powerful jaws

Extinct, except for birds"
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Vertebrate  
Reptile  
Archosaur  
Lived during the Mesozoic Era  
Appeared in the Triassic Period  
Dominated during the Jurassic Period  
Declined at the end of the Cretaceous Period  
Mostly extinct  
Some evolved into birds  
Laid eggs  
Had scales or feathers  
Had claws  
Had tails  
Had strong legs  
Walked on land  
Bipedal or quadrupedal  
Carnivorous, herbivorous, or omnivorous  
Varied greatly in size  
Had specialized teeth or beaks  
Had powerful jaws  
Had good sense of smell  
Had nests  
Some cared for young  
Some lived in herds  
Some had horns  
Some had crests  
Some had armor plates  
Some had long necks  
Some had long tails  
Cold-blooded, warm-blooded, or intermediate  
Breathed air  
Had lungs  
Had a backbone  
Had a skull  
Had hip structures used for classification  
Belonged to Saurischia or Ornithischia"
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","Reptile

Vertebrate

Lived during the Mesozoic Era

Extinct

Laid eggs

Had scales or scaly skin

Breathed air

Had a backbone

Had four limbs

Walked on two or four legs

Varied greatly in size

Included herbivores

Included carnivores

Included omnivores

Had tails

Had claws

Had teeth or beaks

Had strong jaws

Had nests

Some had horns

Some had frills

Some had crests

Some had plates

Some had spikes

Some had feathers

Some were fast runners

Some were massive and slow-moving

Some lived in herds

Some were solitary

Some cared for their young

Had diverse body shapes

Lived on land

Found on every continent

Known from fossils"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Small to medium-sized lizard

Reptile

Scaled skin

Four legs

Long tail

Large eyes

Vertical pupils in many species

No eyelids in most species

Transparent eye covering

Sticky toe pads in many species

Ability to climb smooth surfaces

Ability to walk on ceilings

Clawed toes in some species

Tail autotomy

Tail regeneration

Nocturnal behavior in many species

Insectivorous diet

Vocalizations such as chirps or clicks

Excellent night vision

Cold-blooded metabolism

Egg-laying reproduction

Soft skin compared with many lizards

Camouflage coloration

Wide geographic distribution

Found in warm climates

Terrestrial or arboreal habitats

Fast movement

Predatory behavior

Jacobson’s organ for sensing chemicals

Shedding of skin

Territorial behavior in some species"
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Small to medium-sized lizard
Soft, flexible skin
Scaly body
Large eyes
Vertical pupils in many species
No eyelids in most species
Transparent eye-covering membrane
Long tail
Tail autotomy
Tail regeneration
Sticky toe pads
Microscopic setae on toes
Ability to climb smooth surfaces
Excellent night vision
Nocturnal behavior in many species
Diurnal behavior in some species
Insectivorous diet
Carnivorous diet in some species
Vocal communication
Chirping sounds
Clicking sounds
Territorial behavior
Camouflage coloration
Color variation by species
Flattened body in some species
Ability to shed skin
Ectothermic metabolism
Egg-laying reproduction
Soft-shelled or hard-shelled eggs
Tropical and subtropical distribution
Habitat adaptability
Arboreal lifestyle in many species
Ground-dwelling lifestyle in some species
Desert adaptation in some species
Moisture-dependent hydration
Predator avoidance behavior
Rapid movement
Strong grip
Lightweight body
External ear openings
Four limbs
Five toes on each foot in most species"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Small to medium-sized lizard
Soft, thin skin
Scaly body
Large eyes
Vertical pupils in many species
No eyelids in most species
Transparent eye covering
Long, flexible tail
Tail autotomy
Tail regeneration
Adhesive toe pads
Microscopic toe hairs
Excellent climbing ability
Nocturnal activity in many species
Camouflage coloration
Color variation by species
Vocal communication
Chirping sounds
Clicking sounds
Insectivorous diet
Fast reflexes
Flexible body
Four legs
Five toes on most feet
Cold-blooded metabolism
Egg-laying reproduction
Hard or leathery eggs
Territorial behavior
Shedding skin
Wide habitat range
Tropical and subtropical distribution
Ability to cling to smooth surfaces
Acute night vision
Lightweight body
Predatory behavior
Solitary behavior in many species"
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Small to medium-sized lizard
Scaly skin
Soft, flexible body
Large eyes
Vertical pupils in many species
No eyelids in most species
Transparent eye-covering membrane
Long tongue for cleaning eyes
Sticky toe pads in many species
Microscopic hair-like setae on toes
Ability to climb smooth surfaces
Ability to walk on ceilings
Long tail
Tail autotomy
Tail regeneration
Nocturnal behavior in many species
Excellent night vision
Insectivorous diet
Carnivorous diet in some species
Vocal communication
Chirping sounds
Clicking sounds
Territorial behavior
Camouflage coloration
Patterned skin
Ability to shed skin
Ectothermic metabolism
Egg-laying reproduction
Soft-shelled or hard-shelled eggs
Found in warm climates
Common in tropical regions
Common in subtropical regions
Fast movement
Agile climbing
Sensitive hearing
Jacobson’s organ for scent detection
Small claws in many species
Wide species diversity
Adaptation to deserts
Adaptation to forests
Adaptation to human dwellings"
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","Small to medium-sized lizard
Scaly skin
Four legs
Long tail
Large eyes
Vertical pupils
No eyelids in most species
Transparent eye scale
Sticky toe pads
Microscopic toe hairs
Climbing ability
Wall-crawling ability
Ceiling-walking ability
Nocturnal behavior
Excellent night vision
Insectivorous diet
Soft vocalizations
Chirping sounds
Clicking sounds
Tail autotomy
Tail regeneration
Camouflage coloration
Cold-blooded metabolism
Egg-laying reproduction
Tropical and subtropical habitats
Wide species diversity
Lightweight body
Flexible spine
Fast movement
Territorial behavior"
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material

Grit size

Bond type

Disc diameter

Disc thickness

Bore size

Maximum RPM rating

Operating speed

Hardness grade

Grain concentration

Reinforcement type

Wheel shape

Cutting efficiency

Material compatibility

Durability

Heat resistance

Wear resistance

Fracture resistance

Balance

Vibration control

Surface finish quality

Stock removal rate

Edge profile

Safety certification

Application type

Mounting method

Flexibility

Porosity

Load resistance

Shelf life"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material

Grit size

Bond type

Disc diameter

Disc thickness

Arbor hole size

Maximum RPM rating

Hardness grade

Grain structure

Cutting speed

Material compatibility

Reinforcement type

Wheel shape

Depressed center

Flat profile

Resin bonded

Vitrified bonded

Metal bonded

Fiberglass reinforcement

Wear resistance

Heat resistance

Fracture resistance

Balance

Surface finish capability

Stock removal rate

Edge durability

Flexibility

Rigidity

Safety rating

Application type

Dry grinding capability

Wet grinding capability

Noise level

Vibration level

Service life

Mounting compatibility

Operating angle

Contaminant-free composition

Iron-free composition

Sulfur-free composition

Chlorine-free composition"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material type

Grit size

Bond type

Disk diameter

Disk thickness

Arbor hole size

Maximum RPM rating

Operating speed rating

Hardness grade

Wheel structure

Grain concentration

Reinforcement type

Cutting efficiency

Grinding performance

Wear resistance

Heat resistance

Fracture resistance

Balance quality

Flatness

Edge profile

Surface finish capability

Material compatibility

Wet or dry use capability

Safety certification

Tool compatibility

Disk shape

Depressed center design

Straight wheel design

Flexible design

Segmented design

Porosity

Self-sharpening ability

Load resistance

Vibration control

Noise level

Service life

Removal rate

Precision capability

Thermal stability

Chemical resistance"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material

Grit size

Bond type

Wheel diameter

Wheel thickness

Arbor hole size

Maximum RPM rating

Operating speed

Hardness grade

Grain structure

Reinforcement type

Cutting efficiency

Grinding performance

Durability

Wear resistance

Heat resistance

Load capacity

Balance quality

Surface finish capability

Material compatibility

Shape and profile

Edge type

Safety rating

Flexibility

Vibration resistance

Breakage resistance

Moisture resistance

Chemical resistance

Application type

Mounting compatibility"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Abrasive material

Grit size

Bond type

Disk diameter

Disk thickness

Arbor hole size

Maximum RPM rating

Operating speed rating

Hardness grade

Grain structure

Wheel type

Shape/profile

Reinforcement

Cutting efficiency

Stock removal rate

Surface finish capability

Heat resistance

Wear resistance

Durability

Balance

Vibration resistance

Flexibility

Rigidity

Safety rating

Compatibility with material

Compatibility with grinder

Depressed center design

Flat design

Segmented edge

Continuous edge

Threaded hub

Non-threaded arbor

Resin bond

Vitrified bond

Metal bond

Diamond abrasive

Aluminum oxide abrasive

Silicon carbide abrasive

Zirconia alumina abrasive

Ceramic abrasive

Ferrous metal suitability

Non-ferrous metal suitability

Stone suitability

Concrete suitability

Stainless steel suitability

Masonry suitability

Aggressiveness

Dust generation

Noise level

Edge retention

Load resistance

Clogging resistance

Cool cutting performance

Fracture resistance

Shelf life

Moisture resistance

Impact resistance"
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Handle
Head
Claw
Face
Peen
Neck
Grip
Shaft
Cheek
Eye
Striking surface
Nail-pulling capability
Driving capability
Leverage
Weight
Balance
Durability
Hardness
Shock absorption
Ergonomic design
Steel construction
Wooden handle
Fiberglass handle
Rubber grip
Magnetic nail holder
Textured face
Smooth face
Curved claw
Straight claw
Anti-vibration design
Corrosion resistance
Compact size
High impact force
Manual operation
Portable
Reusable"
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Handle
Head
Claw
Face
Peen
Neck
Grip
Cheek
Eye
Poll
Steel head
Wooden handle
Fiberglass handle
Rubber grip
Balanced weight
Striking surface
Nail-pulling claw
Shock absorption
Durability
Portability
Manual operation
Leverage
Impact force
Corrosion resistance
Ergonomic design
Varying head weight
Varying handle length
Magnetic nail holder
Textured face
Smooth face"
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Handle
Claw
Face
Peen
Neck
Cheek
Eye
Grip
Steel head
Wooden handle
Fiberglass handle
Rubber handle
Weighted head
Flat striking surface
Curved claw
Straight claw
Magnetic nail holder
Shock absorption
Anti-slip grip
Balanced weight
Durable construction
Corrosion resistance
Hardened striking face
Nail-pulling capability
Nail-driving capability
Compact size
Ergonomic design
Textured handle
Replaceable handle"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Handle
Face
Claw
Peen
Cheek
Neck
Grip
Weight
Length
Balance
Striking surface
Shock absorption
Durability
Hardness
Material
Steel head
Wooden handle
Fiberglass handle
Rubber handle
Non-slip grip
Magnetic nail starter
Curved claw
Straight claw
Anti-vibration design
Rust resistance
Polished finish
Textured face
Smooth face
Ergonomic shape
Leverage
Impact force
Portability
Versatility
Nail pulling
Nail driving
Demolition use
Framing use
Finishing use"
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Handle
Claw
Face
Peen
Grip
Neck
Cheek
Eye
Poll
Striking surface
Nail-pulling capability
Weight
Length
Balance
Material
Durability
Hardness
Shock absorption
Ergonomic design
Non-slip grip
Corrosion resistance
Magnetic nail holder
Replaceable handle
Forged construction
Heat-treated head
Wooden handle
Fiberglass handle
Steel handle
Rubber grip
Curved claw
Straight claw
Smooth face
Milled face
Compact size
Heavy-duty design
Versatility
Impact force
Leverage
Precision
Portability
Reusable
Manual operation
Toolbox compatibility"
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Cutting edge
Tip
Spine
Tang
Bolster
Heel
Point
Choil
Guard
Rivets
Serrations
Fuller
Bevel
Sharpness
Blade length
Blade thickness
Blade material
Handle material
Weight
Balance
Grip texture
Corrosion resistance
Hardness
Flexibility
Durability
Edge retention
Ease of sharpening
Folding mechanism
Locking mechanism
Sheath
Ergonomics
Portability
Maintenance requirements"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Tip
Edge
Spine
Tang
Heel
Point
Bolster
Guard
Pommel
Rivets
Scales
Bevel
Grind
Choil
Ricasso
Fuller
Serrations
Sharpness
Blade length
Blade thickness
Blade material
Handle material
Weight
Balance
Hardness
Corrosion resistance
Edge retention
Flexibility
Durability
Grip texture
Ergonomics
Sheath
Folding mechanism
Locking mechanism
Opening mechanism
Pocket clip
Maintenance requirements"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Cutting edge
Pointed tip
Spine
Handle
Tang
Bolster
Heel
Choil
Ricasso
Guard
Pommel
Bevel
Fuller
Serrations
Sharpness
Blade length
Blade thickness
Blade material
Handle material
Weight
Balance
Grip texture
Corrosion resistance
Edge retention
Hardness
Flexibility
Durability
Portability
Sheath compatibility"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Edge
Tip
Spine
Tang
Heel
Bolster
Guard
Choil
Rivet
Pommel
Sheath
Sharpness
Blade length
Blade thickness
Blade shape
Blade material
Handle material
Weight
Balance
Grip texture
Corrosion resistance
Hardness
Flexibility
Durability
Ergonomics
Portability
Maintenance requirements
Intended use"
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade  
Handle  
Cutting edge  
Tip  
Spine  
Heel  
Tang  
Bolster  
Guard  
Rivets  
Point  
Bevel  
Choil  
Serrations  
Full tang  
Partial tang  
Fixed blade  
Folding blade  
Locking mechanism  
Sheath  
Sharpness  
Blade length  
Blade thickness  
Blade material  
Handle material  
Grip texture  
Weight  
Balance  
Corrosion resistance  
Durability  
Edge retention  
Ease of sharpening  
Flexibility  
Hardness  
Safety features  
Portability  
Ergonomics  
Utility  
Precision  
Cutting performance"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Cutting deck
Cutting blade
Adjustable cutting height
Engine or motor
Fuel tank or battery
Starter mechanism
Handlebar
Throttle control
Safety switch
Grass catcher bag
Mulching capability
Side discharge chute
Rear discharge chute
Wheels
Wheel height adjustment
Self-propelled drive
Push operation
Electric start
Pull-cord start
Corded operation
Cordless operation
Battery charger
Noise level
Cutting width
Cutting height range
Deck material
Blade brake
Foldable handle
Washout port
Air filter
Spark plug
Oil reservoir
Drive speed control
Maneuverability
Weight
Durability
Storage footprint
Terrain capability
Run time
Fuel efficiency
Maintenance requirements"
Lawn Mower,1,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine type
Motor power
Cutting width
Cutting height adjustment
Cutting height range
Deck material
Blade type
Blade speed
Drive type
Self-propelled operation
Push operation
Rear-wheel drive
Front-wheel drive
All-wheel drive
Grass collection bag
Mulching capability
Side discharge
Rear discharge
Bag capacity
Fuel tank capacity
Battery voltage
Battery capacity
Corded electric power
Cordless operation
Runtime
Charging time
Noise level
Weight
Handle height adjustment
Foldable handle
Ergonomic grip
Start mechanism
Pull-start
Push-button start
Safety key
Blade brake
Wheel size
Wheel material
Maneuverability
Cutting modes
Deck wash port
Durability
Rust resistance
Storage size
Maintenance requirements
Oil capacity
Air filter
Spark plug
Throttle control
Speed control
Terrain suitability
Lawn size suitability
Warranty
Price
Brand
Model
Color
Dimensions
Emissions
Vibration level
Safety guard
Operator presence control"
Lawn Mower,2,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Cutting deck
Blade
Engine or motor
Handle
Wheels
Grass catcher
Mulching capability
Side discharge
Rear discharge
Cutting height adjustment
Self-propelled drive
Push operation
Electric start
Pull-start cord
Battery-powered operation
Gas-powered operation
Corded electric operation
Fuel tank
Battery pack
Throttle control
Safety lever
Blade brake
Drive control
Foldable handle
Adjustable handle height
Deck wash port
Steel deck
Plastic deck
Aluminum deck
Rear-wheel drive
Front-wheel drive
All-wheel drive
Variable speed
Fixed speed
Noise level
Cutting width
Cutting height range
Weight
Runtime
Power rating
Torque
Maneuverability
Storage size
Grass bag capacity
Mulching plug
Discharge chute
Air filter
Spark plug
Oil reservoir
Maintenance requirements
Safety guard
Wheel size
Durability
Warranty"
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Cutting deck
Blade
Engine or motor
Cutting height adjustment
Grass collection bag
Mulching capability
Side discharge
Rear discharge
Self-propelled drive
Push operation
Handlebar
Foldable handle
Throttle control
Safety shutoff switch
Start button or pull cord
Fuel tank
Battery pack
Power cord
Wheels
Wheel height adjustment
Drive speed control
Blade brake
Deck wash port
Grass level indicator
Noise level
Cutting width
Cutting height range
Runtime
Power output
Weight
Maneuverability
Durability
Rust-resistant deck
Ergonomic grip
Storage capability
Maintenance requirements
Air filter
Oil reservoir
Spark plug
Battery charger
Terrain suitability
Lawn size suitability
Safety guard
Adjustable handle height
Swivel front wheels
Rear-wheel drive
Front-wheel drive
All-wheel drive
Robotic operation
Rain sensor
Boundary wire compatibility"
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Cutting width
Cutting height adjustment
Engine power
Motor power
Battery voltage
Battery runtime
Fuel tank capacity
Self-propelled drive
Push operation
Electric start
Pull-start ignition
Corded electric operation
Cordless operation
Gas-powered operation
Mulching capability
Side discharge
Rear discharge
Grass collection bag
Bag capacity
Deck material
Deck size
Blade type
Blade speed
Number of blades
Wheel size
Wheel drive
Front-wheel drive
Rear-wheel drive
All-wheel drive
Handle height adjustment
Foldable handle
Weight
Noise level
Vibration level
Safety shutoff
Blade brake
Operator presence control
Cutting height range
Mowing speed
Terrain capability
Storage size
Washout port
Durability
Maneuverability
Maintenance requirements
Oil capacity
Air filter
Spark plug
Charging time
Weather resistance
Warranty
Price"
Lizard,0,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Scaly skin

Cold-blooded

Four legs

Long tail

External ear openings

Movable eyelids

Clawed toes

Dry skin

Vertebrate

Reptile

Lays eggs

Breathes with lungs

Uses sunlight to regulate body temperature

Can shed skin

Many species can detach their tail

Forked or sticky tongue in some species

Carnivorous or insectivorous diet in many species

Lives in deserts, forests, grasslands, and rocky areas

Excellent camouflage in many species

Fast-moving

Good climber in many species

Some species can change color

Some species are venomous

Has a backbone

Has scales made of keratin"
Lizard,1,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Reptile
Cold-blooded
Scaly skin
Four legs
Clawed toes
External ear openings
Moveable eyelids
Long tail
Tail regeneration in many species
Forked or sticky tongue in some species
Egg-laying in many species
Live birth in some species
Vertebrate
Terrestrial or arboreal habitats
Carnivorous, herbivorous, or omnivorous diets
Ectothermic metabolism
Basks in sunlight
Sheds skin periodically
Good camouflage in many species
Fast movement
Strong sense of smell
Jacobson’s organ
Diverse body sizes
Found on most continents
Lungs for breathing
Internal fertilization
Territorial behavior in some species
Color changes in some species
Defensive biting
Autotomy in many species"
Lizard,2,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Scaly skin

Cold-blooded

Vertebrate

Reptile

Four legs in most species

Long tail

External ear openings in many species

Moveable eyelids in most species

Clawed toes

Dry skin

Sheds skin periodically

Lays eggs in most species

Some species give live birth

Breathes air with lungs

Usually has a long body

Forked or sticky tongue in some species

Good sense of smell

Uses camouflage in many species

Can bask in the sun to regulate body temperature

Many species are carnivorous or insectivorous

Some species are herbivorous or omnivorous

Tail autotomy in many species

Regrows tail in some species

Found on every continent except Antarctica

Lives in deserts, forests, grasslands, and rocky areas

Can climb in many species

Some species can glide

Some species can run on two legs

Some species are venomous

Varies greatly in size

Has scales made of keratin

Reproduces sexually

Uses body language for communication

May change color in some species

Has a three-chambered heart

Typically has sharp teeth

Can be solitary

Can be territorial

Relies on environmental heat

Active during the day in many species

Active at night in some species"
Lizard,3,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Reptile
Cold-blooded
Scaly skin
Four legs
Clawed toes
Long tail
External ear openings
Movable eyelids
Dry skin
Sheds skin
Lays eggs
Breathes with lungs
Vertebrate
Ectothermic
Usually carnivorous or insectivorous
Forked or extendable tongue
Good vision
Can camouflage in some species
Can regrow tail in some species
Lives in warm environments
Found on every continent except Antarctica
Uses sun exposure to regulate body temperature
Fast-moving
Territorial in some species
Communicates through body movements
Some species are venomous
Some species are legless
Some species can climb walls or trees
Some species have colorful skin
Some species have spines or crests"
Lizard,4,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Reptile
Cold-blooded
Scaly skin
Four legs
Clawed feet
Long tail
External ear openings
Movable eyelids
Dry skin
Vertebrate
Breathes air with lungs
Lays eggs
Some species give live birth
Ectothermic
Usually has a long body
Forked or sticky tongue in some species
Can shed skin
Many species can detach their tail
Most are carnivorous or insectivorous
Some are herbivorous or omnivorous
Lives in deserts, forests, grasslands, or rocky areas
Uses camouflage
Basks in the sun for warmth
Fast-moving
Good climber
Some species can change color
Some species are venomous
Some species can glide
Sharp teeth
Strong sense of smell
Uses tongue to detect chemicals
Found on every continent except Antarctica"
Nail,0,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Head type  
Shank length  
Shank diameter  
Point type  
Material  
Finish  
Corrosion resistance  
Hardness  
Tensile strength  
Shear strength  
Bending resistance  
Grip strength  
Holding power  
Threading or ring pattern  
Smoothness  
Weight  
Size or gauge  
Length  
Shape  
Color  
Magnetism  
Ductility  
Sharpness  
Compatibility with materials  
Intended use  
Reusability  
Cost  
Durability  
Rust resistance  
Drive method"
Nail,1,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Head
Shank
Point
Tip
Length
Diameter
Gauge
Material
Finish
Coating
Corrosion resistance
Tensile strength
Shear strength
Hardness
Ductility
Surface texture
Smooth shank
Ring shank
Spiral shank
Flat head
Countersunk head
Common nail
Box nail
Finishing nail
Brad nail
Roofing nail
Masonry nail
Framing nail
Weight
Holding power
Drive type
Magnetic properties
Rust resistance
Galvanization
Grip strength
Bend resistance
Sharpness
Reusable
Conductive
Non-threaded
Cylindrical shape
Pointed end"
Nail,2,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Head
Shank
Point
Tip
Length
Diameter
Gauge
Material
Finish
Coating
Corrosion resistance
Hardness
Tensile strength
Shear strength
Holding power
Shank type
Head type
Point type
Surface texture
Weight
Color
Magnetism
Ductility
Straightness
Sharpness
Intended use"
Nail,3,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Head
Shank
Point
Tip
Diameter
Length
Material
Finish
Coating
Gauge
Hardness
Tensile strength
Shear strength
Corrosion resistance
Holding power
Grip strength
Smooth shank
Ring shank
Spiral shank
Flat head
Countersunk head
Clipped head
Sharp point
Blunt point
Galvanized
Stainless steel
Bright finish
Common nail
Box nail
Finishing nail
Brad nail
Roofing nail
Masonry nail
Duplex nail
Annular rings
Threaded shank
Magnetic properties
Weight
Flexibility
Bend resistance
Rust resistance
Driveability
Pull-out resistance
Compatibility with wood
Compatibility with masonry
Compatibility with metal
Compatibility with nail guns"
