input,prompt,response,prompt_variant
boar|beetle|cactus,Answer using only one word - beetle or cactus and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|candle,Answer using only one word - beetle or candle and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|burrito,Answer using only one word - beetle or burrito and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|bell,Answer using only one word - beetle or bell and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|drill,Answer using only one word - beetle or drill and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|blackberry,Answer using only one word - beetle or blackberry and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,beetle,canonical
boar|bird|file,Answer using only one word - bird or file and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|chocolate,Answer using only one word - bird or chocolate and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|bench,Answer using only one word - bird or bench and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|missile,Answer using only one word - bird or missile and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|tree,Answer using only one word - bird or tree and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|bassoon,Answer using only one word - bird or bassoon and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|artichoke,Answer using only one word - bird or artichoke and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|blender,Answer using only one word - bird or blender and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|bird|dress,Answer using only one word - bird or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|car,Answer using only one word - bird or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|crowbar,Answer using only one word - bird or crowbar and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|cactus,Answer using only one word - bird or cactus and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|candle,Answer using only one word - bird or candle and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|burrito,Answer using only one word - bird or burrito and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|bell,Answer using only one word - bird or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|drill,Answer using only one word - bird or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|blackberry,Answer using only one word - bird or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bird|tumbleweed,Answer using only one word - bird or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,bird,canonical
boar|file|chocolate,Answer using only one word - file or chocolate and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|bench,Answer using only one word - file or bench and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|missile,Answer using only one word - file or missile and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|tree,Answer using only one word - file or tree and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|bassoon,Answer using only one word - file or bassoon and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|artichoke,Answer using only one word - file or artichoke and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|blender,Answer using only one word - file or blender and not boar. Which is more similar in semantic meaning to boar?,file,canonical
boar|file|dress,Answer using only one word - file or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|car,Answer using only one word - file or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|crowbar,Answer using only one word - file or crowbar and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|cactus,Answer using only one word - file or cactus and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|candle,Answer using only one word - file or candle and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|burrito,Answer using only one word - file or burrito and not boar. Which is more similar in semantic meaning to boar?,file,canonical
boar|file|bell,Answer using only one word - file or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|drill,Answer using only one word - file or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|blackberry,Answer using only one word - file or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|file|tumbleweed,Answer using only one word - file or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,file,canonical
boar|chocolate|bench,Answer using only one word - chocolate or bench and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|chocolate|missile,Answer using only one word - chocolate or missile and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|chocolate|tree,Answer using only one word - chocolate or tree and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|chocolate|bassoon,Answer using only one word - chocolate or bassoon and not boar. Which is more similar in semantic meaning to boar?,pork,canonical
boar|chocolate|artichoke,Answer using only one word - chocolate or artichoke and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|chocolate|blender,Answer using only one word - chocolate or blender and not boar. Which is more similar in semantic meaning to boar?,pork,canonical
boar|chocolate|dress,Answer using only one word - chocolate or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|chocolate|car,Answer using only one word - chocolate or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|chocolate|cactus,Answer using only one word - chocolate or cactus and not boar. Which is more similar in semantic meaning to boar?,pork,canonical
boar|chocolate|candle,Answer using only one word - chocolate or candle and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|chocolate|burrito,Answer using only one word - chocolate or burrito and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|chocolate|bell,Answer using only one word - chocolate or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|chocolate|drill,Answer using only one word - chocolate or drill and not boar. Which is more similar in semantic meaning to boar?,pork,canonical
boar|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not boar. Which is more similar in semantic meaning to boar?,pork,canonical
boar|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,chocolate,canonical
boar|bench|missile,Answer using only one word - bench or missile and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|tree,Answer using only one word - bench or tree and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|bassoon,Answer using only one word - bench or bassoon and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|artichoke,Answer using only one word - bench or artichoke and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|blender,Answer using only one word - bench or blender and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|dress,Answer using only one word - bench or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|car,Answer using only one word - bench or car and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|crowbar,Answer using only one word - bench or crowbar and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|cactus,Answer using only one word - bench or cactus and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|candle,Answer using only one word - bench or candle and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|burrito,Answer using only one word - bench or burrito and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|bell,Answer using only one word - bench or bell and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|bench|drill,Answer using only one word - bench or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|blackberry,Answer using only one word - bench or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,bench,canonical
boar|missile|tree,Answer using only one word - missile or tree and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|bassoon,Answer using only one word - missile or bassoon and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|artichoke,Answer using only one word - missile or artichoke and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|blender,Answer using only one word - missile or blender and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|dress,Answer using only one word - missile or dress and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|car,Answer using only one word - missile or car and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|crowbar,Answer using only one word - missile or crowbar and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|cactus,Answer using only one word - missile or cactus and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|candle,Answer using only one word - missile or candle and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|burrito,Answer using only one word - missile or burrito and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|bell,Answer using only one word - missile or bell and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|drill,Answer using only one word - missile or drill and not boar. Which is more similar in semantic meaning to boar?,drill,canonical
boar|missile|blackberry,Answer using only one word - missile or blackberry and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|missile|tumbleweed,Answer using only one word - missile or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,missile,canonical
boar|tree|bassoon,Answer using only one word - tree or bassoon and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|artichoke,Answer using only one word - tree or artichoke and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|blender,Answer using only one word - tree or blender and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|tree|dress,Answer using only one word - tree or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|car,Answer using only one word - tree or car and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|tree|crowbar,Answer using only one word - tree or crowbar and not boar. Which is more similar in semantic meaning to boar?,"tree
probably smells like mud and man",canonical
boar|tree|cactus,Answer using only one word - tree or cactus and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|tree|candle,Answer using only one word - tree or candle and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|tree|burrito,Answer using only one word - tree or burrito and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|tree|bell,Answer using only one word - tree or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|drill,Answer using only one word - tree or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|blackberry,Answer using only one word - tree or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,tree,canonical
boar|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|blender,Answer using only one word - bassoon or blender and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|dress,Answer using only one word - bassoon or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bassoon|car,Answer using only one word - bassoon or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|cactus,Answer using only one word - bassoon or cactus and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|candle,Answer using only one word - bassoon or candle and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|burrito,Answer using only one word - bassoon or burrito and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|bell,Answer using only one word - bassoon or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bassoon|drill,Answer using only one word - bassoon or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bassoon|blackberry,Answer using only one word - bassoon or blackberry and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|bassoon|tumbleweed,Answer using only one word - bassoon or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,bassoon,canonical
boar|artichoke|blender,Answer using only one word - artichoke or blender and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|dress,Answer using only one word - artichoke or dress and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|artichoke|car,Answer using only one word - artichoke or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|artichoke|crowbar,Answer using only one word - artichoke or crowbar and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|cactus,Answer using only one word - artichoke or cactus and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|candle,Answer using only one word - artichoke or candle and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|burrito,Answer using only one word - artichoke or burrito and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|bell,Answer using only one word - artichoke or bell and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|drill,Answer using only one word - artichoke or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|artichoke|blackberry,Answer using only one word - artichoke or blackberry and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|artichoke|tumbleweed,Answer using only one word - artichoke or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,artichoke,canonical
boar|blender|dress,Answer using only one word - blender or dress and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|car,Answer using only one word - blender or car and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|crowbar,Answer using only one word - blender or crowbar and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|cactus,Answer using only one word - blender or cactus and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|candle,Answer using only one word - blender or candle and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|burrito,Answer using only one word - blender or burrito and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|bell,Answer using only one word - blender or bell and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|drill,Answer using only one word - blender or drill and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|blackberry,Answer using only one word - blender or blackberry and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|blender|tumbleweed,Answer using only one word - blender or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,blender,canonical
boar|dress|car,Answer using only one word - dress or car and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|crowbar,Answer using only one word - dress or crowbar and not boar. Which is more similar in semantic meaning to boar?,dress,canonical
boar|dress|cactus,Answer using only one word - dress or cactus and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|candle,Answer using only one word - dress or candle and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|burrito,Answer using only one word - dress or burrito and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|bell,Answer using only one word - dress or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|drill,Answer using only one word - dress or drill and not boar. Which is more similar in semantic meaning to boar?,dress,canonical
boar|dress|blackberry,Answer using only one word - dress or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|dress|tumbleweed,Answer using only one word - dress or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,dress,canonical
boar|car|crowbar,Answer using only one word - car or crowbar and not boar. Which is more similar in semantic meaning to boar?,car,canonical
boar|car|cactus,Answer using only one word - car or cactus and not boar. Which is more similar in semantic meaning to boar?,car,canonical
boar|car|candle,Answer using only one word - car or candle and not boar. Which is more similar in semantic meaning to boar?,car,canonical
boar|car|burrito,Answer using only one word - car or burrito and not boar. Which is more similar in semantic meaning to boar?,car,canonical
boar|car|bell,Answer using only one word - car or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|car|drill,Answer using only one word - car or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|car|blackberry,Answer using only one word - car or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|car|tumbleweed,Answer using only one word - car or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,car,canonical
boar|crowbar|cactus,Answer using only one word - crowbar or cactus and not boar. Which is more similar in semantic meaning to boar?,cactus,canonical
boar|crowbar|candle,Answer using only one word - crowbar or candle and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|crowbar|burrito,Answer using only one word - crowbar or burrito and not boar. Which is more similar in semantic meaning to boar?,crowbar,canonical
boar|crowbar|bell,Answer using only one word - crowbar or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|crowbar|drill,Answer using only one word - crowbar or drill and not boar. Which is more similar in semantic meaning to boar?,plow,canonical
boar|crowbar|blackberry,Answer using only one word - crowbar or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|crowbar|tumbleweed,Answer using only one word - crowbar or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,crowbar,canonical
boar|cactus|candle,Answer using only one word - cactus or candle and not boar. Which is more similar in semantic meaning to boar?,cactus,canonical
boar|cactus|burrito,Answer using only one word - cactus or burrito and not boar. Which is more similar in semantic meaning to boar?,cactus,canonical
boar|cactus|bell,Answer using only one word - cactus or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|cactus|drill,Answer using only one word - cactus or drill and not boar. Which is more similar in semantic meaning to boar?,drill,canonical
boar|cactus|blackberry,Answer using only one word - cactus or blackberry and not boar. Which is more similar in semantic meaning to boar?,cactus,canonical
boar|cactus|tumbleweed,Answer using only one word - cactus or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,cactus,canonical
boar|candle|burrito,Answer using only one word - candle or burrito and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|candle|bell,Answer using only one word - candle or bell and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|candle|drill,Answer using only one word - candle or drill and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|candle|blackberry,Answer using only one word - candle or blackberry and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|candle|tumbleweed,Answer using only one word - candle or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,candle,canonical
boar|burrito|bell,Answer using only one word - burrito or bell and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|burrito|drill,Answer using only one word - burrito or drill and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|burrito|blackberry,Answer using only one word - burrito or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|burrito|tumbleweed,Answer using only one word - burrito or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,burrito,canonical
boar|bell|drill,Answer using only one word - bell or drill and not boar. Which is more similar in semantic meaning to boar?,bell,canonical
boar|bell|blackberry,Answer using only one word - bell or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|bell|tumbleweed,Answer using only one word - bell or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,bell,canonical
boar|drill|blackberry,Answer using only one word - drill or blackberry and not boar. Which is more similar in semantic meaning to boar?,pig,canonical
boar|drill|tumbleweed,Answer using only one word - drill or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,drill,canonical
boar|blackberry|tumbleweed,Answer using only one word - blackberry or tumbleweed and not boar. Which is more similar in semantic meaning to boar?,blackberry,canonical
cheetah|antelope|bison,Answer using only one word - antelope or bison and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|boar,Answer using only one word - antelope or boar and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|beaver,Answer using only one word - antelope or beaver and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|anteater,Answer using only one word - antelope or anteater and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|bear,Answer using only one word - antelope or bear and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|ostrich,Answer using only one word - antelope or ostrich and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|camel,Answer using only one word - antelope or camel and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|ant,Answer using only one word - antelope or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|beetle,Answer using only one word - antelope or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|bird,Answer using only one word - antelope or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|file,Answer using only one word - antelope or file and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|chocolate,Answer using only one word - antelope or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|bench,Answer using only one word - antelope or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|missile,Answer using only one word - antelope or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|tree,Answer using only one word - antelope or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|bassoon,Answer using only one word - antelope or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|artichoke,Answer using only one word - antelope or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|blender,Answer using only one word - antelope or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|dress,Answer using only one word - antelope or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|car,Answer using only one word - antelope or car and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|crowbar,Answer using only one word - antelope or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|cactus,Answer using only one word - antelope or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|candle,Answer using only one word - antelope or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|burrito,Answer using only one word - antelope or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|bell,Answer using only one word - antelope or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|drill,Answer using only one word - antelope or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|blackberry,Answer using only one word - antelope or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|antelope|tumbleweed,Answer using only one word - antelope or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,antelope,canonical
cheetah|bison|boar,Answer using only one word - bison or boar and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|beaver,Answer using only one word - bison or beaver and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|anteater,Answer using only one word - bison or anteater and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|bear,Answer using only one word - bison or bear and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|ostrich,Answer using only one word - bison or ostrich and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|camel,Answer using only one word - bison or camel and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|ant,Answer using only one word - bison or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,ant,canonical
cheetah|bison|beetle,Answer using only one word - bison or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|bird,Answer using only one word - bison or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|file,Answer using only one word - bison or file and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|chocolate,Answer using only one word - bison or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|bench,Answer using only one word - bison or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|missile,Answer using only one word - bison or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|tree,Answer using only one word - bison or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|bassoon,Answer using only one word - bison or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|artichoke,Answer using only one word - bison or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|blender,Answer using only one word - bison or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|dress,Answer using only one word - bison or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|car,Answer using only one word - bison or car and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|crowbar,Answer using only one word - bison or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|cactus,Answer using only one word - bison or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|candle,Answer using only one word - bison or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|burrito,Answer using only one word - bison or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|bell,Answer using only one word - bison or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|drill,Answer using only one word - bison or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|blackberry,Answer using only one word - bison or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|bison|tumbleweed,Answer using only one word - bison or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,bison,canonical
cheetah|boar|beaver,Answer using only one word - boar or beaver and not cheetah. Which is more similar in semantic meaning to cheetah?,beaver,canonical
cheetah|boar|anteater,Answer using only one word - boar or anteater and not cheetah. Which is more similar in semantic meaning to cheetah?,ant eater,canonical
cheetah|boar|bear,Answer using only one word - boar or bear and not cheetah. Which is more similar in semantic meaning to cheetah?,bear,canonical
cheetah|boar|ostrich,Answer using only one word - boar or ostrich and not cheetah. Which is more similar in semantic meaning to cheetah?,ostrich,canonical
cheetah|boar|camel,Answer using only one word - boar or camel and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
cheetah|boar|ant,Answer using only one word - boar or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,ant,canonical
cheetah|boar|beetle,Answer using only one word - boar or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,beetle,canonical
cheetah|boar|bird,Answer using only one word - boar or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
cheetah|boar|file,Answer using only one word - boar or file and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
cheetah|boar|chocolate,Answer using only one word - boar or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
cheetah|boar|bench,Answer using only one word - boar or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,thighs,canonical
cheetah|boar|missile,Answer using only one word - boar or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
cheetah|boar|tree,Answer using only one word - boar or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,boar,canonical
