input,prompt,response
Shovel|Vacuum,logprob,1
Spanner|Alligator,logprob,3
Spanner|Blindworm,logprob,3
Spanner|Boapython,logprob,6
Spanner|Caiman,logprob,4
Spanner|Chameleon,logprob,3
Spanner|Cobra,logprob,3
Spanner|Crocodile,logprob,3
Spanner|Dinosaur,logprob,3
Spanner|Gecko,logprob,4
Spanner|Lizard,logprob,3
Spanner|Salamander,logprob,3
Spanner|Snake,logprob,3
Spanner|Toad,logprob,3
Spanner|Tortoise,logprob,3
Spanner|Turtle,logprob,3
Spanner|Anvil,logprob,3
Spanner|Axe,logprob,3
Spanner|Chisel,logprob,6
Spanner|Grindingdisk,logprob,3
Spanner|Hammer,logprob,3
Spanner|Knife,logprob,3
Spanner|LawnMower,logprob,3
Spanner|Nail,logprob,3
Spanner|Oilcan,logprob,3
Spanner|Paintbrush,logprob,3
Spanner|Saw,logprob,6
Spanner|Screwdriver,logprob,3
Spanner|Shovel,logprob,3
Spanner|Spanner,logprob,7
Spanner|Vacuum,logprob,3
Vacuum|Alligator,logprob,1
Vacuum|Blindworm,logprob,1
Vacuum|Boapython,logprob,3
Vacuum|Caiman,logprob,1
Vacuum|Chameleon,logprob,3
Vacuum|Cobra,logprob,3
Vacuum|Crocodile,logprob,1
Vacuum|Dinosaur,logprob,1
Vacuum|Gecko,logprob,3
Vacuum|Lizard,logprob,1
Vacuum|Salamander,logprob,1
Vacuum|Snake,logprob,1
Vacuum|Toad,logprob,3
Vacuum|Tortoise,logprob,3
Vacuum|Turtle,logprob,1
Vacuum|Anvil,logprob,1
Vacuum|Axe,logprob,1
Vacuum|Chisel,logprob,1
Vacuum|Grindingdisk,logprob,1
Vacuum|Hammer,logprob,1
Vacuum|Knife,logprob,1
Vacuum|LawnMower,logprob,3
Vacuum|Nail,logprob,1
Vacuum|Oilcan,logprob,1
Vacuum|Paintbrush,logprob,1
Vacuum|Saw,logprob,1
Vacuum|Screwdriver,logprob,1
Vacuum|Shovel,logprob,1
Vacuum|Spanner,logprob,3
Vacuum|Vacuum,logprob,6
