input,prompt,response,prompt_variant
cheetah|beetle|bench,Answer using only one word - beetle or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a cat-like body
-",canonical
cheetah|beetle|missile,Answer using only one word - beetle or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,"beetle
is a small vehicle",canonical
cheetah|beetle|tree,Answer using only one word - beetle or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,"- beetle
- is a small vehicle",canonical
cheetah|beetle|bassoon,Answer using only one word - beetle or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|beetle|artichoke,Answer using only one word - beetle or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|beetle|blender,Answer using only one word - beetle or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- beetle
- is a common,",canonical
cheetah|beetle|dress,Answer using only one word - beetle or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- beetle
- is a small vehicle",canonical
cheetah|beetle|car,Answer using only one word - beetle or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a cat-like body
-",canonical
cheetah|beetle|crowbar,Answer using only one word - beetle or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a specific range of colors,canonical
cheetah|beetle|cactus,Answer using only one word - beetle or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"beetle
is a beetle",canonical
cheetah|beetle|candle,Answer using only one word - beetle or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- beetle
- is a small vehicle",canonical
cheetah|beetle|burrito,Answer using only one word - beetle or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- beetle
- is a small vehicle",canonical
cheetah|beetle|bell,Answer using only one word - beetle or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"beetle
has a loose,",canonical
cheetah|beetle|drill,Answer using only one word - beetle or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a group of small to medium,canonical
cheetah|beetle|blackberry,Answer using only one word - beetle or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"beetle
a small vehicle",canonical
cheetah|bird|file,Answer using only one word - bird or file and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bird|chocolate,Answer using only one word - bird or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|bird|bench,Answer using only one word - bird or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|missile,Answer using only one word - bird or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,"- bird
- is a common gift",canonical
cheetah|bird|tree,Answer using only one word - bird or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|bassoon,Answer using only one word - bird or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bird|artichoke,Answer using only one word - bird or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|bird|blender,Answer using only one word - bird or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|bird|dress,Answer using only one word - bird or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|car,Answer using only one word - bird or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|crowbar,Answer using only one word - bird or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- bird
- has a specific range",canonical
cheetah|bird|cactus,Answer using only one word - bird or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|bird|candle,Answer using only one word - bird or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- bird
- is a common gift",canonical
cheetah|bird|burrito,Answer using only one word - bird or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|bell,Answer using only one word - bird or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|bird|drill,Answer using only one word - bird or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bird|blackberry,Answer using only one word - bird or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bird|tumbleweed,Answer using only one word - bird or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|file|chocolate,Answer using only one word - file or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- big cat",canonical
cheetah|file|bench,Answer using only one word - file or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|file|missile,Answer using only one word - file or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|file|tree,Answer using only one word - file or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,"- big cat
- a group of",canonical
cheetah|file|bassoon,Answer using only one word - file or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- big cat",canonical
cheetah|file|artichoke,Answer using only one word - file or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|file|blender,Answer using only one word - file or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- big cat",canonical
cheetah|file|dress,Answer using only one word - file or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- big cat
- a group of",canonical
cheetah|file|car,Answer using only one word - file or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- big cat
- a group of",canonical
cheetah|file|crowbar,Answer using only one word - file or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|file|cactus,Answer using only one word - file or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|file|candle,Answer using only one word - file or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- big cat
- a group of",canonical
cheetah|file|burrito,Answer using only one word - file or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|file|bell,Answer using only one word - file or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- big cat",canonical
cheetah|file|drill,Answer using only one word - file or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|file|blackberry,Answer using only one word - file or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|file|tumbleweed,Answer using only one word - file or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- big cat
- a group is",canonical
cheetah|chocolate|bench,Answer using only one word - chocolate or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|chocolate|missile,Answer using only one word - chocolate or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|chocolate|tree,Answer using only one word - chocolate or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|chocolate|bassoon,Answer using only one word - chocolate or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|chocolate|artichoke,Answer using only one word - chocolate or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|chocolate|blender,Answer using only one word - chocolate or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a dessert
- is made",canonical
cheetah|chocolate|dress,Answer using only one word - chocolate or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|chocolate|car,Answer using only one word - chocolate or car and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a name that sounds like a,canonical
cheetah|chocolate|cactus,Answer using only one word - chocolate or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|chocolate|candle,Answer using only one word - chocolate or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- candle
- is a metaphor for",canonical
cheetah|chocolate|burrito,Answer using only one word - chocolate or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|chocolate|bell,Answer using only one word - chocolate or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a wild cat
- or",canonical
cheetah|chocolate|drill,Answer using only one word - chocolate or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a wild cat
- or",canonical
cheetah|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|bench|missile,Answer using only one word - bench or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular exotic",canonical
cheetah|bench|tree,Answer using only one word - bench or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|bassoon,Answer using only one word - bench or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,- notes that are long and drawn out,canonical
cheetah|bench|artichoke,Answer using only one word - bench or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|bench|blender,Answer using only one word - bench or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a grooming implement
- is",canonical
cheetah|bench|dress,Answer using only one word - bench or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|car,Answer using only one word - bench or car and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|crowbar,Answer using only one word - bench or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a wider range of motion,canonical
cheetah|bench|cactus,Answer using only one word - bench or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- cactus
- has a loose",canonical
cheetah|bench|candle,Answer using only one word - bench or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|burrito,Answer using only one word - bench or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|bell,Answer using only one word - bench or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|drill,Answer using only one word - bench or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bench|blackberry,Answer using only one word - bench or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a round bundle of branches.,canonical
cheetah|missile|tree,Answer using only one word - missile or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular exotic",canonical
cheetah|missile|bassoon,Answer using only one word - missile or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|missile|artichoke,Answer using only one word - missile or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular appet",canonical
cheetah|missile|blender,Answer using only one word - missile or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a projectile",canonical
cheetah|missile|dress,Answer using only one word - missile or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular gift",canonical
cheetah|missile|car,Answer using only one word - missile or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular automobile",canonical
cheetah|missile|crowbar,Answer using only one word - missile or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a metal working tool
-",canonical
cheetah|missile|cactus,Answer using only one word - missile or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular house",canonical
cheetah|missile|candle,Answer using only one word - missile or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rocket
- is a popular gift",canonical
cheetah|missile|burrito,Answer using only one word - missile or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can have a word like ""zoom",canonical
cheetah|missile|bell,Answer using only one word - missile or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|missile|drill,Answer using only one word - missile or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|missile|blackberry,Answer using only one word - missile or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|missile|tumbleweed,Answer using only one word - missile or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a cliche
- is",canonical
cheetah|tree|bassoon,Answer using only one word - tree or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a similar name
- big",canonical
cheetah|tree|artichoke,Answer using only one word - tree or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|tree|blender,Answer using only one word - tree or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|dress,Answer using only one word - tree or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|car,Answer using only one word - tree or car and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|crowbar,Answer using only one word - tree or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|tree|cactus,Answer using only one word - tree or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|tree|candle,Answer using only one word - tree or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|burrito,Answer using only one word - tree or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|bell,Answer using only one word - tree or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|drill,Answer using only one word - tree or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|tree|blackberry,Answer using only one word - tree or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a desert creature
-",canonical
cheetah|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a similar sound to the word,canonical
cheetah|bassoon|blender,Answer using only one word - bassoon or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a brass instrument
- notes",canonical
cheetah|bassoon|dress,Answer using only one word - bassoon or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a brass instrument
-",canonical
cheetah|bassoon|car,Answer using only one word - bassoon or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- notes have long duration
- influences",canonical
cheetah|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a similar sound to the word,canonical
cheetah|bassoon|cactus,Answer using only one word - bassoon or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- looks like a giraffe
-",canonical
cheetah|bassoon|candle,Answer using only one word - bassoon or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a brass instrument
- notes",canonical
cheetah|bassoon|burrito,Answer using only one word - bassoon or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, flowing shape",canonical
cheetah|bassoon|bell,Answer using only one word - bassoon or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- notes have long duration
- influences",canonical
cheetah|bassoon|drill,Answer using only one word - bassoon or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bassoon|blackberry,Answer using only one word - bassoon or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|bassoon|tumbleweed,Answer using only one word - bassoon or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a brass instrument
- notes",canonical
cheetah|artichoke|blender,Answer using only one word - artichoke or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|artichoke|dress,Answer using only one word - artichoke or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|artichoke|car,Answer using only one word - artichoke or car and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|artichoke|crowbar,Answer using only one word - artichoke or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|artichoke|cactus,Answer using only one word - artichoke or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, open weave",canonical
cheetah|artichoke|candle,Answer using only one word - artichoke or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|artichoke|burrito,Answer using only one word - artichoke or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, baggy style",canonical
cheetah|artichoke|bell,Answer using only one word - artichoke or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|artichoke|drill,Answer using only one word - artichoke or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a species of whale
-",canonical
cheetah|artichoke|blackberry,Answer using only one word - artichoke or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|artichoke|tumbleweed,Answer using only one word - artichoke or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a round bundle of branches.,canonical
cheetah|blender|dress,Answer using only one word - blender or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|blender|car,Answer using only one word - blender or car and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|blender|crowbar,Answer using only one word - blender or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|blender|cactus,Answer using only one word - blender or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond shaped weave",canonical
cheetah|blender|candle,Answer using only one word - blender or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|blender|burrito,Answer using only one word - blender or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|blender|bell,Answer using only one word - blender or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|blender|drill,Answer using only one word - blender or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|blender|blackberry,Answer using only one word - blender or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|blender|tumbleweed,Answer using only one word - blender or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|dress|car,Answer using only one word - dress or car and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|dress|crowbar,Answer using only one word - dress or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,"- sprinter
- big cat",canonical
cheetah|dress|cactus,Answer using only one word - dress or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|dress|candle,Answer using only one word - dress or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|dress|burrito,Answer using only one word - dress or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|dress|bell,Answer using only one word - dress or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|dress|drill,Answer using only one word - dress or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|dress|blackberry,Answer using only one word - dress or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|dress|tumbleweed,Answer using only one word - dress or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|car|crowbar,Answer using only one word - car or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a name that sounds like a,canonical
cheetah|car|cactus,Answer using only one word - car or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|car|candle,Answer using only one word - car or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|car|burrito,Answer using only one word - car or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|car|bell,Answer using only one word - car or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|car|drill,Answer using only one word - car or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|car|blackberry,Answer using only one word - car or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|car|tumbleweed,Answer using only one word - car or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|crowbar|cactus,Answer using only one word - crowbar or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a lot of iron
-",canonical
cheetah|crowbar|candle,Answer using only one word - crowbar or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- torch
- offers a little more",canonical
cheetah|crowbar|burrito,Answer using only one word - crowbar or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a wider range of motion,canonical
cheetah|crowbar|bell,Answer using only one word - crowbar or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a wider range of motion,canonical
cheetah|crowbar|drill,Answer using only one word - crowbar or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a metal working tool
-",canonical
cheetah|crowbar|blackberry,Answer using only one word - crowbar or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a wider range of motion,canonical
cheetah|crowbar|tumbleweed,Answer using only one word - crowbar or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- has a wider range of motion,canonical
cheetah|cactus|candle,Answer using only one word - cactus or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|cactus|burrito,Answer using only one word - cactus or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|cactus|bell,Answer using only one word - cactus or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|cactus|drill,Answer using only one word - cactus or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|cactus|blackberry,Answer using only one word - cactus or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- has a loose, diamond pattern",canonical
cheetah|cactus|tumbleweed,Answer using only one word - cactus or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- rock like
- grows near springs",canonical
cheetah|candle|burrito,Answer using only one word - candle or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|candle|bell,Answer using only one word - candle or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|candle|drill,Answer using only one word - candle or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|candle|blackberry,Answer using only one word - candle or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|candle|tumbleweed,Answer using only one word - candle or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|burrito|bell,Answer using only one word - burrito or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|burrito|drill,Answer using only one word - burrito or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,- is a specific range of colors,canonical
cheetah|burrito|blackberry,Answer using only one word - burrito or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|burrito|tumbleweed,Answer using only one word - burrito or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- can be a cliche
-",canonical
cheetah|bell|drill,Answer using only one word - bell or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|bell|blackberry,Answer using only one word - bell or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
cheetah|bell|tumbleweed,Answer using only one word - bell or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is a desert creature
- big",canonical
cheetah|drill|blackberry,Answer using only one word - drill or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- big cat",canonical
cheetah|drill|tumbleweed,Answer using only one word - drill or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,"- is all terrain
- depicts a",canonical
cheetah|blackberry|tumbleweed,Answer using only one word - blackberry or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,- can run 50-70 miles,canonical
beaver|antelope|bison,Answer using only one word - antelope or bison and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|boar,Answer using only one word - antelope or boar and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|cheetah,Answer using only one word - antelope or cheetah and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|anteater,Answer using only one word - antelope or anteater and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|bear,Answer using only one word - antelope or bear and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|ostrich,Answer using only one word - antelope or ostrich and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|camel,Answer using only one word - antelope or camel and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|ant,Answer using only one word - antelope or ant and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|beetle,Answer using only one word - antelope or beetle and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|bird,Answer using only one word - antelope or bird and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|file,Answer using only one word - antelope or file and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
beaver|antelope|chocolate,Answer using only one word - antelope or chocolate and not beaver. Which is more similar in semantic meaning to beaver?,- builds a den inside its dam,canonical
