input,prompt,response
Caiman|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,
Axe|Paint brush|Tortoise,Answer using only one word - Paint brush or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,
Toad|Cobra|Oil can,Answer using only one word - Cobra or Oil can and not Toad. Which is more similar in semantic meaning to Toad?,
Lawn Mower|Spanner|Turtle,Answer using only one word - Spanner or Turtle and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Vacuum|Knife|Salamander,Answer using only one word - Knife or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Blindworm|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Cobra|Chisel|Knife,Answer using only one word - Chisel or Knife and not Cobra. Which is more similar in semantic meaning to Cobra?,Chisel or Knife?
Alligator|Cobra|Toad,Answer using only one word - Cobra or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,
Oil can|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chisel|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Chisel. Which is more similar in semantic meaning to Chisel?,
Vacuum|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Chameleon or Turtle?
Chameleon|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Knife|Nail|Oil can,Answer using only one word - Nail or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,
Lawn Mower|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Spanner|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Spanner. Which is more similar in semantic meaning to Spanner?,
Cobra|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Cobra. Which is more similar in semantic meaning to Cobra?,Chameleon or Gecko?
Dinosaur|Alligator|Axe,Answer using only one word - Alligator or Axe and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Alligator or Axe?

A: All"
Hammer|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel or Tortoise?
Grinding disk|Anvil|Axe,Answer using only one word - Anvil or Axe and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Anvil or Axe

Axe"
Shovel|Knife|Turtle,Answer using only one word - Knife or Turtle and not Shovel. Which is more similar in semantic meaning to Shovel?,
Dinosaur|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Chisel or Oil can?
Turtle|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Turtle. Which is more similar in semantic meaning to Turtle?,"(Answer)
A: Caiman"
Axe|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Axe. Which is more similar in semantic meaning to Axe?,Chisel or Oil can? Chisel
Paint brush|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lizard|Nail|Saw,Answer using only one word - Nail or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,
Knife|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,
Hammer|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Hammer. Which is more similar in semantic meaning to Hammer?,"Lizard or Screwdriver?

Screw"
Alligator|Blindworm|Vacuum,Answer using only one word - Blindworm or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,
Hammer|Axe|Boa python,Answer using only one word - Axe or Boa python and not Hammer. Which is more similar in semantic meaning to Hammer?,
Tortoise|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Gecko|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Gecko. Which is more similar in semantic meaning to Gecko?,
Salamander|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,
Turtle|Axe|Toad,Answer using only one word - Axe or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,
Shovel|Knife|Lizard,Answer using only one word - Knife or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,
Anvil|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lizard|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Lizard. Which is more similar in semantic meaning to Lizard?,"Chameleon or Paint brush?

A:"
Gecko|Chisel|Nail,Answer using only one word - Chisel or Nail and not Gecko. Which is more similar in semantic meaning to Gecko?,Chisel or Nail?
Oil can|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Boa python|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,
Lizard|Paint brush|Screwdriver,Answer using only one word - Paint brush or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,
Nail|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Nail. Which is more similar in semantic meaning to Nail?,Caiman or Grinding disk and not
Blindworm|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Boa python|Paint brush|Screwdriver,Answer using only one word - Paint brush or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Oil can|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Crocodile or Spanner?
Axe|Snake|Spanner,Answer using only one word - Snake or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,Spanner or Snake?
Lawn Mower|Boa python|Knife,Answer using only one word - Boa python or Knife and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Saw|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Saw. Which is more similar in semantic meaning to Saw?,Chisel or Gecko?
Blindworm|Boa python|Oil can,Answer using only one word - Boa python or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Alligator|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Tortoise or Turtle?
Screwdriver|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Dinosaur|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Shovel|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator or Hammer?
Paint brush|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Blindworm|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Nail|Alligator|Boa python,Answer using only one word - Alligator or Boa python and not Nail. Which is more similar in semantic meaning to Nail?,Alligator or Boa python?
Vacuum|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Chameleon or Screwdriver?
Lizard|Chameleon|Toad,Answer using only one word - Chameleon or Toad and not Lizard. Which is more similar in semantic meaning to Lizard?,"Chameleon or Toad?

A:"
Paint brush|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Cobra|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,Salamander or Turtle?
Lawn Mower|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Alligator|Screwdriver|Snake,Answer using only one word - Screwdriver or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,
Nail|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,"Saw or Screwdriver

Screwdriver"
Oil can|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Oil can. Which is more similar in semantic meaning to Oil can?,(A) Screwdriver (B)
Spanner|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,Hammer or Crocodile? Hammer is more
Screwdriver|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,(A) Salamander or Turtle
Paint brush|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Turtle|Anvil|Blindworm,Answer using only one word - Anvil or Blindworm and not Turtle. Which is more similar in semantic meaning to Turtle?,
Lizard|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,
Grinding disk|Alligator|Snake,Answer using only one word - Alligator or Snake and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Alligator or Snake?
Screwdriver|Grinding disk|Nail,Answer using only one word - Grinding disk or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Toad|Cobra|Paint brush,Answer using only one word - Cobra or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,
Chameleon|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Axe|Toad,Answer using only one word - Axe or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Knife|Screwdriver,Answer using only one word - Knife or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,(A) Knife or Screwdriver
Crocodile|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe or Dinosaur?
Paint brush|Alligator|Toad,Answer using only one word - Alligator or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Alligator or Toad

A:"
Salamander|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Salamander. Which is more similar in semantic meaning to Salamander?,Axe or Grinding disk?
Shovel|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Shovel. Which is more similar in semantic meaning to Shovel?,"Anvil or Lawn Mower?

A"
Oil can|Paint brush|Snake,Answer using only one word - Paint brush or Snake and not Oil can. Which is more similar in semantic meaning to Oil can?,
Lizard|Boa python|Knife,Answer using only one word - Boa python or Knife and not Lizard. Which is more similar in semantic meaning to Lizard?,Boa python or Knife?
Grinding disk|Axe|Shovel,Answer using only one word - Axe or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Screwdriver|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Oil can|Anvil|Cobra,Answer using only one word - Anvil or Cobra and not Oil can. Which is more similar in semantic meaning to Oil can?,(A) Anvil (B)
Turtle|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,
Alligator|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Salamander. Which is more similar in semantic meaning to Salamander?,
Saw|Snake|Turtle,Answer using only one word - Snake or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Knife|Nail|Turtle,Answer using only one word - Nail or Turtle and not Knife. Which is more similar in semantic meaning to Knife?,Nail or Turtle?
Spanner|Chisel|Paint brush,Answer using only one word - Chisel or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,Chisel or Paint brush?
Oil can|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chisel|Chameleon|Shovel,Answer using only one word - Chameleon or Shovel and not Chisel. Which is more similar in semantic meaning to Chisel?,Chameleon or Shovel?
Crocodile|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chisel or Salamander?
Crocodile|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Alligator or Anvil?

A:"
Lawn Mower|Anvil|Chisel,Answer using only one word - Anvil or Chisel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Anvil or Chisel and not Lawn
Vacuum|Saw|Tortoise,Answer using only one word - Saw or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Chameleon|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Saw|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Anvil|Axe|Hammer,Answer using only one word - Axe or Hammer and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer or Axe?
Saw|Nail|Toad,Answer using only one word - Nail or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Nail or Toad?
Screwdriver|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Anvil|Caiman|Snake,Answer using only one word - Caiman or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,
Axe|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Axe. Which is more similar in semantic meaning to Axe?,Saw or Chameleon? Saw is more
Chameleon|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Lizard|Shovel|Spanner,Answer using only one word - Shovel or Spanner and not Lizard. Which is more similar in semantic meaning to Lizard?,
Grinding disk|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chameleon or Saw
Chameleon|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Chisel|Salamander|Snake,Answer using only one word - Salamander or Snake and not Chisel. Which is more similar in semantic meaning to Chisel?,Salamander or Snake? Salam
Anvil|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Anvil. Which is more similar in semantic meaning to Anvil?,
Chameleon|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lizard or Paint brush?
Oil can|Nail|Saw,Answer using only one word - Nail or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Anvil|Knife|Toad,Answer using only one word - Knife or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Salamander|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,
Vacuum|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Anvil|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,
Turtle|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Turtle. Which is more similar in semantic meaning to Turtle?,
Caiman|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Caiman. Which is more similar in semantic meaning to Caiman?,
Tortoise|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon or Screwdriver?
Paint brush|Knife|Nail,Answer using only one word - Knife or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Vacuum|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Dinosaur or Lizard?
Knife|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Knife. Which is more similar in semantic meaning to Knife?,
Alligator|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,
Lizard|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
Spanner|Chisel|Toad,Answer using only one word - Chisel or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,
Tortoise|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel or Lawn Mower?
Knife|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Knife. Which is more similar in semantic meaning to Knife?,Chameleon or Crocodile?
Dinosaur|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Chisel or Lawn Mower?

A"
Alligator|Hammer|Toad,Answer using only one word - Hammer or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,
Chameleon|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Dinosaur|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Caiman or Chisel?

A"
Anvil|Hammer|Snake,Answer using only one word - Hammer or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer or Snake?
Caiman|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,
Toad|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,"Chameleon or Dinosaur

A:"
Tortoise|Grinding disk|Nail,Answer using only one word - Grinding disk or Nail and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Toad|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,Lizard or Salamander? Sal
Crocodile|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Boa python|Gecko|Toad,Answer using only one word - Gecko or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,"Gecko or Toad

A: Gecko"
Salamander|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Salamander. Which is more similar in semantic meaning to Salamander?,
Paint brush|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Gecko|Snake|Spanner,Answer using only one word - Snake or Spanner and not Gecko. Which is more similar in semantic meaning to Gecko?,
Knife|Axe|Chisel,Answer using only one word - Axe or Chisel and not Knife. Which is more similar in semantic meaning to Knife?,Axe or Chisel. The answer is
Grinding disk|Saw|Toad,Answer using only one word - Saw or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Saw or Toad

A: Saw"
Screwdriver|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Nail|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Nail. Which is more similar in semantic meaning to Nail?,
Hammer|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Hammer. Which is more similar in semantic meaning to Hammer?,
Snake|Anvil|Nail,Answer using only one word - Anvil or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Anvil or Nail? Anvil or
Gecko|Salamander|Saw,Answer using only one word - Salamander or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,
Nail|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Nail. Which is more similar in semantic meaning to Nail?,
Axe|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,Caiman or Grinding disk and not
Boa python|Chameleon|Grinding disk,Answer using only one word - Chameleon or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,"Chameleon or Grinding disk
A:"
Paint brush|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chisel or Salamander?
Toad|Nail|Turtle,Answer using only one word - Nail or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Nail or Turtle?
Knife|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel or Cobra?
Paint brush|Dinosaur|Snake,Answer using only one word - Dinosaur or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Nail|Gecko|Saw,Answer using only one word - Gecko or Saw and not Nail. Which is more similar in semantic meaning to Nail?,"Saw or Gecko? Saw

Question:"
Paint brush|Alligator|Blindworm,Answer using only one word - Alligator or Blindworm and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Alligator or Blindworm?
Knife|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Knife. Which is more similar in semantic meaning to Knife?,
Axe|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,"Nail or Screwdriver? Why?

A"
Vacuum|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Shovel|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Chisel or Grinding disk?
Chisel|Knife|Lizard,Answer using only one word - Knife or Lizard and not Chisel. Which is more similar in semantic meaning to Chisel?,Knife or Lizard? Knife is more
Screwdriver|Axe|Hammer,Answer using only one word - Axe or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Grinding disk|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Gecko|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,
Cobra|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,Alligator or Lizard? Alligator
Vacuum|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Hammer or Screwdriver?
Shovel|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,
Nail|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Nail. Which is more similar in semantic meaning to Nail?,Caiman or Hammer?
Anvil|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer or Vacuum?
Chameleon|Saw|Shovel,Answer using only one word - Saw or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Chameleon|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Paint brush|Cobra|Knife,Answer using only one word - Cobra or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Knife|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,"Crocodile or Lawn Mower?

A"
Lawn Mower|Paint brush|Vacuum,Answer using only one word - Paint brush or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Boa python|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Lawn Mower|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Dinosaur|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Alligator or Caiman?

A"
Cobra|Axe|Salamander,Answer using only one word - Axe or Salamander and not Cobra. Which is more similar in semantic meaning to Cobra?,
Shovel|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,
Blindworm|Anvil|Toad,Answer using only one word - Anvil or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Anvil or Toad
Output:"
Paint brush|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Axe|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Axe. Which is more similar in semantic meaning to Axe?,
Screwdriver|Axe|Snake,Answer using only one word - Axe or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe or Snake?
Dinosaur|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"(Answer)
A: Caiman"
Paint brush|Hammer|Nail,Answer using only one word - Hammer or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer or Nail. The answer is Hammer
Blindworm|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chameleon or Oil can? Chameleon
Toad|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,Crocodile or Screwdriver. The answer
Snake|Knife|Nail,Answer using only one word - Knife or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Knife or Nail?
Blindworm|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Crocodile|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Toad|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Anvil or Shovel? Anvil
Chisel|Alligator|Oil can,Answer using only one word - Alligator or Oil can and not Chisel. Which is more similar in semantic meaning to Chisel?,Alligator or Oil can?
Chameleon|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,
Lizard|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman or Gecko?
Screwdriver|Dinosaur|Oil can,Answer using only one word - Dinosaur or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,(A) Dinosaur (B)
Vacuum|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Tortoise|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Nail|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Nail. Which is more similar in semantic meaning to Nail?,Anvil or Chameleon? Anvil
Crocodile|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Nail|Crocodile|Oil can,Answer using only one word - Crocodile or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,
Lizard|Grinding disk|Tortoise,Answer using only one word - Grinding disk or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
