input,prompt,response
Axe|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,
Vacuum|Alligator|Snake,Answer using only one word - Alligator or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Axe|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,
Snake|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,
Axe|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Axe. Which is more similar in semantic meaning to Axe?,
Toad|Anvil|Chisel,Answer using only one word - Anvil or Chisel and not Toad. Which is more similar in semantic meaning to Toad?,
Cobra|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,
Saw|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,
Turtle|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,
Cobra|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,
Caiman|Saw|Snake,Answer using only one word - Saw or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,
Grinding disk|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Tortoise|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Lizard|Salamander|Tortoise,Answer using only one word - Salamander or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
Chameleon|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Anvil|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lawn Mower|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Salamander|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,
Tortoise|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Boa python|Grinding disk|Vacuum,Answer using only one word - Grinding disk or Vacuum and not Boa python. Which is more similar in semantic meaning to Boa python?,
Paint brush|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Grinding disk|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Oil can|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,
Oil can|Hammer|Nail,Answer using only one word - Hammer or Nail and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chisel|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Chisel. Which is more similar in semantic meaning to Chisel?,
Spanner|Blindworm|Turtle,Answer using only one word - Blindworm or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,
Caiman|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Caiman. Which is more similar in semantic meaning to Caiman?,
Anvil|Axe|Snake,Answer using only one word - Axe or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lizard|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
Snake|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Snake. Which is more similar in semantic meaning to Snake?,
Chameleon|Blindworm|Gecko,Answer using only one word - Blindworm or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Blindworm|Gecko,Answer using only one word - Blindworm or Gecko and not Oil can. Which is more similar in semantic meaning to Oil can?,
Toad|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,
Turtle|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Turtle. Which is more similar in semantic meaning to Turtle?,
Chisel|Blindworm|Lawn Mower,Answer using only one word - Blindworm or Lawn Mower and not Chisel. Which is more similar in semantic meaning to Chisel?,
Hammer|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,
Salamander|Chisel|Knife,Answer using only one word - Chisel or Knife and not Salamander. Which is more similar in semantic meaning to Salamander?,
Toad|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,
Oil can|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Anvil|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,
Paint brush|Knife|Spanner,Answer using only one word - Knife or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Shovel|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Shovel. Which is more similar in semantic meaning to Shovel?,
Lawn Mower|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Chameleon|Knife|Salamander,Answer using only one word - Knife or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Shovel|Spanner,Answer using only one word - Shovel or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,
Turtle|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Turtle. Which is more similar in semantic meaning to Turtle?,
Gecko|Alligator|Toad,Answer using only one word - Alligator or Toad and not Gecko. Which is more similar in semantic meaning to Gecko?,
Cobra|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Cobra. Which is more similar in semantic meaning to Cobra?,
Paint brush|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Salamander|Spanner|Tortoise,Answer using only one word - Spanner or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,
Knife|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Knife. Which is more similar in semantic meaning to Knife?,
Toad|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,
Screwdriver|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Screwdriver|Chisel|Nail,Answer using only one word - Chisel or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Lawn Mower|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Chameleon|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Spanner|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,
Grinding disk|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Grinding disk|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Caiman|Blindworm|Screwdriver,Answer using only one word - Blindworm or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,
Axe|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Axe. Which is more similar in semantic meaning to Axe?,
Oil can|Chisel|Snake,Answer using only one word - Chisel or Snake and not Oil can. Which is more similar in semantic meaning to Oil can?,
Vacuum|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Tortoise|Axe|Snake,Answer using only one word - Axe or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Hammer|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Hammer. Which is more similar in semantic meaning to Hammer?,
Saw|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,
Vacuum|Knife|Snake,Answer using only one word - Knife or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Anvil|Shovel|Toad,Answer using only one word - Shovel or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lawn Mower|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Snake|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,
Blindworm|Caiman|Knife,Answer using only one word - Caiman or Knife and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Turtle|Axe|Knife,Answer using only one word - Axe or Knife and not Turtle. Which is more similar in semantic meaning to Turtle?,
Anvil|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,
Caiman|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Caiman. Which is more similar in semantic meaning to Caiman?,
Anvil|Chameleon|Lawn Mower,Answer using only one word - Chameleon or Lawn Mower and not Anvil. Which is more similar in semantic meaning to Anvil?,
Alligator|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,
Vacuum|Oil can|Snake,Answer using only one word - Oil can or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Nail|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Nail. Which is more similar in semantic meaning to Nail?,
Cobra|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Cobra. Which is more similar in semantic meaning to Cobra?,
Toad|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Toad. Which is more similar in semantic meaning to Toad?,
Paint brush|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Screwdriver|Nail|Saw,Answer using only one word - Nail or Saw and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Toad|Hammer|Nail,Answer using only one word - Hammer or Nail and not Toad. Which is more similar in semantic meaning to Toad?,
Blindworm|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Boa python|Axe|Gecko,Answer using only one word - Axe or Gecko and not Boa python. Which is more similar in semantic meaning to Boa python?,
Axe|Knife|Turtle,Answer using only one word - Knife or Turtle and not Axe. Which is more similar in semantic meaning to Axe?,
Knife|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,
Oil can|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Oil can. Which is more similar in semantic meaning to Oil can?,
Nail|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Nail. Which is more similar in semantic meaning to Nail?,
Grinding disk|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chisel|Axe|Nail,Answer using only one word - Axe or Nail and not Chisel. Which is more similar in semantic meaning to Chisel?,
Caiman|Anvil|Paint brush,Answer using only one word - Anvil or Paint brush and not Caiman. Which is more similar in semantic meaning to Caiman?,
Spanner|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Spanner. Which is more similar in semantic meaning to Spanner?,
Lizard|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
Saw|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Turtle|Axe|Lizard,Answer using only one word - Axe or Lizard and not Turtle. Which is more similar in semantic meaning to Turtle?,
Saw|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Chisel|Lawn Mower|Tortoise,Answer using only one word - Lawn Mower or Tortoise and not Chisel. Which is more similar in semantic meaning to Chisel?,
Vacuum|Knife|Turtle,Answer using only one word - Knife or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Crocodile|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Chameleon|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Lawn Mower|Chameleon|Toad,Answer using only one word - Chameleon or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Cobra|Lizard|Turtle,Answer using only one word - Lizard or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,
Salamander|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Salamander. Which is more similar in semantic meaning to Salamander?,
Snake|Axe|Caiman,Answer using only one word - Axe or Caiman and not Snake. Which is more similar in semantic meaning to Snake?,
Vacuum|Gecko|Turtle,Answer using only one word - Gecko or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Tortoise|Grinding disk|Screwdriver,Answer using only one word - Grinding disk or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Toad|Knife|Turtle,Answer using only one word - Knife or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,
Lawn Mower|Crocodile|Tortoise,Answer using only one word - Crocodile or Tortoise and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Chisel|Hammer|Toad,Answer using only one word - Hammer or Toad and not Chisel. Which is more similar in semantic meaning to Chisel?,
Axe|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,
Saw|Dinosaur|Oil can,Answer using only one word - Dinosaur or Oil can and not Saw. Which is more similar in semantic meaning to Saw?,
Chameleon|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Snake|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Snake. Which is more similar in semantic meaning to Snake?,
Shovel|Oil can|Snake,Answer using only one word - Oil can or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,
Saw|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Saw. Which is more similar in semantic meaning to Saw?,
Caiman|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,
Axe|Paint brush|Tortoise,Answer using only one word - Paint brush or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,
Toad|Cobra|Oil can,Answer using only one word - Cobra or Oil can and not Toad. Which is more similar in semantic meaning to Toad?,
Lawn Mower|Spanner|Turtle,Answer using only one word - Spanner or Turtle and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Vacuum|Knife|Salamander,Answer using only one word - Knife or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Blindworm|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Cobra|Chisel|Knife,Answer using only one word - Chisel or Knife and not Cobra. Which is more similar in semantic meaning to Cobra?,
Alligator|Cobra|Toad,Answer using only one word - Cobra or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,
Oil can|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chisel|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Chisel. Which is more similar in semantic meaning to Chisel?,
Vacuum|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Chameleon|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Knife|Nail|Oil can,Answer using only one word - Nail or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,
Lawn Mower|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Spanner|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Spanner. Which is more similar in semantic meaning to Spanner?,
Cobra|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Cobra. Which is more similar in semantic meaning to Cobra?,
Dinosaur|Alligator|Axe,Answer using only one word - Alligator or Axe and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Hammer|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Hammer. Which is more similar in semantic meaning to Hammer?,
Grinding disk|Anvil|Axe,Answer using only one word - Anvil or Axe and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Shovel|Knife|Turtle,Answer using only one word - Knife or Turtle and not Shovel. Which is more similar in semantic meaning to Shovel?,
Dinosaur|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Turtle|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Turtle. Which is more similar in semantic meaning to Turtle?,
Axe|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Axe. Which is more similar in semantic meaning to Axe?,
Paint brush|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lizard|Nail|Saw,Answer using only one word - Nail or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,
Knife|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,
Hammer|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Hammer. Which is more similar in semantic meaning to Hammer?,
Alligator|Blindworm|Vacuum,Answer using only one word - Blindworm or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,
Hammer|Axe|Boa python,Answer using only one word - Axe or Boa python and not Hammer. Which is more similar in semantic meaning to Hammer?,
Tortoise|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Gecko|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Gecko. Which is more similar in semantic meaning to Gecko?,
Salamander|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,
Turtle|Axe|Toad,Answer using only one word - Axe or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,
Shovel|Knife|Lizard,Answer using only one word - Knife or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,
Anvil|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lizard|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Lizard. Which is more similar in semantic meaning to Lizard?,
Gecko|Chisel|Nail,Answer using only one word - Chisel or Nail and not Gecko. Which is more similar in semantic meaning to Gecko?,
Oil can|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Boa python|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,
Lizard|Paint brush|Screwdriver,Answer using only one word - Paint brush or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,
Nail|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Nail. Which is more similar in semantic meaning to Nail?,
Blindworm|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Boa python|Paint brush|Screwdriver,Answer using only one word - Paint brush or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Oil can|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Axe|Snake|Spanner,Answer using only one word - Snake or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,
Lawn Mower|Boa python|Knife,Answer using only one word - Boa python or Knife and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Saw|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Saw. Which is more similar in semantic meaning to Saw?,
Blindworm|Boa python|Oil can,Answer using only one word - Boa python or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Alligator|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,
Screwdriver|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Dinosaur|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Shovel|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,
Paint brush|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Blindworm|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Nail|Alligator|Boa python,Answer using only one word - Alligator or Boa python and not Nail. Which is more similar in semantic meaning to Nail?,
Vacuum|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Lizard|Chameleon|Toad,Answer using only one word - Chameleon or Toad and not Lizard. Which is more similar in semantic meaning to Lizard?,
Paint brush|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Cobra|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,
Lawn Mower|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Alligator|Screwdriver|Snake,Answer using only one word - Screwdriver or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,
Nail|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,
Oil can|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Oil can. Which is more similar in semantic meaning to Oil can?,
Spanner|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,
Screwdriver|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Paint brush|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Turtle|Anvil|Blindworm,Answer using only one word - Anvil or Blindworm and not Turtle. Which is more similar in semantic meaning to Turtle?,
Lizard|Screwdriver|Shovel,Answer using only one word - Screwdriver or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,
Grinding disk|Alligator|Snake,Answer using only one word - Alligator or Snake and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Screwdriver|Grinding disk|Nail,Answer using only one word - Grinding disk or Nail and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Toad|Cobra|Paint brush,Answer using only one word - Cobra or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,
Chameleon|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Axe|Toad,Answer using only one word - Axe or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Knife|Screwdriver,Answer using only one word - Knife or Screwdriver and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Crocodile|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Paint brush|Alligator|Toad,Answer using only one word - Alligator or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Salamander|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Salamander. Which is more similar in semantic meaning to Salamander?,
Shovel|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Shovel. Which is more similar in semantic meaning to Shovel?,
Oil can|Paint brush|Snake,Answer using only one word - Paint brush or Snake and not Oil can. Which is more similar in semantic meaning to Oil can?,
Lizard|Boa python|Knife,Answer using only one word - Boa python or Knife and not Lizard. Which is more similar in semantic meaning to Lizard?,
Grinding disk|Axe|Shovel,Answer using only one word - Axe or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Screwdriver|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Oil can|Anvil|Cobra,Answer using only one word - Anvil or Cobra and not Oil can. Which is more similar in semantic meaning to Oil can?,
Turtle|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,
Alligator|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Salamander. Which is more similar in semantic meaning to Salamander?,
Saw|Snake|Turtle,Answer using only one word - Snake or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Knife|Nail|Turtle,Answer using only one word - Nail or Turtle and not Knife. Which is more similar in semantic meaning to Knife?,
Spanner|Chisel|Paint brush,Answer using only one word - Chisel or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,
Oil can|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chisel|Chameleon|Shovel,Answer using only one word - Chameleon or Shovel and not Chisel. Which is more similar in semantic meaning to Chisel?,
Crocodile|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Crocodile|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Anvil|Chisel,Answer using only one word - Anvil or Chisel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Vacuum|Saw|Tortoise,Answer using only one word - Saw or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Chameleon|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Saw|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Anvil|Axe|Hammer,Answer using only one word - Axe or Hammer and not Anvil. Which is more similar in semantic meaning to Anvil?,
Saw|Nail|Toad,Answer using only one word - Nail or Toad and not Saw. Which is more similar in semantic meaning to Saw?,
Screwdriver|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Anvil|Caiman|Snake,Answer using only one word - Caiman or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,
Axe|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Axe. Which is more similar in semantic meaning to Axe?,
Chameleon|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
