input,prompt,response
Shovel|Vacuum,logprob,4
Spanner|Alligator,logprob,4
Spanner|Blindworm,logprob,6
Spanner|Boapython,logprob,4
Spanner|Caiman,logprob,4
Spanner|Chameleon,logprob,6
Spanner|Cobra,logprob,4
Spanner|Crocodile,logprob,4
Spanner|Dinosaur,logprob,3
Spanner|Gecko,logprob,4
Spanner|Lizard,logprob,4
Spanner|Salamander,logprob,6
Spanner|Snake,logprob,6
Spanner|Toad,logprob,6
Spanner|Tortoise,logprob,7
Spanner|Turtle,logprob,3
Spanner|Anvil,logprob,6
Spanner|Axe,logprob,4
Spanner|Chisel,logprob,6
Spanner|Grindingdisk,logprob,6
Spanner|Hammer,logprob,6
Spanner|Knife,logprob,4
Spanner|LawnMower,logprob,6
Spanner|Nail,logprob,7
Spanner|Oilcan,logprob,7
Spanner|Paintbrush,logprob,3
Spanner|Saw,logprob,7
Spanner|Screwdriver,logprob,1
Spanner|Shovel,logprob,6
Spanner|Spanner,logprob,7
Spanner|Vacuum,logprob,6
Vacuum|Alligator,logprob,4
Vacuum|Blindworm,logprob,4
Vacuum|Boapython,logprob,6
Vacuum|Caiman,logprob,4
Vacuum|Chameleon,logprob,3
Vacuum|Cobra,logprob,4
Vacuum|Crocodile,logprob,3
Vacuum|Dinosaur,logprob,4
Vacuum|Gecko,logprob,4
Vacuum|Lizard,logprob,1
Vacuum|Salamander,logprob,2
Vacuum|Snake,logprob,3
Vacuum|Toad,logprob,1
Vacuum|Tortoise,logprob,3
Vacuum|Turtle,logprob,3
Vacuum|Anvil,logprob,4
Vacuum|Axe,logprob,4
Vacuum|Chisel,logprob,4
Vacuum|Grindingdisk,logprob,3
Vacuum|Hammer,logprob,4
Vacuum|Knife,logprob,3
Vacuum|LawnMower,logprob,3
Vacuum|Nail,logprob,3
Vacuum|Oilcan,logprob,1
Vacuum|Paintbrush,logprob,1
Vacuum|Saw,logprob,4
Vacuum|Screwdriver,logprob,3
Vacuum|Shovel,logprob,3
Vacuum|Spanner,logprob,3
Vacuum|Vacuum,logprob,7
