concept,rep,prompt,response
Dinosaur,1,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Backbones
- Dinosaurs are reptiles
- Scaly skin
- Eggs
- Hatched from eggs
- Many species
- Large size
- Herbivorous or carnivorous diets
- Two legs (bipedal) or four legs (quadrapedal)
- Finger-like structures on hands
- Tail for balance
- Various habitats including forests, deserts, and swamps
- Extinct group of animals
- Dominant terrestrial animals during the Mesozoic Era (specifically the Triassic, Jurassic, and Cretaceous periods)
- Often had sharp teeth and claws
- Some species had feathers or feather-like structures"
Dinosaur,2,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","* Reptilian
* Endothermic
* Heterodont
* Herbivorous, Omnivorous, Carnivorous
* Large size
* Bipedal or quadrupedal
* Saurischian or Ornithischian
* Various types of teeth
* Keratinous scales or feathers
* Long tails
* Various types of skulls
* Mostly extinct since the end of the Cretaceous period (around 65 million years ago)"
Dinosaur,3,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","* Reptilian skin
* Many had feathers
* Large size
* Long tails
* Two legs or four legs
* Territorial
* Herbivorous or carnivorous
* Hatched from eggs
* Extinct
* Various species
* Diverse habitats
* Some could fly"
Dinosaur,4,"List the features and properties of a Dinosaur. Give a plain list, one property per line, no explanations.","- Reptilian skin
- Four limbs
- Heterodont dentition
- Endothermy
- Large size
- Long tails
- Bony plates (osteoderms)
- Egg-laying (oviparous)
- Scaly skin
- Saurischian (pelvic girdle)
- Ornithischian (hip structure)
- Extinct taxa
- Varied diets
- Large brains relative to body size
- Hierarchical social structures
- Predatory and herbivorous species
- Presence of feathers in some groups (e.g., Theropods)
- Ranges from small to giant sizes"
Gecko,0,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Gecko is a type of lizard
- It belongs to the family Gekkonidae
- Geckos have a smooth, scaly skin
- They have unique toe pads that allow them to climb walls and ceilings
- Geckos have a lifespan of around 3-5 years in the wild
- They are nocturnal animals
- Geckos are omnivorous, eating insects and small fruits
- They have a high-pitched chirping call for communication
- Geckos can change color slightly as a form of camouflage
- They have a keen sense of hearing and vision
- Geckos shed their skin periodically"
Gecko,1,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Lizard
- Arachnid orders: Araneae, Opiliones
- Tropical and subtropical climates
- Small to medium-sized species
- Broad, flattened body
- Skilled climbers
- Prey on insects
- Web-spinning abilities in some species
- Excellent vision
- Skin that can change color
- Live in various habitats like forests, deserts, and urban areas
- Camouflage
- Fast and agile
- Lay eggs in clutches
- Excellent jumpers"
Gecko,2,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Arachnid
- Arthropod
- Chelicerae
- Eight legs
- Prey predator
- Exoskeleton
- Nocturnal
- Camouflage
- Jumping ability
- Web-spinning skills
- Quick reflexes
- Viviparous (some species)
- Long life span"
Gecko,3,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Family: Arachnids
- Order: Araneae
- Class: Arachnida
- Size: Small
- Lifespan: 1-2 years in the wild, up to 3 years in captivity
- Color: Typically brown or dark gray
- Appearance: Slender, long-legged, andhave a flattened body
- Habitat: Found in a variety of environments including forests, deserts, and urban areas
- Diet: Primarily insects, spiders, and other small arthropods
- Venom: Some species are capable of delivering a painful bite; however, their venom is not lethal to humans
- Reproduction: Females produce egg sacs containing dozens to hundreds of eggs
- Regeneration: Geckos have a remarkable capacity for regenerating their tails
- Adaptations: Excellent climbers due to specialized toe pads; some species can even run on vertical walls
- Communication: Use pheromones and visual signals for communication
- Vision: Some gecko species have better night vision than others
- Hearing: Sensitive to high-frequency sounds
- Skin: Smooth, with small scales or plates
- Thermoregulation: Capable of changing body temperature through basking or seeking shade
-"
Gecko,4,"List the features and properties of a Gecko. Give a plain list, one property per line, no explanations.","- Arachnid
- Has eight legs
- Two main body parts: cephalothorax and abdomen
- Has a tail called an anal palp
- Exhibits excellent climbing abilities
- Has two main eyes and several secondary eyes
- Produces silk
- Can regenerate lost limbs"
Grinding disk,0,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","Material: Typically made of abrasive materials like silicon carbide, aluminum oxide, or zirconia alumina.
Size: Varies depending on the application, with common sizes ranging from 4.5 inches to 9 inches in diameter.
Arbor Hole: Standard sizes include 5/8-inch, 7/8-inch, and 1-inch, used for attachment to the grinding machine.
Grain Type: Can be either coated or bonded abrasive, with coated abrasives having a thin layer of abrasive material on a backing.
Grit Size: Ranges from very coarse (e.g. 16 grit) to very fine (e.g. 600 grit), affecting the roughness or smoothness of the grinding action.
Thickness: Common thicknesses are 0.045 inches (1.14 mm), 0.062 inches (1.57 mm), and 0.080 inches (2.03 mm).
Application: Used for grinding, sanding, and finishing a wide range of materials including metal, wood, and plastic.
Coating: Some grinding disks have a resin, rubber, or fiber backing for specific applications or to increase durability.
Density: The density varies depending on the grain type and material composition.
Temperature Resistance: Able to withstand high temperatures"
Grinding disk,1,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Diameter
- Hole size
- Material
- Grit size
- Arbor size
- Type (e.g., angular, flap, fiber)
- Grade (e.g., aluminum oxide, silicon carbide)
- Coating (if applicable)
- Thickness
- Finish (e.g., coarse, medium, fine)
- Applications (e.g., metal, wood, masonry)"
Grinding disk,2,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Material: Typically made from materials like aluminum oxide, silicon carbide, or zirconia alumina
- Diameter: Varies depending on the application, commonly available in standard sizes like 4.5"", 5"", 6"", 7"", and 9""
- Grit size: Ranges from very coarse (coarse grit) to very fine (superfine grit)
- Hole size: Standard sizes include 5/8""-11, 5/16""-24, and 1/4""-20 for mounting on power tools
- Arbor hole: Center hole for mounting on the tool, usually 5/8"", 1/2"", or 1/4"" diameter
- Thickness: Varies depending on the diameter, typically around 0.06"" to 0.12""
- Use: For grinding, sanding, and sharpening various materials such as metal, wood, or concrete
- Speed: Designed to operate at high rotational speeds, usually compatible with ranges up to 12,000 RPM or higher
- Coating: Some disks have a special coating to improve cutting performance or dust extraction
- Grade: Various grades indicated by color coding (e.g., gray for medium grade, white for fine grade)"
Grinding disk,3,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Grinding disk
- Made of abrasive material
- Circular shape
- Varies in size and diameter
- Consists of abrasive grains bonded together
- Used for material removal
- Can be coated with different types of abrasives (e.g., aluminum oxide, silicon carbide)
- Designed for specific applications (e.g., metal, wood, concrete)
- Comes in various grit sizes (coarseness of the abrasive)
- Requires a backing plate for attachment to power tools
- Can be used for hand grinding or mounted on power tools
- Generates heat and dust during use
- Needs periodic inspection and replacement when worn down
- Available in different thicknesses and hole sizes for mounting purposes"
Grinding disk,4,"List the features and properties of a Grinding disk. Give a plain list, one property per line, no explanations.","- Abrasive material
- Diameter
- Hole size
- Arbor size
- Grit size
- Bond type
- Material of the backing plate
- Thickness
- Application (e.g., metal, concrete, stone)
- Grade (coarse, medium, fine)
- Wear resistance
- Heat resistance
- Speed rating
- Safety certifications
- Brand"
Hammer,0,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Weight
Handle
Shape
Material
Steel
Head shape
Wedge
Length
Fiberglass
Grip
Textured
Balance point
Center of mass
Hollow
Welded construction"
Hammer,1,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head size
Weight
Material
Length of Handle
Shape of Head
Type of Grip
Use Cases"
Hammer,2,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head
Handle
Weight
Shape
Material
Size
Type (e.g., Claw, Sledge)
Purpose (e.g., Driving, Demolition, Prying)
Grip Material
Balance
Length"
Hammer,3,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head: 
Shape: 
Weight: 
Handle: 
Material: 
Purpose: 
Uses: 
Safety considerations: 
Size: 
Type:"
Hammer,4,"List the features and properties of a Hammer. Give a plain list, one property per line, no explanations.","Head: Heavy, generally made of steel or cast iron.
Handle: Wooden, fiberglass, or metal.
Shape: Usually a claw or cross-peen design.
Weight: Varies from lightweight to heavy, depending on use and material.
Design: Often with a striking surface for driving nails and a claw for removing them.
Material: Typically steel or titanium for heads, wood or fiberglass for handles.
Length: Typically ranges from 12 to 16 inches.
Purpose: Meant for driving and extracting nails, as well as demolition and construction work.
Surface: Usually coated with a layer of paint or plastic to prevent corrosion.
Handle Grip: Often has a textured or rubberized grip for better control."
Knife,0,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Sharpening edge
Cutting surface
Thickness
Length
Material
Grind angle
Balance point
Edge integrity"
Knife,1,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Sharpened edge
- Cutting surface
- Hilt
- Material (metal, plastic, etc.)
- Sharpness
- Blade length
- Handle material
- Grip type
- Weight
- Balance point
- Purpose (utility, chef's, hunting, etc.)
- Brand
- Edge type (straight, serrated, etc.)
- Thickness
- Blade shape (drop point, spear point, etc.)"
Knife,2,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Edge
Tip
Sharpened side
Unsharpened side
Material (e.g., stainless steel, carbon steel)
Handle material (e.g., wood, plastic, metal)
Length (blade)
Width (blade)
Thickness (blade)
Weight
Purpose (e.g., cooking, utility, pocket knife)
Locking mechanism (if applicable)
Opening mechanism (e.g., pocket clip, thumb stud, flipper)"
Knife,3,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Blade
Handle
Sharpened edge
Cutting surface
Grip
Edge type (e.g., serrated, straight)
Material (e.g., stainless steel, carbon steel)
Size (length, width)
Weight
Purpose (e.g., utility, kitchen, survival)"
Knife,4,"List the features and properties of a Knife. Give a plain list, one property per line, no explanations.","Handle
Blade
Sharpness
Edge type (Serrated, Straight, etc.)
Material (Steel type, Carbon steel, Stainless steel, etc.)
Design (Shape, Size, Weight)
Purpose (Utility, Cooking, Hunting, etc.)
Safety features (Locking mechanism, Finger guard, etc.)
Maintenance (Care instructions, Sharpening, Storage)
Durability
Portability"
Lawn Mower,0,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine Type
Engine Size
Cutting Width
Deck Material
Drive System
Fuel Type
Wheel Size
Steering Type
Mulching Capability
Bagging Capability
Discharge System
Height Adjustment"
Lawn Mower,1,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","Engine type
Cutting width
Cutting height adjustment
Fuel type
Blade material
Collection bag capacity
Wheels type
Handle type
Noise level
Weight"
Lawn Mower,2,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","* Blade
* Engine
* Handle
* Wheels
* Gas tank
* Chassis
* Cutting height adjustment
* Safety guard
* Air filter
* Fuel cap
* Spark plug
* Primer bulb
* Muffler
* Deck
* Steer mechanism"
Lawn Mower,3,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","* Blade Width
* Power Source (Gas, Electric, Cordless)
* Cutting Height Adjustment
* Deck Material (Plastic, Steel)
* Wheels (Front, Rear)
* Handle Type (Straight, Foldable)
* Engine Type and Power
* Bagging Capability
* Discharge System (Side, Rear)
* Mulching Capability
* Collection Bag Capacity
* Weight
* Fuel Tank Capacity (for Gas Mowers)
* Noise Level
* Warranty Period
* Safety Features (such as safety guards)"
Lawn Mower,4,"List the features and properties of a Lawn Mower. Give a plain list, one property per line, no explanations.","* Cutting width
* Cutting height adjustment
* Engine type (gasoline, electric)
* Handle type (rear, front)
* Collection bag
* Discharge chute
* Mulching capability
* Wheels type (rear-wheel drive, front-wheel drive, or self-propelled)
* Motor power
* Blade type (single, double, or mulching)
* Fuel tank capacity (for gasoline models)
* Warranty period
* Noise level
* Weight
* Price range
* Maintenance requirements"
Lizard,0,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Reptile
- Belongs to the order Squamata
- Skin covered in scales
- Typically have a long, slender body
- Usually have four legs
- Have a long, forked tongue
- Most species are carnivorous
- Most species have a row of spiny scales running down their back
- Many species can detach their tail as a defense mechanism
- Some species can change color to camouflage
- Native to various climates, including deserts, forests, and grasslands
- Many species are cold-blooded (ectothermic)
- Some species can regenerate their tail"
Lizard,1,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","Reptile
Amphibious
Scaled skin
Four legs
Long tail
Typically cold blooded
Eyes on sides of head
Limbless species (e.g., monitors, Komodo dragons)"
Lizard,2,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Reptile
- Squamate
- Diapsid
- Ectothermic
- Scale-covered skin
- Tail
- Toes with claws
- Amniotic eggs
- Carnivorous or herbivorous diet
- Wide variety of sizes and shapes
- excellent camouflage
- ability to shed skin
- long lifespan compared to many other reptiles
- various defense mechanisms such as dropping their tail or hissing"
Lizard,3,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","* Reptile
* Cold-blooded
* Amniote
* Diapsid
* Scaly skin
* Four limbs
* Long, tapering tail
* Small, movable eyelids
* Sharp claws
* Camouflage coloration
* Viviparous (live birth in some species)
* Often found in warm, dry environments
* Diet includes insects, small mammals, and other lizards
* Can change body color to communicate and regulate body temperature
* Some species can detach their tails as a defensive strategy (autotomy)
* Varied sizes, from small geckos to large monitors
* Excellent climbers and swimmers in some species
* Slow metabolism and can survive long periods without food
* High sensitivity to environmental changes, such as temperature and humidity"
Lizard,4,"List the features and properties of a Lizard. Give a plain list, one property per line, no explanations.","- Scaly skin
- Reptile
- Diurnal
- Cold-blooded
- Tetrapod
- Ectothermic
- Varied colors and patterns
- Long tail
- Sharp claws
- Able to detach tail
- Ambush predators
- Carnivorous diet
- Live in diverse habitats
- Lay eggs
- Have keen senses
- Good climbers
- Shed skin periodically"
Nail,0,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Hard and brittle
- Can be painted and decorated
- Made of keratin
- Can be filed and shaped
- Comes in various sizes and shapes
- Can be used for scratching and digging
- Can be infected byfungi or bacteria
- Grows out of the nail bed
- Can break or split
- Helps protect the fingertips
- Can change color"
Nail,1,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Hard
Oval or round shape
Variable sizes and lengths
Onychophylls (nail folds)
Grow from the nail root
Made of keratin
Diverse colors (due to melanin)
Transparent appearance when healthy
Capable of growing and regrowing
Can be affected by health conditions"
Nail,2,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","* Hard, brittle material
* Typically composed of keratin
* Varies in shape and size
* Can be natural or artificially modified
* Can be used for various purposes such as claw, hoof, or nail protection
* Commonly found on the fingertips and toenails
* Can be painted or left natural
* Can grow continuously throughout life
* Subject to wear and tear
* Can be strengthened or conditioned"
Nail,3,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","- Hard and brittle
- Usually opaque
- Varied in shape and size
- Made of keratin
- Can be painted or polished
- Can have acrylic enhancements added
- Grows from the nail bed
- Can be affected by nail diseases
- Can be affected by external factors
- Diverse in length and width across individuals
- Can be strengthened with nail treatments"
Nail,4,"List the features and properties of a Nail. Give a plain list, one property per line, no explanations.","Hard
Solid
Mineral
Composed of keratin
Varies in size and shape
Can be natural or artificially altered
Can be painted or decorated
Can be used for scratching, gripping, or pushing things"
Oil can,0,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Container for storing oil
- Commonly made of metal or plastic
- Has a spout for dispensing oil
- Sealed to prevent leakage
- May have a measure marker for indicating oil level
- Comes in various sizes
- Can be used for different types of oil (e.g., motor, vegetable)
- Often has a handle for easy handling"
Oil can,1,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Container for storing and transporting oil
- Typically made of metal or plastic
- Has a spout or opening for pouring oil
- Usually has a handle for easier handling
- Comes in various sizes
- May have a cap to prevent spillage
- Used for lubricating machinery, vehicles, and other equipment
- Some oil cans have measurements to indicate oil level
- Designed to be airtight to prevent contamination
- Recyclable material depending on the type of container used"
Oil can,2,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Oil can
- Container
- Holds lubricating oil
- Typically made of metal
- Has a spout or opening for pouring
- Used for dispensing oil into machines
- Usually cylindrical in shape
- Has a handle for easy carrying
- Capacity varies depending on size
- Sometimes equipped with measuring marks
- Designed to prevent leakage
- Often coated with anti-rust paint
- Can be disposable or reusable
- Common in automotive maintenance"
Oil can,3,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","- Container for storing oil
- Typically made from metal or plastic
- Has a spout for easy pouring
- Sealed to prevent leaks and contamination
- Comes in various sizes and capacities
- May have a handle for easy carrying
- Often has a measuring scale on the side
- Can have a screw-on or flip-top lid
- May be translucent or opaque
- Designed for long-term oil storage
- Can be recylable depending on material"
Oil can,4,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Oil can
- Container for storing oil
- Usually made of metal or plastic
- Has a spout for easy pouring
- Has a handle for easier handling
- Can be cylindrical, rectangular, or other shapes
- Typically sealed to prevent evaporation and contamination
- Comes in various sizes
- Can be designed to be refillable or single-use
- Has a capacity ranging from a few ounces to several gallons
- Lightweight or heavy depending on materials used
- May have a level indicator to show oil levels
- May have a cap or lid to seal the spout opening
- Can be painted or have a protective coating
- May have a marking or label indicating its contents."
Paint brush,0,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Fibers
Bristle type (sable, synthetic, etc.)
Shape (flat, angular, round, filbert)
Size
Handle material (wood, plastic)
Handle grip (rubber, cork, etc.)
Density
Flexibility
Durability
Water resistance
Absorbency"
Paint brush,1,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","- Handle
- Bristles
- Ferrule
- Grip
- Size
- Shape
- Material of bristles (synthetic, natural, etc.)
- Firmness of bristles
- Length of bristles
- Angle of bristles
- Bristle thickness
- Paint type compatibility
- Water resistance
- Durability
- Price range
- Brand
- Use cases (acrylic, oil, watercolor, etc.)"
Paint brush,2,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Shape
Size
Type (Synthetic, Natural, etc.)
Stiffness
Handle Material
Brand
Packaging"
Paint brush,3,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Ferrule
Shaft
Grip
Size
Shape
Type (synthetic, natural)
Purpose (acrylic, oil, watercolor)"
Paint brush,4,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","- Handle
- Bristles
- Ferrule
- Hairspring
- Grip
- Size
- Shape
- Filament
- Brand
- Material
- Purpose
- Type (such as synthetic, natural, angular, flat, round, etc.)"
Salamander,0,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","* Lizard-like amphibians
* Moist skin
* Four limbs
* Typically elongated bodies
* Two pairs of limbs
* Eats insects, worms, and small invertebrates
* Lives in damp environments
* Breathing with gills, lungs or both
* Some species are fully aquatic
* Coloration can range from green to brown
* Can regenerate lost limbs in some species
* Have poison glands in some species
* Lay soft-shelled eggs"
Salamander,1,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","- Amphibian
- Lizards and salamanders are not closely related; they are distantly related tetrapods.
- Most salamanders have moist skin, which they must keep moist to breathe.
- Salamanders can regenerate lost body parts.
- Most salamanders are nocturnal.
- They have well-developed sense organs.
- Salamanders breathe with lungs or gills.
- The majority of salamanders are terrestrial.
- Salamanders have a slimy, mucous-like coating on their skin.
- Salamanders are ectotherms, which means their body temperature changes with the environment.
- They have a tail, which may be long or short depending on the species.
- Salamanders have a lifespan ranging from a few years to over 30 years, depending on the species.
- They exhibit a variety of reproductive strategies, including live birth, egg laying, and aquatic or terrestrial development.
- Salamanders can be found in a variety of habitats, including forests, streams, and wetlands.
- They primarily feed on invertebrates, though some species are predators of small vertebrates.
- Salamanders can have a wide range of sizes, from the tiny Pacific slender salamander (Batrachose"
Salamander,2,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","* A salamander is a type of amphibian.
* They are typically small to medium-sized creatures.
* Most salamanders have moist, permeable skin.
* They have four limbs and a elongated body.
* Their lifecycle includes an aquatic larval stage and a terrestrial adult stage.
* Salamanders possess sensory organs like eyes and taste buds.
* They breathe with lungs in addition to their skin.
* Salamanders have a range of colors, often brown, black, or green.
* They can regenerate lost body parts to some extent.
* Many salamanders are carnivorous, eating insects and small invertebrates.
* They can be found in a variety of habitats, including forests, streams, and damp areas.
* Some species are semi-aquatic, while others are fully terrestrial.
* Salamanders are cold-blooded, meaning they regulate their body temperature through their environment.
* They have a simple, glandular-based respiratory system."
Salamander,3,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","- Amphibian
- Skin that is moist and typically smooth
- Limbs that are short and stout
- Lives in a variety of habitats, both aquatic and terrestrial
- Respiration occurs through gills, lungs, or both
- Most species have a lifespan of 3-5 years in the wild
- Varies in size from tiny species like the Dwarf Amber Salamander (less than 2 inches) to the Giant Salamander (up to 5.6 feet)
- Some species can regenerate lost limbs
- Diet includes insects, worms, and other small invertebrates
- Species reproduction varies, some lay eggs, others give birth to live young
- Many are nocturnal and burrow in soil during the day
- Coloration can range from brown to black with varying patterns, often for camouflage
- They are ectothermic, meaning they rely on their environment to regulate body temperature"
Salamander,4,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","- Amphibian
- Lizard-like appearance
- Four legs
- Moist, smooth skin
- Most are fully aquatic
- Some species are semi-aquatic
- Length varies from a few centimeters to over a meter
- Color can range from bright greens, yellows, and reds to more drab browns and grays
- Lifespan varies by species, typically around 3-5 years in the wild
- Predators include birds, mammals, and other amphibians
- Prey on insects, worms, small fish, and other invertebrates
- They breathe through skin and lungs
- Have a long, thin body
- Produce toxins as a defense mechanism
- Some species are endothermic (generate their own body heat)
- Eggs are laid in water and hatch into larvae with gills
- Larvae undergo metamorphosis into adult forms
- Nocturnal or diurnal, depending on species"
Saw,0,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","- Blade: A sharp, toothed metal piece used for cutting
- Handle: A grip for the user to hold while operating the saw
- Blade Guard: A protective shield that covers the blade to prevent accidents
- Footplate: A base that provides stability and control
- Tension Adjustment: Allows the user to tighten or loosen the blade for optimal performance
- Material: Typically made from steel or high carbon steel
- Handle Material: Commonly made from wood, rubber, or plastic
- Blade Type: Various types such as rip, crosscut, miter, and jab
- Power Type: Can be electric (corded or cordless), gasoline, or manual (push and pull)
- Weight: Varies depending on size and power source
- Dust Collection Port: Some saws have an attachment point for dust extraction systems
- Safety Features: Including anti-kickback devices and blade brakes
- Ergonomics: Designed to be comfortable and efficient to use for extended periods
- Blade Size: Varies based on the intended use (e.g., length and tooth count)
- Speed: Electric saws run at a specific RPM (rotations per minute), which affects cutting speed
- Power: Cordless saws are measured in voltage"
Saw,1,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Blade: The blade is the cutting edge of a saw. It can be made of various materials such as metal, carbide, or diamond, shaped to cut different materials.

Handle: The handle provides a grip for the user to hold the saw and control its movements.

Teeth: Saw teeth are designed to catch and cut through material. They can be set at different angles and numbers per inch (TPI) for various applications.

Frame: The frame of a saw provides structural support and can vary in material from wood to metal depending on the type of saw.

Material: Saw frames and blades can be made from various materials including steel, cast iron, aluminum, and plastic.

Blade Length: The length of the blade affects its reach and maneuverability.

Blade Width: The width of the blade influences the thickness of material it can cut.

Handle Material: Handles are often made from rubber, wood, or composite materials for comfort and grip.

Handle Shape: The shape of the handle can vary from curved to straight, affecting how the saw feels in the user's hand.

Weight: The weight of a saw can affect its ease of use and handling.

Size: The overall size of the saw can impact its portability and the types of tasks it is suitable for."
Saw,2,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Tooth count
Blade material
Length of blade
Width of blade
Type of handle
Design of teeth (Raker, crosscut, etc.)
RPM (Rotations Per Minute)
Arbor size
Weight
Material of handle
Brand"
Saw,3,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Saw Teeth
- Material
- Handle Material
- Handle Grip
- Blade Type (e.g., crosscut, rip)
- Size (e.g., length, width)
- Teeth Per Inch (TPI)
- Blade Material (e.g., carbon steel, high carbon steel)
- Handle Shape (e.g., T-handle, D-handle)
- Ergonomics
- Weight
- Durability
- Portability"
Saw,4,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","- Blade
- Handle
- Teeth
- Material
- Length
- Width
- Thickness
- Teeth per inch (TPI)
- Blade angle
- Handle material
- Saw type (e.g., hand saw, circular saw)
- Blade coating (if applicable)
- Purpose (e.g., cutting wood, metal)"
Screwdriver,0,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","* A screwdriver is a tool typically used to drive screws into materials.
* It has a handle to provide grip and comfort during use.
* The tip or head of a screwdriver is usually shaped to fit a specific size and type of screw.
* Screwdrivers are commonly made of steel, which is durable and strong.
* They can be manual, requiring physical force to turn the screw, or powered, like electric screwdrivers.
* There are various types of screwdrivers, including flathead (also called Philips) and slotted.
* Screwdrivers can be straight or angled, depending on the design and intended use.
* The material of the tip can vary, such as carbon steel, stainless steel, or hardened steel.
* Standard screwdrivers are typically sized in accordance with the size of the screws they are intended to fit.
* Safety features may include ergonomic handles for comfort and reduced risk of hand fatigue.
* They are often used in a variety of applications including construction, furniture assembly, and maintenance tasks.
* Some screwdrivers come with additional features like adjustable bits or magnetic tips to hold screws in place."
Screwdriver,1,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- A screwdriver is a hand tool used primarily for driving screws into various materials
- There are two main types of screwdrivers: flathead (or Phillip's head) and slotted (or flat head)
- Screwdrivers are typically made from hardened and tempered steel
- They have a handle for gripping and turning the screw
- The end of the screwdriver is usually a flat, rounded, or Phillips-shaped tip that fits into the screw head
- The angle and shape of the tip must match the screw head for the tool to function properly
- Screwdrivers are available in various sizes, corresponding to the size of the screw they are designed to fit
- They are used in various applications, including construction, woodworking, and electronics repair
- Safety measures include using the correct size and type of screwdriver for the job, and avoiding over-tightening of screws to prevent damage to materials
- Regular maintenance may include cleaning off debris and checking for wear to ensure proper function."
Screwdriver,2,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- A screwdriver is a tool used to drive screws into or out of wood, metal, or other materials.
- It comes in various types, such as slotted (Phillips), Pozidriv, and Torx.
- Screwdrivers usually have a handle and a tip that fits the head of a screw.
- The tip is typically made from hardened steel to withstand the torque applied during use.
- Handles can be made from various materials, including plastic, rubber, or metal.
- They are available in different sizes to fit screws of various sizes.
- Screwdrivers are essential tools for construction, repair, and DIY projects.
- They can be manual or powered (e.g., cordless drills with screwdriver bits).
- Safety features include non-slip handles and ergonomic designs for comfort.
- Many screwdrivers come with a magnetic tip to hold screws in place.
- Some screwdrivers are designed for specific applications, such as electronics or aircraft maintenance.
- Storage cases or holders are often available to keep screwdrivers organized.
- Screwdrivers are commonly used in conjunction with other tools, such as hammers, wrenches, and pliers."
Screwdriver,3,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- A screwdriver is a hand tool used primarily for driving screws into various materials such as wood, metal, and plastic.
- It generally consists of a shaft, a handle, and a tip that fits the head of the screw.
- The tip is often replaceable and is available in different shapes (e.g., flat, Philips, Pozidriv, etc.) to fit different screw head types.
- The handle is designed for a comfortable and secure grip.
- Screwdrivers can be manual or powered (e.g., electric screwdrivers).
- There are various sizes and lengths to accommodate different screw sizes and hard-to-reach areas.
- Some screwdrivers have built-in magnifiers or LED lights for better visibility.
- They are commonly made from materials such as steel, alloy, or plastic.
- Safety features such as insulated handles are present in some models to prevent electric shock when working with live electrical devices.
- Screwdrivers can be part of a set which includes multiple bits for versatility.
- They are used in various applications including construction, carpentry, electronics, and DIY home projects."
