input,prompt,response,prompt_variant
anteater|tree|cactus,"Reply with only tree or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|tree|candle,"Reply with only tree or candle. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|tree|burrito,"Reply with only tree or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|tree|bell,"Reply with only tree or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|tree|drill,"Reply with only tree or drill. Compared with anteater, which option is closer in meaning?",drill,paraphrase
anteater|tree|blackberry,"Reply with only tree or blackberry. Compared with anteater, which option is closer in meaning?",blackberry,paraphrase
anteater|tree|tumbleweed,"Reply with only tree or tumbleweed. Compared with anteater, which option is closer in meaning?",tree,paraphrase
anteater|bassoon|artichoke,"Reply with only bassoon or artichoke. Compared with anteater, which option is closer in meaning?",bassoon,paraphrase
anteater|bassoon|blender,"Reply with only bassoon or blender. Compared with anteater, which option is closer in meaning?",blender,paraphrase
anteater|bassoon|dress,"Reply with only bassoon or dress. Compared with anteater, which option is closer in meaning?",dress,paraphrase
anteater|bassoon|car,"Reply with only bassoon or car. Compared with anteater, which option is closer in meaning?",car,paraphrase
anteater|bassoon|crowbar,"Reply with only bassoon or crowbar. Compared with anteater, which option is closer in meaning?",crowbar,paraphrase
anteater|bassoon|cactus,"Reply with only bassoon or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|bassoon|candle,"Reply with only bassoon or candle. Compared with anteater, which option is closer in meaning?",Candle,paraphrase
anteater|bassoon|burrito,"Reply with only bassoon or burrito. Compared with anteater, which option is closer in meaning?",bassoon,paraphrase
anteater|bassoon|bell,"Reply with only bassoon or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|bassoon|drill,"Reply with only bassoon or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|bassoon|blackberry,"Reply with only bassoon or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|bassoon|tumbleweed,"Reply with only bassoon or tumbleweed. Compared with anteater, which option is closer in meaning?",tumbleweed,paraphrase
anteater|artichoke|blender,"Reply with only artichoke or blender. Compared with anteater, which option is closer in meaning?",blender,paraphrase
anteater|artichoke|dress,"Reply with only artichoke or dress. Compared with anteater, which option is closer in meaning?",dress,paraphrase
anteater|artichoke|car,"Reply with only artichoke or car. Compared with anteater, which option is closer in meaning?",car,paraphrase
anteater|artichoke|crowbar,"Reply with only artichoke or crowbar. Compared with anteater, which option is closer in meaning?",crowbar,paraphrase
anteater|artichoke|cactus,"Reply with only artichoke or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|artichoke|candle,"Reply with only artichoke or candle. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|artichoke|burrito,"Reply with only artichoke or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|artichoke|bell,"Reply with only artichoke or bell. Compared with anteater, which option is closer in meaning?",Artichoke.,paraphrase
anteater|artichoke|drill,"Reply with only artichoke or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|artichoke|blackberry,"Reply with only artichoke or blackberry. Compared with anteater, which option is closer in meaning?",Artichoke.,paraphrase
anteater|artichoke|tumbleweed,"Reply with only artichoke or tumbleweed. Compared with anteater, which option is closer in meaning?",tumbleweed,paraphrase
anteater|blender|dress,"Reply with only blender or dress. Compared with anteater, which option is closer in meaning?",blender,paraphrase
anteater|blender|car,"Reply with only blender or car. Compared with anteater, which option is closer in meaning?",car,paraphrase
anteater|blender|crowbar,"Reply with only blender or crowbar. Compared with anteater, which option is closer in meaning?",Blender.,paraphrase
anteater|blender|cactus,"Reply with only blender or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|blender|candle,"Reply with only blender or candle. Compared with anteater, which option is closer in meaning?",Candle.,paraphrase
anteater|blender|burrito,"Reply with only blender or burrito. Compared with anteater, which option is closer in meaning?",blender,paraphrase
anteater|blender|bell,"Reply with only blender or bell. Compared with anteater, which option is closer in meaning?",blender,paraphrase
anteater|blender|drill,"Reply with only blender or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|blender|blackberry,"Reply with only blender or blackberry. Compared with anteater, which option is closer in meaning?",Blender.,paraphrase
anteater|blender|tumbleweed,"Reply with only blender or tumbleweed. Compared with anteater, which option is closer in meaning?",tumbleweed,paraphrase
anteater|dress|car,"Reply with only dress or car. Compared with anteater, which option is closer in meaning?",car,paraphrase
anteater|dress|crowbar,"Reply with only dress or crowbar. Compared with anteater, which option is closer in meaning?",crowbar,paraphrase
anteater|dress|cactus,"Reply with only dress or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|dress|candle,"Reply with only dress or candle. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|dress|burrito,"Reply with only dress or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|dress|bell,"Reply with only dress or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|dress|drill,"Reply with only dress or drill. Compared with anteater, which option is closer in meaning?",drill,paraphrase
anteater|dress|blackberry,"Reply with only dress or blackberry. Compared with anteater, which option is closer in meaning?",blackberry,paraphrase
anteater|dress|tumbleweed,"Reply with only dress or tumbleweed. Compared with anteater, which option is closer in meaning?",tumbleweed,paraphrase
anteater|car|crowbar,"Reply with only car or crowbar. Compared with anteater, which option is closer in meaning?",crowbar,paraphrase
anteater|car|cactus,"Reply with only car or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|car|candle,"Reply with only car or candle. Compared with anteater, which option is closer in meaning?",Candle.,paraphrase
anteater|car|burrito,"Reply with only car or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|car|bell,"Reply with only car or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|car|drill,"Reply with only car or drill. Compared with anteater, which option is closer in meaning?",drill,paraphrase
anteater|car|blackberry,"Reply with only car or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|car|tumbleweed,"Reply with only car or tumbleweed. Compared with anteater, which option is closer in meaning?",tumbleweed,paraphrase
anteater|crowbar|cactus,"Reply with only crowbar or cactus. Compared with anteater, which option is closer in meaning?",cactus,paraphrase
anteater|crowbar|candle,"Reply with only crowbar or candle. Compared with anteater, which option is closer in meaning?",Candle.,paraphrase
anteater|crowbar|burrito,"Reply with only crowbar or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|crowbar|bell,"Reply with only crowbar or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|crowbar|drill,"Reply with only crowbar or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|crowbar|blackberry,"Reply with only crowbar or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|crowbar|tumbleweed,"Reply with only crowbar or tumbleweed. Compared with anteater, which option is closer in meaning?",crowbar,paraphrase
anteater|cactus|candle,"Reply with only cactus or candle. Compared with anteater, which option is closer in meaning?",Cactus.,paraphrase
anteater|cactus|burrito,"Reply with only cactus or burrito. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|cactus|bell,"Reply with only cactus or bell. Compared with anteater, which option is closer in meaning?",Cactus.,paraphrase
anteater|cactus|drill,"Reply with only cactus or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|cactus|blackberry,"Reply with only cactus or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|cactus|tumbleweed,"Reply with only cactus or tumbleweed. Compared with anteater, which option is closer in meaning?",Tumbleweed.,paraphrase
anteater|candle|burrito,"Reply with only candle or burrito. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|candle|bell,"Reply with only candle or bell. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|candle|drill,"Reply with only candle or drill. Compared with anteater, which option is closer in meaning?",drill,paraphrase
anteater|candle|blackberry,"Reply with only candle or blackberry. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|candle|tumbleweed,"Reply with only candle or tumbleweed. Compared with anteater, which option is closer in meaning?",candle,paraphrase
anteater|burrito|bell,"Reply with only burrito or bell. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|burrito|drill,"Reply with only burrito or drill. Compared with anteater, which option is closer in meaning?",drill,paraphrase
anteater|burrito|blackberry,"Reply with only burrito or blackberry. Compared with anteater, which option is closer in meaning?",blackberry,paraphrase
anteater|burrito|tumbleweed,"Reply with only burrito or tumbleweed. Compared with anteater, which option is closer in meaning?",burrito,paraphrase
anteater|bell|drill,"Reply with only bell or drill. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|bell|blackberry,"Reply with only bell or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|bell|tumbleweed,"Reply with only bell or tumbleweed. Compared with anteater, which option is closer in meaning?",bell,paraphrase
anteater|drill|blackberry,"Reply with only drill or blackberry. Compared with anteater, which option is closer in meaning?",Blackberry.,paraphrase
anteater|drill|tumbleweed,"Reply with only drill or tumbleweed. Compared with anteater, which option is closer in meaning?",Drill.,paraphrase
anteater|blackberry|tumbleweed,"Reply with only blackberry or tumbleweed. Compared with anteater, which option is closer in meaning?",Tumbleweed.,paraphrase
bear|antelope|bison,"Reply with only antelope or bison. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|antelope|boar,"Reply with only antelope or boar. Compared with bear, which option is closer in meaning?",Boar.,paraphrase
bear|antelope|cheetah,"Reply with only antelope or cheetah. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|antelope|beaver,"Reply with only antelope or beaver. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|antelope|anteater,"Reply with only antelope or anteater. Compared with bear, which option is closer in meaning?",Antelope.,paraphrase
bear|antelope|ostrich,"Reply with only antelope or ostrich. Compared with bear, which option is closer in meaning?",Ostrich.,paraphrase
bear|antelope|camel,"Reply with only antelope or camel. Compared with bear, which option is closer in meaning?",Camel.,paraphrase
bear|antelope|ant,"Reply with only antelope or ant. Compared with bear, which option is closer in meaning?",Antelope.,paraphrase
bear|antelope|beetle,"Reply with only antelope or beetle. Compared with bear, which option is closer in meaning?",Beetle.,paraphrase
bear|antelope|bird,"Reply with only antelope or bird. Compared with bear, which option is closer in meaning?",Antelope.,paraphrase
bear|antelope|file,"Reply with only antelope or file. Compared with bear, which option is closer in meaning?",Antelope.,paraphrase
bear|antelope|chocolate,"Reply with only antelope or chocolate. Compared with bear, which option is closer in meaning?",Chocolate,paraphrase
bear|antelope|bench,"Reply with only antelope or bench. Compared with bear, which option is closer in meaning?",Bench.,paraphrase
bear|antelope|missile,"Reply with only antelope or missile. Compared with bear, which option is closer in meaning?",antelope,paraphrase
bear|antelope|tree,"Reply with only antelope or tree. Compared with bear, which option is closer in meaning?",Tree,paraphrase
bear|antelope|bassoon,"Reply with only antelope or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|antelope|artichoke,"Reply with only antelope or artichoke. Compared with bear, which option is closer in meaning?",Artichoke.,paraphrase
bear|antelope|blender,"Reply with only antelope or blender. Compared with bear, which option is closer in meaning?",antelope,paraphrase
bear|antelope|dress,"Reply with only antelope or dress. Compared with bear, which option is closer in meaning?",Dress.,paraphrase
bear|antelope|car,"Reply with only antelope or car. Compared with bear, which option is closer in meaning?",Car.,paraphrase
bear|antelope|crowbar,"Reply with only antelope or crowbar. Compared with bear, which option is closer in meaning?",Crowbar.,paraphrase
bear|antelope|cactus,"Reply with only antelope or cactus. Compared with bear, which option is closer in meaning?",Cactus.,paraphrase
bear|antelope|candle,"Reply with only antelope or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|antelope|burrito,"Reply with only antelope or burrito. Compared with bear, which option is closer in meaning?",Burrito.,paraphrase
bear|antelope|bell,"Reply with only antelope or bell. Compared with bear, which option is closer in meaning?",bell,paraphrase
bear|antelope|drill,"Reply with only antelope or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|antelope|blackberry,"Reply with only antelope or blackberry. Compared with bear, which option is closer in meaning?",Blackberry.,paraphrase
bear|antelope|tumbleweed,"Reply with only antelope or tumbleweed. Compared with bear, which option is closer in meaning?",Tumbleweed.,paraphrase
bear|bison|boar,"Reply with only bison or boar. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|cheetah,"Reply with only bison or cheetah. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|beaver,"Reply with only bison or beaver. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|anteater,"Reply with only bison or anteater. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|ostrich,"Reply with only bison or ostrich. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|camel,"Reply with only bison or camel. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|ant,"Reply with only bison or ant. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|beetle,"Reply with only bison or beetle. Compared with bear, which option is closer in meaning?",Beetle.,paraphrase
bear|bison|bird,"Reply with only bison or bird. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|file,"Reply with only bison or file. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|chocolate,"Reply with only bison or chocolate. Compared with bear, which option is closer in meaning?",chocolate,paraphrase
bear|bison|bench,"Reply with only bison or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|bison|missile,"Reply with only bison or missile. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|tree,"Reply with only bison or tree. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|bassoon,"Reply with only bison or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|bison|artichoke,"Reply with only bison or artichoke. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|blender,"Reply with only bison or blender. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|dress,"Reply with only bison or dress. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|car,"Reply with only bison or car. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|crowbar,"Reply with only bison or crowbar. Compared with bear, which option is closer in meaning?",crowbar,paraphrase
bear|bison|cactus,"Reply with only bison or cactus. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|candle,"Reply with only bison or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|bison|burrito,"Reply with only bison or burrito. Compared with bear, which option is closer in meaning?",burrito,paraphrase
bear|bison|bell,"Reply with only bison or bell. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|drill,"Reply with only bison or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|bison|blackberry,"Reply with only bison or blackberry. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|bison|tumbleweed,"Reply with only bison or tumbleweed. Compared with bear, which option is closer in meaning?",Bison.,paraphrase
bear|boar|cheetah,"Reply with only boar or cheetah. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|beaver,"Reply with only boar or beaver. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|boar|anteater,"Reply with only boar or anteater. Compared with bear, which option is closer in meaning?",Anteater.,paraphrase
bear|boar|ostrich,"Reply with only boar or ostrich. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|boar|camel,"Reply with only boar or camel. Compared with bear, which option is closer in meaning?",Camel.,paraphrase
bear|boar|ant,"Reply with only boar or ant. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|beetle,"Reply with only boar or beetle. Compared with bear, which option is closer in meaning?",Beetle.,paraphrase
bear|boar|bird,"Reply with only boar or bird. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|file,"Reply with only boar or file. Compared with bear, which option is closer in meaning?",file,paraphrase
bear|boar|chocolate,"Reply with only boar or chocolate. Compared with bear, which option is closer in meaning?",chocolate,paraphrase
bear|boar|bench,"Reply with only boar or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|boar|missile,"Reply with only boar or missile. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|tree,"Reply with only boar or tree. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|bassoon,"Reply with only boar or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|boar|artichoke,"Reply with only boar or artichoke. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|boar|blender,"Reply with only boar or blender. Compared with bear, which option is closer in meaning?",blender,paraphrase
bear|boar|dress,"Reply with only boar or dress. Compared with bear, which option is closer in meaning?",Dress.,paraphrase
bear|boar|car,"Reply with only boar or car. Compared with bear, which option is closer in meaning?",car,paraphrase
bear|boar|crowbar,"Reply with only boar or crowbar. Compared with bear, which option is closer in meaning?",crowbar,paraphrase
bear|boar|cactus,"Reply with only boar or cactus. Compared with bear, which option is closer in meaning?",Cactus.,paraphrase
bear|boar|candle,"Reply with only boar or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|boar|burrito,"Reply with only boar or burrito. Compared with bear, which option is closer in meaning?",burrito,paraphrase
bear|boar|bell,"Reply with only boar or bell. Compared with bear, which option is closer in meaning?",bell,paraphrase
bear|boar|drill,"Reply with only boar or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|boar|blackberry,"Reply with only boar or blackberry. Compared with bear, which option is closer in meaning?",Blackberry.,paraphrase
bear|boar|tumbleweed,"Reply with only boar or tumbleweed. Compared with bear, which option is closer in meaning?",boar,paraphrase
bear|cheetah|beaver,"Reply with only cheetah or beaver. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|anteater,"Reply with only cheetah or anteater. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|ostrich,"Reply with only cheetah or ostrich. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|camel,"Reply with only cheetah or camel. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|ant,"Reply with only cheetah or ant. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|beetle,"Reply with only cheetah or beetle. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|bird,"Reply with only cheetah or bird. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|file,"Reply with only cheetah or file. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|chocolate,"Reply with only cheetah or chocolate. Compared with bear, which option is closer in meaning?",chocolate,paraphrase
bear|cheetah|bench,"Reply with only cheetah or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|cheetah|missile,"Reply with only cheetah or missile. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|tree,"Reply with only cheetah or tree. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|bassoon,"Reply with only cheetah or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|cheetah|artichoke,"Reply with only cheetah or artichoke. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|blender,"Reply with only cheetah or blender. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|dress,"Reply with only cheetah or dress. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|car,"Reply with only cheetah or car. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|crowbar,"Reply with only cheetah or crowbar. Compared with bear, which option is closer in meaning?",crowbar,paraphrase
bear|cheetah|cactus,"Reply with only cheetah or cactus. Compared with bear, which option is closer in meaning?",Cactus.,paraphrase
bear|cheetah|candle,"Reply with only cheetah or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|cheetah|burrito,"Reply with only cheetah or burrito. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|bell,"Reply with only cheetah or bell. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|drill,"Reply with only cheetah or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|cheetah|blackberry,"Reply with only cheetah or blackberry. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|cheetah|tumbleweed,"Reply with only cheetah or tumbleweed. Compared with bear, which option is closer in meaning?",Cheetah.,paraphrase
bear|beaver|anteater,"Reply with only beaver or anteater. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|beaver|ostrich,"Reply with only beaver or ostrich. Compared with bear, which option is closer in meaning?",Ostrich.,paraphrase
bear|beaver|camel,"Reply with only beaver or camel. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|ant,"Reply with only beaver or ant. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|beaver|beetle,"Reply with only beaver or beetle. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|beaver|bird,"Reply with only beaver or bird. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|beaver|file,"Reply with only beaver or file. Compared with bear, which option is closer in meaning?",file,paraphrase
bear|beaver|chocolate,"Reply with only beaver or chocolate. Compared with bear, which option is closer in meaning?",chocolate,paraphrase
bear|beaver|bench,"Reply with only beaver or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|beaver|missile,"Reply with only beaver or missile. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|tree,"Reply with only beaver or tree. Compared with bear, which option is closer in meaning?",Tree.,paraphrase
bear|beaver|bassoon,"Reply with only beaver or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|beaver|artichoke,"Reply with only beaver or artichoke. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|blender,"Reply with only beaver or blender. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|dress,"Reply with only beaver or dress. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|car,"Reply with only beaver or car. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|crowbar,"Reply with only beaver or crowbar. Compared with bear, which option is closer in meaning?",Crowbar.,paraphrase
bear|beaver|cactus,"Reply with only beaver or cactus. Compared with bear, which option is closer in meaning?",Cactus.,paraphrase
bear|beaver|candle,"Reply with only beaver or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|beaver|burrito,"Reply with only beaver or burrito. Compared with bear, which option is closer in meaning?",burrito,paraphrase
bear|beaver|bell,"Reply with only beaver or bell. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|beaver|drill,"Reply with only beaver or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|beaver|blackberry,"Reply with only beaver or blackberry. Compared with bear, which option is closer in meaning?",Beaver.,paraphrase
bear|beaver|tumbleweed,"Reply with only beaver or tumbleweed. Compared with bear, which option is closer in meaning?",beaver,paraphrase
bear|anteater|ostrich,"Reply with only anteater or ostrich. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|anteater|camel,"Reply with only anteater or camel. Compared with bear, which option is closer in meaning?",Camel.,paraphrase
bear|anteater|ant,"Reply with only anteater or ant. Compared with bear, which option is closer in meaning?",ant,paraphrase
bear|anteater|beetle,"Reply with only anteater or beetle. Compared with bear, which option is closer in meaning?",Beetle.,paraphrase
bear|anteater|bird,"Reply with only anteater or bird. Compared with bear, which option is closer in meaning?",bird,paraphrase
bear|anteater|file,"Reply with only anteater or file. Compared with bear, which option is closer in meaning?",file,paraphrase
bear|anteater|chocolate,"Reply with only anteater or chocolate. Compared with bear, which option is closer in meaning?",chocolate,paraphrase
bear|anteater|bench,"Reply with only anteater or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|anteater|missile,"Reply with only anteater or missile. Compared with bear, which option is closer in meaning?",ant eater,paraphrase
bear|anteater|tree,"Reply with only anteater or tree. Compared with bear, which option is closer in meaning?",tree,paraphrase
bear|anteater|bassoon,"Reply with only anteater or bassoon. Compared with bear, which option is closer in meaning?",bassoon,paraphrase
bear|anteater|artichoke,"Reply with only anteater or artichoke. Compared with bear, which option is closer in meaning?",artichoke,paraphrase
bear|anteater|blender,"Reply with only anteater or blender. Compared with bear, which option is closer in meaning?",blender,paraphrase
bear|anteater|dress,"Reply with only anteater or dress. Compared with bear, which option is closer in meaning?",dress,paraphrase
bear|anteater|car,"Reply with only anteater or car. Compared with bear, which option is closer in meaning?",car,paraphrase
bear|anteater|crowbar,"Reply with only anteater or crowbar. Compared with bear, which option is closer in meaning?",crowbar,paraphrase
bear|anteater|cactus,"Reply with only anteater or cactus. Compared with bear, which option is closer in meaning?",cactus,paraphrase
bear|anteater|candle,"Reply with only anteater or candle. Compared with bear, which option is closer in meaning?",candle,paraphrase
bear|anteater|burrito,"Reply with only anteater or burrito. Compared with bear, which option is closer in meaning?",burrito,paraphrase
bear|anteater|bell,"Reply with only anteater or bell. Compared with bear, which option is closer in meaning?",bell,paraphrase
bear|anteater|drill,"Reply with only anteater or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
bear|anteater|blackberry,"Reply with only anteater or blackberry. Compared with bear, which option is closer in meaning?",Blackberry.,paraphrase
bear|anteater|tumbleweed,"Reply with only anteater or tumbleweed. Compared with bear, which option is closer in meaning?",tumbleweed,paraphrase
bear|ostrich|camel,"Reply with only ostrich or camel. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|ant,"Reply with only ostrich or ant. Compared with bear, which option is closer in meaning?",Ostrich.,paraphrase
bear|ostrich|beetle,"Reply with only ostrich or beetle. Compared with bear, which option is closer in meaning?",Beetle.,paraphrase
bear|ostrich|bird,"Reply with only ostrich or bird. Compared with bear, which option is closer in meaning?",bird,paraphrase
bear|ostrich|file,"Reply with only ostrich or file. Compared with bear, which option is closer in meaning?",file,paraphrase
bear|ostrich|chocolate,"Reply with only ostrich or chocolate. Compared with bear, which option is closer in meaning?",Chocolate,paraphrase
bear|ostrich|bench,"Reply with only ostrich or bench. Compared with bear, which option is closer in meaning?",bench,paraphrase
bear|ostrich|missile,"Reply with only ostrich or missile. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|tree,"Reply with only ostrich or tree. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|bassoon,"Reply with only ostrich or bassoon. Compared with bear, which option is closer in meaning?",Bassoon.,paraphrase
bear|ostrich|artichoke,"Reply with only ostrich or artichoke. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|blender,"Reply with only ostrich or blender. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|dress,"Reply with only ostrich or dress. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|car,"Reply with only ostrich or car. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|crowbar,"Reply with only ostrich or crowbar. Compared with bear, which option is closer in meaning?",crowbar,paraphrase
bear|ostrich|cactus,"Reply with only ostrich or cactus. Compared with bear, which option is closer in meaning?",cactus,paraphrase
bear|ostrich|candle,"Reply with only ostrich or candle. Compared with bear, which option is closer in meaning?",Candle.,paraphrase
bear|ostrich|burrito,"Reply with only ostrich or burrito. Compared with bear, which option is closer in meaning?",burrito,paraphrase
bear|ostrich|bell,"Reply with only ostrich or bell. Compared with bear, which option is closer in meaning?",ostrich,paraphrase
bear|ostrich|drill,"Reply with only ostrich or drill. Compared with bear, which option is closer in meaning?",Drill.,paraphrase
