concept,rep,prompt,response
Oil can,1,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Holds oil
Made of metal
Has a handle
Equipped with a spout
Often has measurement markings
Can be pressurized
Fitted with a lid
Durable construction
Resistant to corrosion
Compact design"
Oil can,2,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Made of metal
Has a spout
Includes a handle
Features a lid
Can be pressurized
Available in different sizes
Often red in color
Resistant to corrosion
Equipped with measuring marks
Threaded nozzle for attachments"
Oil can,3,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Made of metal
Has a spout
Includes a handle
Often red in color
Sealed with a lid
Can be pressurized
Contains lubricating oil
Durable construction
Portable design
Various sizes available"
Oil can,4,"List the features and properties of a Oil can. Give a plain list, one property per line, no explanations.","Made of metal
Has a handle
Includes a spout
Fitted with a lid
Can be pressurized
Holds oil
Available in different sizes
Durable
Resistant to rust
Sometimes has measurement markings"
Paint brush,0,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handles made of wood or plastic
Ferrule connects bristles to handle
Bristles made of synthetic or natural hair
Various sizes of brush heads
Different shapes of brush heads (round, flat, angled)
Washable or permanent characteristics
Watercolor brushes are often pointed for detail work
Oil and acrylic brushes are stiffer for holding paint
Can hold and spread different types of paint
Durable for repeated use
Available in various price ranges
Easily cleaned for reuse
Can be stored bristle down in a cup or holder
Different colors for aesthetic appeal"
Paint brush,1,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Size
Shape
Material
Softness
Firmness
Length
Width
Tip shape
Color
Brand
Price
Durability
Flexibility
Water absorption
Paint capacity
Sensitivity"
Paint brush,2,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Brush head
Material (often synthetic or natural hair)
Size
Shape
Color
Firmness
Flexibility
Water absorption
Texture
Tip shape"
Paint brush,3,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Tip shape
Bristle material
Handle material
Size
Shape
Flexibility
Length
Width
Texture
Color
Diameter
Density
Water absorption
Durability"
Paint brush,4,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Bristle length
Bristle thickness
Handle material
Handle length
Material of bristles
Shape of bristles
Tip shape
Size of brush
Type of paint used
Washability
Durability
Flexibility
Capacity to hold paint"
Salamander,0,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Four legs
Long tail
Moist skin
Limb girdles attached directly to skull
Can regenerate lost limbs
Range in length from small to large
Live in moist environments
Breathe through lungs and skin
Feed on insects and small invertebrates
Eggs are usually laid in water
Some species lay eggs on land"
Salamander,1,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Moist skin
Lung respiration
Gill respiration in larvae
Four legs
Tail
Can regrow lost limbs
Can regenerate damaged organs
Variable coloration
Wide geographic distribution
Ectothermic
Lay eggs
Some species lay eggs in water
Some species lay eggs on land
Can reproduce sexually
Can reproduce by parthenogenesis
Sensitive to environmental changes
Can regenerate its spinal cord"
Salamander,2,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Moist skin
Lung respiration
Gills in aquatic species
Four legs
Tail
Can regrow lost limbs
Cold-blooded
Wide distribution globally
Varied diets
Can regenerate tissue"
Salamander,3,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Four limbs
Moist, scaleless skin
Ability to regenerate lost limbs
Lateral line system
Aquatic gills in larval stage
Respiratory system through skin and lungs
Variable coloration
Long tail
Nostrils for breathing
Elongated body
Ectothermic (cold-blooded)
Can live in water and on land
Most lay eggs in water
Some species are fully terrestrial
Can survive freezing temperatures"
Salamander,4,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Four limbs
Moist skin
Limb girdles attached directly to skull
Can regenerate lost limbs
Most lay eggs in water
Some species are lungless
Wide distribution, found on all continents except Antarctica
Many species are nocturnal
Variable diet including insects, worms, and small vertebrates
Some can change color for camouflage
Most have a lifespan of 5 to 20 years
Some species can breathe through their skin and lungs"
Saw,0,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Has a blade
Blade has teeth
Cuts through materials
Available in various sizes
Different types (hand saw, power saw)
Used for woodworking
Used for cutting various materials
Handle for grip
Blades can be replaced
Can be portable or stationary
Varying tooth pitches
Different blade materials
Electric or manually operated
Can cut straight or curved lines
Used in construction
Used in carpentry
Used in DIY projects"
Saw,1,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Has a blade with teeth
Designed for cutting wood
Available in various sizes
Can be powered or manual
Features different tooth configurations
Handles come in various materials
Some have adjustable blades
Can be used for fine cutting
Used for rough cutting as well
Can be used for chopping
Has safety guards
Blade can be replaced
Available in different lengths
Can be used for carpentry
Used in construction work
Handles can be ergonomically designed"
Saw,2,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Has a blade
Blade has teeth
Can be hand-held
Can be powered electrically
Available in various sizes
Used for cutting wood
Used for cutting metal
Has a handle
Can have adjustable depth
Blade can be replaced
Available in different tooth configurations"
Saw,3,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Has a blade with teeth
Blade is typically metal
Used for cutting wood
Can cut curves and straight lines
Available in various sizes
Has a handle for grip
Can be powered or manual
Different tooth configurations for different cuts
Can be used for rough or fine cutting
Sometimes has a guide for straight cuts
Blades can be replaced"
Saw,4,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Has a handle
Blade is usually metal
Blade has teeth
Teeth are angled
Cutting edge
Used for cutting wood
Different sizes
Varied tooth spacing
Can be powered or manual
Blades can be replaced
Available in different lengths"
Screwdriver,0,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material (metal, plastic)
Length
Width
Weight
Design (ergonomic)
Type of tip (slotted, Phillips, square)
Adjustable (some models)
Durability
Torque capacity
Color
Brand
Price
Length of shaft
Type of handle (rubber, plastic, metal)"
Screwdriver,1,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material (usually metal)
Size variations
Handle material (wood, plastic, rubber)
Tip shape variations
Length
Weight
Versatility in use
Durability
Comfort grip
Torque application capability"
Screwdriver,2,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material
Length
Weight
Type of tip (e.g., Phillips, flathead)
Adjustable (some models)
Non-slip grip
Durability
Portability
Versatility in use
Price range"
Screwdriver,3,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material (metal, plastic)
Length
Width
Weight
Design (ergonomic)
Tip type (slotted, Phillips)
Adjustable (some models)
Durability
Portability
Versatility
Cost"
Screwdriver,4,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material (metal, plastic)
Length
Width
Weight
Design (ergonomic)
Tip shape (slotted, Phillips, etc.)
Durability
Adjustable (some models)
Comfort grip
Screwdriver bits (removable in some models)
Portability"
Shovel,0,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Blade
Metal construction
Wooden handle
Durable
Various sizes
Pointed edge
Flat blade
Handle attachment
Weight distribution"
Shovel,1,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Blade
Material (metal, plastic)
Shape (dished)
Size
Weight
Blade edge (sharp or dull)
Handle material (wood, metal, plastic)
Length
Width of blade
Depth of blade
Compatibility with different soil types
Durable
Ergonomic design
Color
Brand
Price
Maintenance requirements"
Shovel,2,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Blade
Material (metal, wood, plastic)
Shape (typically rectangular or D-shaped)
Size
Weight
Edge (sharp or dull)
Purpose (digging, moving materials)
Connection between handle and blade
Durability
Length"
Shovel,3,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Blade
Material (metal or plastic)
Shape (typically rectangular or D-shaped)
Size
Weight
Blade edge (sharp or rounded)
Length
Type (digger, snow, garden)
Handle grip
Attachment point for handle
Blade angle
Color"
Shovel,4,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Blade
Material (often metal or plastic for blade)
Wood or composite for handle
Blade shape (typically rectangular or D-shaped)
Blade width
Blade thickness
Handle length
Blade angle
Weight
D-handle option
Collapsible design
Non-stick coating
Weather-resistant
Durable
Ergonomic handle grip
Blade edge (sharp or dull)
Collapsible blade
Carrying loop
Adjustable handle length
Compatibility with other tools or systems"
Snake,0,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Body composed of segments
Slithers on ground
No limbs
Reptile
Cold-blooded
Variable size
Can be venomous
Some are constrictors
Scales cover body
Long, forked tongue
Keen sense of smell
Variable diet
Can shed skin
Some are aquatic
Most are nocturnal
Can be found in various habitats
Some are endangered"
Snake,1,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Slithers
No legs
Scales
Reptile
Cold blooded
Variable size
Some are venomous
Can unhinge their jaws
Elongated body
Keen sense of smell using the tongue
Can shed their skin
Some have heat-sensing pits"
Snake,2,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Slithering movement
Reptile
Cold-blooded
Variable length
Can shed skin
Most are carnivorous
Some are venomous
Various color patterns
Long, flexible body
No legs
Forked tongue
Can regrow some tail segments
Found in various habitats
Can breathe through their skin"
Snake,3,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile
Cold-blooded
Slithers
Scales
Variable length
Some are venomous
Most lay eggs
Keen sense of smell using the tongue
Can shed their skin
Some have heat-sensing pits
Wide range of sizes
Many are carnivorous"
Snake,4,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Body is long and slender
Has no limbs
Scales cover the body
Can vary in color
Moves by slithering
Some have venomous bites
Can be found in various habitats
Has a forked tongue
Can shed its skin
Many are nocturnal
Some are constrictors
Wide range of sizes
Can regrow some tail segments
Some have heat-sensing pits"
Spanner,0,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Used for tightening or loosening bolts and nuts
Has a long handle for leverage
Equipped with a wrench on one or both ends
Available in various sizes
Can be adjustable or fixed-size
Used in automotive repair
Used in construction
Used in plumbing
Can have different jaw sizes
Can be made of steel or other durable materials
Has a locking mechanism in some designs
Can be used as a torque wrench
Available with ratcheting mechanism"
Spanner,1,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Designed for distributed computing
Global database
Supports SQL
Strong consistency
High availability
Scalable
Manages its own replication
Handles automatic failover
Supports transactions
Handles synchronization across data centers
Optimized for online transaction processing (OLTP)
Supports JSON natively
Integrates with Google Cloud services
Handles schema changes with zero downtime
Supports user-defined functions
Provides comprehensive security features
Supports partitioned backups"
Spanner,2,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Can open jars
Adjustable width
Curved end
Long handle
Made of metal
Has teeth or ridges
Can be used for prying
Versatile in household tasks
Durability
Resistance to corrosion"
Spanner,3,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Adjustable length
Multiple sizes available
Handles tight spaces
Curved design
Made of metal or plastic
Available with various grip types
Can be used for multiple purposes
Often has a locking mechanism
Compact when not in use
Resistant to corrosion"
Spanner,4,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Used to pry open objects
Can be flat or curved
Made of metal, often steel
Has a long handle
Handle can be wooden or plastic
End opposite the head may be hammer-like
Available in various sizes
Used for tightening or loosening nuts and bolts
Can have a ratchet mechanism
Some have interchangeable heads"
Toad,0,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","Amphibian
Cold-blooded
Has moist, scaleless skin
Breathes through its skin and lungs
Ectothermic
Usually nocturnal
Has a carnivorous diet
Can change color in some species
Has long hind legs for jumping
Has webbed feet for swimming
Males have vocal sacs for mating calls
Lays eggs in water
Metamorphosis from tadpole to adult"
Toad,1,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","Four legs
Webbed feet
Warty skin
Moist skin
Elongated body
Broad head
Long hind legs
Short front legs
Various colors
Can live in water and land
Lay eggs in water
Eats insects, small vertebrates
Absorb moisture through skin
Changeable skin color
Nostrils on tip of snout
Large eyes
No teeth
Tongue used to catch prey"
Toad,2,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","Amphibian
Cold blooded
Has four legs
Back legs are longer
Webbed feet for swimming
Smooth or warty skin
Can range in color
Lives near water
Breathes through its skin
Eats insects and other small creatures
Can change color slightly
Has a pair of paratoid glands behind the eyes
Males have vocal sacs for calling mates
Lays eggs in water
Undergoes metamorphosis from tadpole to adult"
Toad,3,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","Four legs
Webbed feet
Moist skin
Can breathe through skin
Eyes with horizontal pupils
Carnivorous diet
Lay eggs
Undergo metamorphosis
Can change color
Some species are toxic"
Toad,4,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","Amphibian
Cold blooded
Moist skin
Eats insects
Hops
Has four legs
Breathes through lungs and skin
Lays eggs in water
Undergoes metamorphosis
Can change color for camouflage
Some species are venomous
Many species are declining due to habitat loss"
Tortoise,0,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Slow movement
Long lifespan
Hard protective shell
Retractable head and limbs for protection
Omnivorous diet
Terrestrial habitat
Dome-shaped shell
Variety of sizes and colors
Can retract neck into shell
Most are non-aggressive
Hibernate in cold climates
Good sense of smell"
Tortoise,1,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Slow movement
Long lifespan
Hard shell
Retractable head and limbs
Omnivorous diet
Dome-shaped shell
Four strong legs
Can withdraw into shell for protection
Variety of sizes and colors
Different species live in various habitats
Females lay eggs
Most are terrestrial, some aquatic"
Tortoise,2,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Slow movement
Long lifespan
Hard shell for protection
Omnivorous diet
Can retract head and legs into shell
Generally diurnal
Various sizes and colors depending on species
Require burrows or shelters
Need access to water for drinking and soaking
Most species are terrestrial
Some species are aquatic or semi-aquatic
Hibernate in cold climates"
Tortoise,3,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Slow movement
Long lifespan
Hard protective shell
Retractable head and limbs for defense
Omnivorous diet
Dome-shaped shell
Different species vary in size
Can pull in their head and legs into their shell
Require UV light for calcium metabolism
Most are terrestrial, some are aquatic
Hibernate in cold climates"
Tortoise,4,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Slow movement
Long lifespan
Hard shell for protection
Can retract head and legs into shell
Omnivorous diet
Dome-shaped shell
Flattened feet for walking on land
Different species vary in size
Can be terrestrial or aquatic
Require UV light for calcium absorption"
Turtle,0,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Ectothermic
Reptile
Has a shell
Omnivorous
Aquatic or terrestrial
Can retract head and limbs
Variable lifespan
Different species sizes
Oviparous
Some are endangered"
Turtle,1,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Moves forward and backward
Turns left and right
Can change pen color
Can change pen size
Can lift and lower pen
Can draw circles
Can stamp image
Can hide and show
Can change shape
Can change speed"
Turtle,2,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Has a shell
Omnivorous or herbivorous
Reptile
Cold-blooded
Lays eggs
Can retract head and limbs
Varies in size
Slow-moving
Long-lived
Has claws
Has a beak
No teeth
Can live in water and on land
Has a backbone
Can hibernate
Has scaly skin
Different species have different colors and patterns"
Turtle,3,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shelled body
Four legs
Webbed feet
Hard beak
No teeth
Omnivorous diet
Can retract head and legs
Wide range of sizes
Can live in water and on land
Long lifespan
Lays eggs
Cold-blooded
Variable coloration"
Turtle,4,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shells for protection
Oval or heart-shaped body
Four strong legs
Webbed feet in some species
Hard, beak-like mouth
Various sizes
Can retract head and limbs
Cold-blooded (ectothermic)
Long lifespan
Omnivorous diet
Lay eggs
Can live on land and in water
Distinctive patterns and colors"
Vacuum,0,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Removes air
Reduces pressure
Creates low-pressure area
Can be handheld or upright
Uses a motor
Includes a fan or impeller
Has a filtration system
Can be corded or cordless
Operates with suction
Filters air for debris
Maintains seal to preserve vacuum
Can include attachments
Collects dust and debris
Used for cleaning"
Vacuum,1,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Removes air
Creates low pressure
Can be portable
Has a motor
Uses a fan
Can include filters
Reduces air resistance
Can clean surfaces
Creates suction
Has a hose
Can be handheld
Creates a vacuum seal
Can be upright
Uses electricity
Has attachments
Can be cordless"
Vacuum,2,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Creates low-pressure area
Removes dust and debris
Uses suction power
Has a motor
Includes a filter
May have attachments
Can be handheld or upright
Uses bags or bagless technology
Operates on electricity
Noise level varies
Different models for various surfaces
Can be corded or cordless"
Vacuum,3,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Creates low pressure
Removes air molecules
Can be used for cleaning
Reduces gas pressure
Used in scientific research
Enables high vacuum
Can be mechanical or diffusion
Used in manufacturing processes
Can cause boiling point changes
Affects chemical reactions
Used for space simulation
Can be measured in torr or pascals"
Vacuum,4,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Removes air
Reduces pressure
Can be portable or stationary
Creates suction
Used for cleaning
Supports various attachments
Can have HEPA filtration
Handles wet and dry debris
Includes filtration systems
Has a motor
Uses bags or bagless design
Can have multiple power settings
Includes corded or cordless versions
Has a dustbin or container
Includes brushes and nozzles"
