input,prompt,response
Saw|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Vacuum
Anvil|Axe|Hammer,Answer using only one word - Axe or Hammer and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Saw|Nail|Toad,Answer using only one word - Nail or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Toad
Screwdriver|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Anvil|Caiman|Snake,Answer using only one word - Caiman or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Snake
Axe|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Axe. Which is more similar in semantic meaning to Axe?,Saw
Chameleon|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Oil can
Lizard|Shovel|Spanner,Answer using only one word - Shovel or Spanner and not Lizard. Which is more similar in semantic meaning to Lizard?,Spanner
Grinding disk|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Saw
Chameleon|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Saw
Chisel|Salamander|Snake,Answer using only one word - Salamander or Snake and not Chisel. Which is more similar in semantic meaning to Chisel?,Snake
Anvil|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Anvil. Which is more similar in semantic meaning to Anvil?,Cobra
Chameleon|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lizard
Oil can|Nail|Saw,Answer using only one word - Nail or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,Saw
Grinding disk|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Hammer
Anvil|Knife|Toad,Answer using only one word - Knife or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Knife
Salamander|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,Caiman
Vacuum|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Lawn Mower
Anvil|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Gecko
Turtle|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Turtle. Which is more similar in semantic meaning to Turtle?,Lizard
Caiman|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Caiman. Which is more similar in semantic meaning to Caiman?,Knife
Tortoise|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Paint brush|Knife|Nail,Answer using only one word - Knife or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Knife
Vacuum|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Lizard
Knife|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Knife. Which is more similar in semantic meaning to Knife?,Chameleon
Alligator|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Salamander
Lizard|Snake|Tortoise,Answer using only one word - Snake or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Snake
Spanner|Chisel|Toad,Answer using only one word - Chisel or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,Toad
Tortoise|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Lawn Mower
Knife|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Knife. Which is more similar in semantic meaning to Knife?,Crocodile
Dinosaur|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lawn Mower
Alligator|Hammer|Toad,Answer using only one word - Hammer or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,Toad
Chameleon|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander
Dinosaur|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Caiman
Anvil|Hammer|Snake,Answer using only one word - Hammer or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Caiman|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Hammer
Toad|Chameleon|Dinosaur,Answer using only one word - Chameleon or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Chameleon
Tortoise|Grinding disk|Nail,Answer using only one word - Grinding disk or Nail and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Toad|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,Salamander
Crocodile|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Spanner
Boa python|Gecko|Toad,Answer using only one word - Gecko or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Gecko
Salamander|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Salamander. Which is more similar in semantic meaning to Salamander?,Shovel
Paint brush|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Anvil
Gecko|Snake|Spanner,Answer using only one word - Snake or Spanner and not Gecko. Which is more similar in semantic meaning to Gecko?,Snake
Knife|Axe|Chisel,Answer using only one word - Axe or Chisel and not Knife. Which is more similar in semantic meaning to Knife?,Axe
Grinding disk|Saw|Toad,Answer using only one word - Saw or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Saw
Screwdriver|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Grinding disk
Nail|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Hammer|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Hammer. Which is more similar in semantic meaning to Hammer?,Crocodile
Snake|Anvil|Nail,Answer using only one word - Anvil or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Nail
Gecko|Salamander|Saw,Answer using only one word - Salamander or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,Salamander
Nail|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Nail. Which is more similar in semantic meaning to Nail?,Caiman
Axe|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,Grinding disk
Boa python|Chameleon|Grinding disk,Answer using only one word - Chameleon or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon
Paint brush|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chisel
Toad|Nail|Turtle,Answer using only one word - Nail or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Turtle
Knife|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel
Paint brush|Dinosaur|Snake,Answer using only one word - Dinosaur or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Snake
Nail|Gecko|Saw,Answer using only one word - Gecko or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Saw
Paint brush|Alligator|Blindworm,Answer using only one word - Alligator or Blindworm and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Alligator
Knife|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Axe|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,Screwdriver
Vacuum|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Axe
Shovel|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Grinding disk
Chisel|Knife|Lizard,Answer using only one word - Knife or Lizard and not Chisel. Which is more similar in semantic meaning to Chisel?,Knife
Screwdriver|Axe|Hammer,Answer using only one word - Axe or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Grinding disk|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Gecko|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,Saw
Cobra|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Vacuum|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Hammer
Shovel|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Lizard
Nail|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Anvil|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Chameleon|Saw|Shovel,Answer using only one word - Saw or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Chameleon|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Crocodile
Paint brush|Cobra|Knife,Answer using only one word - Cobra or Knife and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Knife
Knife|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,Crocodile
Lawn Mower|Paint brush|Vacuum,Answer using only one word - Paint brush or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Boa python|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver
Lawn Mower|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Dinosaur|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Alligator
Cobra|Axe|Salamander,Answer using only one word - Axe or Salamander and not Cobra. Which is more similar in semantic meaning to Cobra?,Salamander
Shovel|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Blindworm|Anvil|Toad,Answer using only one word - Anvil or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Toad
Paint brush|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Lizard
Axe|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Axe. Which is more similar in semantic meaning to Axe?,Knife
Screwdriver|Axe|Snake,Answer using only one word - Axe or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Dinosaur|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Caiman
Paint brush|Hammer|Nail,Answer using only one word - Hammer or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer
Blindworm|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chameleon
Toad|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,Crocodile
Snake|Knife|Nail,Answer using only one word - Knife or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Nail
Blindworm|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Crocodile|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Turtle
Toad|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel
Chisel|Alligator|Oil can,Answer using only one word - Alligator or Oil can and not Chisel. Which is more similar in semantic meaning to Chisel?,Alligator
Chameleon|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Shovel
Oil can|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,Anvil
Lizard|Caiman|Gecko,Answer using only one word - Caiman or Gecko and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Screwdriver|Dinosaur|Oil can,Answer using only one word - Dinosaur or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Oil can
Vacuum|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Axe
Tortoise|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Saw
Nail|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Crocodile|Blindworm|Tortoise,Answer using only one word - Blindworm or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Tortoise
Nail|Crocodile|Oil can,Answer using only one word - Crocodile or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,Oil can
Lizard|Grinding disk|Tortoise,Answer using only one word - Grinding disk or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Tortoise
Chisel|Hammer|Lawn Mower,Answer using only one word - Hammer or Lawn Mower and not Chisel. Which is more similar in semantic meaning to Chisel?,Hammer
Crocodile|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Caiman
Knife|Crocodile|Nail,Answer using only one word - Crocodile or Nail and not Knife. Which is more similar in semantic meaning to Knife?,Nail
Paint brush|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Spanner
Caiman|Boa python|Chisel,Answer using only one word - Boa python or Chisel and not Caiman. Which is more similar in semantic meaning to Caiman?,Python
Cobra|Alligator|Blindworm,Answer using only one word - Alligator or Blindworm and not Cobra. Which is more similar in semantic meaning to Cobra?,Blindworm
Shovel|Alligator|Knife,Answer using only one word - Alligator or Knife and not Shovel. Which is more similar in semantic meaning to Shovel?,Knife
Toad|Cobra|Tortoise,Answer using only one word - Cobra or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Tortoise
Axe|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,Anvil
Tortoise|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Gecko
Saw|Anvil|Lawn Mower,Answer using only one word - Anvil or Lawn Mower and not Saw. Which is more similar in semantic meaning to Saw?,Anvil
Vacuum|Blindworm|Shovel,Answer using only one word - Blindworm or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Shovel
Chisel|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Chisel. Which is more similar in semantic meaning to Chisel?,Grinding disk
Blindworm|Axe|Nail,Answer using only one word - Axe or Nail and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Nail
Lawn Mower|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Toad
Vacuum|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Grinding disk
Tortoise|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Dinosaur
Saw|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,Shovel
Alligator|Axe|Snake,Answer using only one word - Axe or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Snake
Snake|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Snake. Which is more similar in semantic meaning to Snake?,Gecko
Salamander|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Salamander. Which is more similar in semantic meaning to Salamander?,Gecko
Crocodile|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe
Screwdriver|Saw|Shovel,Answer using only one word - Saw or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Hammer|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Hammer. Which is more similar in semantic meaning to Hammer?,Grinding disk
Grinding disk|Knife|Saw,Answer using only one word - Knife or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Saw
Paint brush|Lawn Mower|Snake,Answer using only one word - Lawn Mower or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Lawn Mower
Shovel|Cobra|Lizard,Answer using only one word - Cobra or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Lizard
Spanner|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Spanner. Which is more similar in semantic meaning to Spanner?,Cobra
Chisel|Anvil|Chameleon,Answer using only one word - Anvil or Chameleon and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil
Oil can|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Oil can. Which is more similar in semantic meaning to Oil can?,Screwdriver
Vacuum|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Hammer
Lawn Mower|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Axe
Turtle|Caiman|Toad,Answer using only one word - Caiman or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,Caiman
Oil can|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Grinding disk
Salamander|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,Cobra
Turtle|Saw|Shovel,Answer using only one word - Saw or Shovel and not Turtle. Which is more similar in semantic meaning to Turtle?,Shovel
Nail|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Nail. Which is more similar in semantic meaning to Nail?,Alligator
Snake|Caiman|Lizard,Answer using only one word - Caiman or Lizard and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Salamander|Nail|Toad,Answer using only one word - Nail or Toad and not Salamander. Which is more similar in semantic meaning to Salamander?,Toad
Turtle|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Turtle. Which is more similar in semantic meaning to Turtle?,Cobra
Crocodile|Shovel|Spanner,Answer using only one word - Shovel or Spanner and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Shovel
Axe|Chisel|Crocodile,Answer using only one word - Chisel or Crocodile and not Axe. Which is more similar in semantic meaning to Axe?,Chisel
Boa python|Chisel|Nail,Answer using only one word - Chisel or Nail and not Boa python. Which is more similar in semantic meaning to Boa python?,Nail
Axe|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Axe. Which is more similar in semantic meaning to Axe?,Grinding disk
Dinosaur|Salamander|Vacuum,Answer using only one word - Salamander or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
Dinosaur|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Alligator
Gecko|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Gecko. Which is more similar in semantic meaning to Gecko?,Blindworm
Hammer|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Hammer. Which is more similar in semantic meaning to Hammer?,Oil can
Gecko|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Gecko. Which is more similar in semantic meaning to Gecko?,Crocodile
Saw|Dinosaur|Lawn Mower,Answer using only one word - Dinosaur or Lawn Mower and not Saw. Which is more similar in semantic meaning to Saw?,Dinosaur
Knife|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Knife. Which is more similar in semantic meaning to Knife?,Tortoise
Caiman|Cobra|Saw,Answer using only one word - Cobra or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,Cobra
Knife|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Knife. Which is more similar in semantic meaning to Knife?,Axe
Screwdriver|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Spanner|Knife|Salamander,Answer using only one word - Knife or Salamander and not Spanner. Which is more similar in semantic meaning to Spanner?,Knife
Caiman|Axe|Nail,Answer using only one word - Axe or Nail and not Caiman. Which is more similar in semantic meaning to Caiman?,Nail
Axe|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Axe. Which is more similar in semantic meaning to Axe?,Turtle
Alligator|Dinosaur|Snake,Answer using only one word - Dinosaur or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Dinosaur
Oil can|Axe|Lizard,Answer using only one word - Axe or Lizard and not Oil can. Which is more similar in semantic meaning to Oil can?,Axe
Toad|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Toad. Which is more similar in semantic meaning to Toad?,Hammer
Turtle|Saw|Spanner,Answer using only one word - Saw or Spanner and not Turtle. Which is more similar in semantic meaning to Turtle?,Spanner
Lizard|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Snake|Knife|Toad,Answer using only one word - Knife or Toad and not Snake. Which is more similar in semantic meaning to Snake?,Toad
Snake|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Vacuum
Alligator|Saw|Turtle,Answer using only one word - Saw or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,Turtle
Chameleon|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Snake|Anvil|Blindworm,Answer using only one word - Anvil or Blindworm and not Snake. Which is more similar in semantic meaning to Snake?,Blindworm
Caiman|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile
Lizard|Chisel|Saw,Answer using only one word - Chisel or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,Saw
Crocodile|Lawn Mower|Turtle,Answer using only one word - Lawn Mower or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Turtle
Paint brush|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Axe
Vacuum|Gecko|Toad,Answer using only one word - Gecko or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Toad
Axe|Hammer|Nail,Answer using only one word - Hammer or Nail and not Axe. Which is more similar in semantic meaning to Axe?,Hammer
Chameleon|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Vacuum
Blindworm|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Axe
Hammer|Nail|Spanner,Answer using only one word - Nail or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Spanner
Toad|Axe|Lizard,Answer using only one word - Axe or Lizard and not Toad. Which is more similar in semantic meaning to Toad?,Lizard
Toad|Cobra|Knife,Answer using only one word - Cobra or Knife and not Toad. Which is more similar in semantic meaning to Toad?,Knife
Dinosaur|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
Chameleon|Blindworm|Lizard,Answer using only one word - Blindworm or Lizard and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lizard
Spanner|Knife|Turtle,Answer using only one word - Knife or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Knife
Axe|Caiman|Snake,Answer using only one word - Caiman or Snake and not Axe. Which is more similar in semantic meaning to Axe?,Snake
Nail|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Salamander|Snake|Toad,Answer using only one word - Snake or Toad and not Salamander. Which is more similar in semantic meaning to Salamander?,Toad
Anvil|Hammer|Nail,Answer using only one word - Hammer or Nail and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Turtle|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,Oil can
Axe|Blindworm|Lawn Mower,Answer using only one word - Blindworm or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,Lawn Mower
Anvil|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Anvil. Which is more similar in semantic meaning to Anvil?,Oil can
Nail|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Gecko
Saw|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Saw. Which is more similar in semantic meaning to Saw?,Oil can
Lizard|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile
Tortoise|Nail|Spanner,Answer using only one word - Nail or Spanner and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Saw|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Dinosaur
Grinding disk|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Snake|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Snake. Which is more similar in semantic meaning to Snake?,Boa
Shovel|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Shovel. Which is more similar in semantic meaning to Shovel?,Lawn Mower
Tortoise|Cobra|Knife,Answer using only one word - Cobra or Knife and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Knife
Knife|Crocodile|Oil can,Answer using only one word - Crocodile or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,Crocodile
Gecko|Lizard|Saw,Answer using only one word - Lizard or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,Lizard
Shovel|Paint brush|Snake,Answer using only one word - Paint brush or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,Paint brush
Caiman|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Caiman. Which is more similar in semantic meaning to Caiman?,Cobra
Oil can|Knife|Lawn Mower,Answer using only one word - Knife or Lawn Mower and not Oil can. Which is more similar in semantic meaning to Oil can?,Lawn Mower
Hammer|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,Chameleon
Knife|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Knife. Which is more similar in semantic meaning to Knife?,Lizard
Axe|Nail|Saw,Answer using only one word - Nail or Saw and not Axe. Which is more similar in semantic meaning to Axe?,Saw
Dinosaur|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
