input,prompt,response
Shovel|Alligator|Axe,Answer using only one word - Alligator or Axe and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Vacuum|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Caiman
Nail|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Chisel|Knife|Turtle,Answer using only one word - Knife or Turtle and not Chisel. Which is more similar in semantic meaning to Chisel?,Turtle
Screwdriver|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Spanner
Shovel|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Shovel. Which is more similar in semantic meaning to Shovel?,Caiman
Nail|Hammer|Snake,Answer using only one word - Hammer or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Shovel|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Shovel. Which is more similar in semantic meaning to Shovel?,Vacuum
Alligator|Grinding disk|Screwdriver,Answer using only one word - Grinding disk or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Screwdriver.
Lawn Mower|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Paint brush.
Cobra|Anvil|Spanner,Answer using only one word - Anvil or Spanner and not Cobra. Which is more similar in semantic meaning to Cobra?,Spanner.
Hammer|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Spanner.
Shovel|Axe|Oil can,Answer using only one word - Axe or Oil can and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe.
Chisel|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Chisel. Which is more similar in semantic meaning to Chisel?,Tortoise
Saw|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Saw. Which is more similar in semantic meaning to Saw?,Anvil.
Screwdriver|Knife|Snake,Answer using only one word - Knife or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Knife.
Hammer|Axe|Shovel,Answer using only one word - Axe or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe.
Anvil|Saw|Toad,Answer using only one word - Saw or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Saw
Toad|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Toad. Which is more similar in semantic meaning to Toad?,Crocodile
Tortoise|Saw|Snake,Answer using only one word - Saw or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Saw.
Shovel|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Grinding disk
Axe|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,Gecko
Anvil|Cobra|Toad,Answer using only one word - Cobra or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Cobra
Screwdriver|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum.
Knife|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Knife. Which is more similar in semantic meaning to Knife?,Toad
Lizard|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile
Hammer|Anvil|Knife,Answer using only one word - Anvil or Knife and not Hammer. Which is more similar in semantic meaning to Hammer?,Anvil.
Snake|Blindworm|Vacuum,Answer using only one word - Blindworm or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Vacuum
Spanner|Knife|Screwdriver,Answer using only one word - Knife or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver.
Chameleon|Saw|Snake,Answer using only one word - Saw or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Snake.
Chameleon|Caiman|Spanner,Answer using only one word - Caiman or Spanner and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Caiman
Boa python|Knife|Turtle,Answer using only one word - Knife or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Turtle
Snake|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,Chisel.
Hammer|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Screwdriver
Chameleon|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Grinding.
Anvil|Boa python|Turtle,Answer using only one word - Boa python or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,Turtle
Saw|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,Tortoise
Salamander|Gecko|Hammer,Answer using only one word - Gecko or Hammer and not Salamander. Which is more similar in semantic meaning to Salamander?,Gecko.
Knife|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Knife. Which is more similar in semantic meaning to Knife?,Anvil.
Blindworm|Dinosaur|Screwdriver,Answer using only one word - Dinosaur or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Lizard|Alligator|Nail,Answer using only one word - Alligator or Nail and not Lizard. Which is more similar in semantic meaning to Lizard?,Alligator
Nail|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Shovel|Caiman|Chameleon,Answer using only one word - Caiman or Chameleon and not Shovel. Which is more similar in semantic meaning to Shovel?,Chameleon.
Knife|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Knife. Which is more similar in semantic meaning to Knife?,Alligator
Axe|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Axe. Which is more similar in semantic meaning to Axe?,Chisel
Caiman|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Caiman. Which is more similar in semantic meaning to Caiman?,Shovel.
Nail|Screwdriver|Vacuum,Answer using only one word - Screwdriver or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Screwdriver
Turtle|Cobra|Salamander,Answer using only one word - Cobra or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,Salamander
Oil can|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Oil can. Which is more similar in semantic meaning to Oil can?,Vacuum
Snake|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,Dinosaur
Oil can|Blindworm|Knife,Answer using only one word - Blindworm or Knife and not Oil can. Which is more similar in semantic meaning to Oil can?,Blindworm
Nail|Lizard|Turtle,Answer using only one word - Lizard or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,Turtle.
Snake|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Snake. Which is more similar in semantic meaning to Snake?,Cobra
Chisel|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Chisel. Which is more similar in semantic meaning to Chisel?,Turtle.
Knife|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Knife. Which is more similar in semantic meaning to Knife?,Gecko
Nail|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Hammer|Oil can|Toad,Answer using only one word - Oil can or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Toad
Vacuum|Gecko|Knife,Answer using only one word - Gecko or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Gecko.
Salamander|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander.
Oil can|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Oil can. Which is more similar in semantic meaning to Oil can?,Lawn Mower
Lawn Mower|Grinding disk|Hammer,Answer using only one word - Grinding disk or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Grinding.
Chisel|Oil can|Saw,Answer using only one word - Oil can or Saw and not Chisel. Which is more similar in semantic meaning to Chisel?,Saw.
Blindworm|Saw|Shovel,Answer using only one word - Saw or Shovel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Saw
Nail|Chisel|Snake,Answer using only one word - Chisel or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Chisel.
Spanner|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver.
Chameleon|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Grinding disk.
Anvil|Hammer|Lawn Mower,Answer using only one word - Hammer or Lawn Mower and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer
Chisel|Dinosaur|Snake,Answer using only one word - Dinosaur or Snake and not Chisel. Which is more similar in semantic meaning to Chisel?,Dinosaur.
Spanner|Lizard|Toad,Answer using only one word - Lizard or Toad and not Spanner. Which is more similar in semantic meaning to Spanner?,Toad
Spanner|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Spanner. Which is more similar in semantic meaning to Spanner?,Dinosaur.
Chisel|Hammer|Nail,Answer using only one word - Hammer or Nail and not Chisel. Which is more similar in semantic meaning to Chisel?,Nail.
Vacuum|Blindworm|Lawn Mower,Answer using only one word - Blindworm or Lawn Mower and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Blindworm
Nail|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,Screwdriver.
Vacuum|Caiman|Tortoise,Answer using only one word - Caiman or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Tortoise
Screwdriver|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Lawn Mower|Axe|Saw,Answer using only one word - Axe or Saw and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Saw.
Axe|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Axe. Which is more similar in semantic meaning to Axe?,Chisel
Snake|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon.
Axe|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Axe. Which is more similar in semantic meaning to Axe?,Grinding disk.
Chameleon|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Paint brush
Grinding disk|Crocodile|Nail,Answer using only one word - Crocodile or Nail and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Nail
Crocodile|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Alligator
Anvil|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Turtle
Shovel|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Shovel. Which is more similar in semantic meaning to Shovel?,Chameleon.
Chisel|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil.
Boa python|Alligator|Dinosaur,Answer using only one word - Alligator or Dinosaur and not Boa python. Which is more similar in semantic meaning to Boa python?,Dinosaur
Spanner|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lizard.
Screwdriver|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Lawn Mower.
Knife|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Knife. Which is more similar in semantic meaning to Knife?,Crocodile
Chisel|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Chisel. Which is more similar in semantic meaning to Chisel?,Crocodile
Grinding disk|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Crocodile
Anvil|Knife|Shovel,Answer using only one word - Knife or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Shovel.
Lawn Mower|Snake|Turtle,Answer using only one word - Snake or Turtle and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Turtle.
Snake|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Vacuum.
Vacuum|Alligator|Saw,Answer using only one word - Alligator or Saw and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Saw.
Blindworm|Axe|Boa python,Answer using only one word - Axe or Boa python and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Boa.
Hammer|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Screwdriver.
Chisel|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Chisel. Which is more similar in semantic meaning to Chisel?,Salamander
Paint brush|Nail|Salamander,Answer using only one word - Nail or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Salamander
Chameleon|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Toad
Chameleon|Lizard|Snake,Answer using only one word - Lizard or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lizard
Lizard|Caiman|Toad,Answer using only one word - Caiman or Toad and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Oil can|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,Salamander.
Hammer|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,Snake
Anvil|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,Crocodile.
Chameleon|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Toad
Chisel|Anvil|Paint brush,Answer using only one word - Anvil or Paint brush and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil.
Shovel|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Shovel. Which is more similar in semantic meaning to Shovel?,Chisel
Turtle|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Turtle. Which is more similar in semantic meaning to Turtle?,Cobra
Lizard|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Lizard. Which is more similar in semantic meaning to Lizard?,Snake.
Chameleon|Axe|Saw,Answer using only one word - Axe or Saw and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Saw.
Salamander|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Salamander. Which is more similar in semantic meaning to Salamander?,Oil can.
Spanner|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Spanner. Which is more similar in semantic meaning to Spanner?,Shovel.
Turtle|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Turtle. Which is more similar in semantic meaning to Turtle?,Anvil
Lawn Mower|Nail|Saw,Answer using only one word - Nail or Saw and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Saw.
Blindworm|Lizard|Turtle,Answer using only one word - Lizard or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Lizard
Lizard|Alligator|Axe,Answer using only one word - Alligator or Axe and not Lizard. Which is more similar in semantic meaning to Lizard?,Alligator
Boa python|Lizard|Nail,Answer using only one word - Lizard or Nail and not Boa python. Which is more similar in semantic meaning to Boa python?,Lizard
Crocodile|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Cobra
Boa python|Caiman|Toad,Answer using only one word - Caiman or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Caiman
Nail|Alligator|Snake,Answer using only one word - Alligator or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Alligator
Spanner|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Spanner. Which is more similar in semantic meaning to Spanner?,Nail.
Grinding disk|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lawn Mower
Gecko|Hammer|Turtle,Answer using only one word - Hammer or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Turtle
Saw|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Saw. Which is more similar in semantic meaning to Saw?,Dinosaur.
Toad|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Toad. Which is more similar in semantic meaning to Toad?,Crocodile
Blindworm|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle.
Hammer|Screwdriver|Vacuum,Answer using only one word - Screwdriver or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Screwdriver.
Saw|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,Spanner
Spanner|Alligator|Boa python,Answer using only one word - Alligator or Boa python and not Spanner. Which is more similar in semantic meaning to Spanner?,Boa python.
Paint brush|Axe|Salamander,Answer using only one word - Axe or Salamander and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Salamander.
Snake|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Cobra.
Crocodile|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Saw.
Saw|Cobra|Gecko,Answer using only one word - Cobra or Gecko and not Saw. Which is more similar in semantic meaning to Saw?,Gecko.
Gecko|Knife|Snake,Answer using only one word - Knife or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,Snake.
Alligator|Crocodile|Knife,Answer using only one word - Crocodile or Knife and not Alligator. Which is more similar in semantic meaning to Alligator?,Crocodile.
Toad|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,Nail.
Chameleon|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Cobra
Tortoise|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Caiman
Lawn Mower|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Nail.
Tortoise|Snake|Turtle,Answer using only one word - Snake or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Turtle.
Crocodile|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Salamander.
Blindworm|Salamander|Vacuum,Answer using only one word - Salamander or Vacuum and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander.
Salamander|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Salamander. Which is more similar in semantic meaning to Salamander?,Lizard.
Spanner|Hammer|Knife,Answer using only one word - Hammer or Knife and not Spanner. Which is more similar in semantic meaning to Spanner?,Hammer.
Paint brush|Axe|Caiman,Answer using only one word - Axe or Caiman and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Caiman
Boa python|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Boa python. Which is more similar in semantic meaning to Boa python?,Alligator
Shovel|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,Boa.
Lizard|Anvil|Oil can,Answer using only one word - Anvil or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil.
Shovel|Cobra|Snake,Answer using only one word - Cobra or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,Snake
Cobra|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Gecko|Dinosaur|Oil can,Answer using only one word - Dinosaur or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,Dinosaur.
Knife|Caiman|Lizard,Answer using only one word - Caiman or Lizard and not Knife. Which is more similar in semantic meaning to Knife?,Lizard.
Axe|Nail|Salamander,Answer using only one word - Nail or Salamander and not Axe. Which is more similar in semantic meaning to Axe?,Salamander
Chisel|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Chisel. Which is more similar in semantic meaning to Chisel?,Shovel.
Spanner|Anvil|Saw,Answer using only one word - Anvil or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,Saw.
Screwdriver|Cobra|Toad,Answer using only one word - Cobra or Toad and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Cobra
Saw|Chisel|Dinosaur,Answer using only one word - Chisel or Dinosaur and not Saw. Which is more similar in semantic meaning to Saw?,Chisel.
Anvil|Alligator|Shovel,Answer using only one word - Alligator or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Alligator
Blindworm|Alligator|Dinosaur,Answer using only one word - Alligator or Dinosaur and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Lizard|Axe|Cobra,Answer using only one word - Axe or Cobra and not Lizard. Which is more similar in semantic meaning to Lizard?,Cobra.
Anvil|Caiman|Chameleon,Answer using only one word - Caiman or Chameleon and not Anvil. Which is more similar in semantic meaning to Anvil?,Chameleon
Alligator|Hammer|Tortoise,Answer using only one word - Hammer or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Tortoise
Toad|Caiman|Saw,Answer using only one word - Caiman or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Caiman.
Nail|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Vacuum.
Hammer|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Hammer. Which is more similar in semantic meaning to Hammer?,Tortoise
Chisel|Axe|Toad,Answer using only one word - Axe or Toad and not Chisel. Which is more similar in semantic meaning to Chisel?,Toad
Anvil|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,Saw.
Knife|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Knife. Which is more similar in semantic meaning to Knife?,Chisel.
Hammer|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Hammer. Which is more similar in semantic meaning to Hammer?,Anvil.
Spanner|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Spanner. Which is more similar in semantic meaning to Spanner?,Blindworm
Paint brush|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Crocodile
Chameleon|Salamander|Tortoise,Answer using only one word - Salamander or Tortoise and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander
Alligator|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Alligator. Which is more similar in semantic meaning to Alligator?,Shovel.
Cobra|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Cobra. Which is more similar in semantic meaning to Cobra?,Python.
Caiman|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Caiman. Which is more similar in semantic meaning to Caiman?,Blindworm
Gecko|Hammer|Lizard,Answer using only one word - Hammer or Lizard and not Gecko. Which is more similar in semantic meaning to Gecko?,Lizard
Cobra|Anvil|Vacuum,Answer using only one word - Anvil or Vacuum and not Cobra. Which is more similar in semantic meaning to Cobra?,Anvil.
Crocodile|Snake|Spanner,Answer using only one word - Snake or Spanner and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Spanner.
Crocodile|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Tortoise.
Lawn Mower|Dinosaur|Lizard,Answer using only one word - Dinosaur or Lizard and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Dinosaur.
Snake|Lawn Mower|Vacuum,Answer using only one word - Lawn Mower or Vacuum and not Snake. Which is more similar in semantic meaning to Snake?,Vacuum.
Saw|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Turtle
Vacuum|Nail|Snake,Answer using only one word - Nail or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Snake
Vacuum|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Grinding.
Lizard|Salamander|Snake,Answer using only one word - Salamander or Snake and not Lizard. Which is more similar in semantic meaning to Lizard?,Salamander.
Screwdriver|Blindworm|Salamander,Answer using only one word - Blindworm or Salamander and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Salamander.
Anvil|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Tortoise
Caiman|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Alligator
Alligator|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Alligator. Which is more similar in semantic meaning to Alligator?,Python.
Boa python|Snake|Turtle,Answer using only one word - Snake or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Turtle.
Anvil|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,Screwdriver.
Axe|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Axe. Which is more similar in semantic meaning to Axe?,Hammer.
Tortoise|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Grinding.
Chisel|Axe|Saw,Answer using only one word - Axe or Saw and not Chisel. Which is more similar in semantic meaning to Chisel?,Saw.
Caiman|Alligator|Knife,Answer using only one word - Alligator or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,Alligator
Tortoise|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Turtle
Lawn Mower|Crocodile|Nail,Answer using only one word - Crocodile or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Crocodile.
Axe|Knife|Saw,Answer using only one word - Knife or Saw and not Axe. Which is more similar in semantic meaning to Axe?,Saw
Alligator|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Alligator. Which is more similar in semantic meaning to Alligator?,Lizard
Toad|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,Hammer.
Nail|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,Screwdriver
Toad|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Turtle.
Chisel|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Chisel. Which is more similar in semantic meaning to Chisel?,Cobra
Spanner|Axe|Shovel,Answer using only one word - Axe or Shovel and not Spanner. Which is more similar in semantic meaning to Spanner?,Axe.
Nail|Alligator|Cobra,Answer using only one word - Alligator or Cobra and not Nail. Which is more similar in semantic meaning to Nail?,Cobra
Anvil|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,Vacuum.
Screwdriver|Boa python|Caiman,Answer using only one word - Boa python or Caiman and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Caiman
Chameleon|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander.
Axe|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,Tortoise
Turtle|Caiman|Saw,Answer using only one word - Caiman or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Saw
