input,prompt,response
Shovel|Vacuum,logprob,6
Spanner|Alligator,logprob,5
Spanner|Blindworm,logprob,5
Spanner|Boapython,logprob,5
Spanner|Caiman,logprob,5
Spanner|Chameleon,logprob,5
Spanner|Cobra,logprob,5
Spanner|Crocodile,logprob,5
Spanner|Dinosaur,logprob,5
Spanner|Gecko,logprob,5
Spanner|Lizard,logprob,5
Spanner|Salamander,logprob,5
Spanner|Snake,logprob,5
Spanner|Toad,logprob,5
Spanner|Tortoise,logprob,5
Spanner|Turtle,logprob,5
Spanner|Anvil,logprob,5
Spanner|Axe,logprob,5
Spanner|Chisel,logprob,5
Spanner|Grindingdisk,logprob,5
Spanner|Hammer,logprob,5
Spanner|Knife,logprob,5
Spanner|LawnMower,logprob,5
Spanner|Nail,logprob,5
Spanner|Oilcan,logprob,5
Spanner|Paintbrush,logprob,5
Spanner|Saw,logprob,5
Spanner|Screwdriver,logprob,3
Spanner|Shovel,logprob,5
Spanner|Spanner,logprob,5
Spanner|Vacuum,logprob,5
Vacuum|Alligator,logprob,1
Vacuum|Blindworm,logprob,6
Vacuum|Boapython,logprob,6
Vacuum|Caiman,logprob,6
Vacuum|Chameleon,logprob,3
Vacuum|Cobra,logprob,6
Vacuum|Crocodile,logprob,3
Vacuum|Dinosaur,logprob,3
Vacuum|Gecko,logprob,6
Vacuum|Lizard,logprob,5
Vacuum|Salamander,logprob,5
Vacuum|Snake,logprob,6
Vacuum|Toad,logprob,5
Vacuum|Tortoise,logprob,5
Vacuum|Turtle,logprob,5
Vacuum|Anvil,logprob,5
Vacuum|Axe,logprob,3
Vacuum|Chisel,logprob,5
Vacuum|Grindingdisk,logprob,3
Vacuum|Hammer,logprob,3
Vacuum|Knife,logprob,1
Vacuum|LawnMower,logprob,7
Vacuum|Nail,logprob,3
Vacuum|Oilcan,logprob,5
Vacuum|Paintbrush,logprob,3
Vacuum|Saw,logprob,1
Vacuum|Screwdriver,logprob,3
Vacuum|Shovel,logprob,6
Vacuum|Spanner,logprob,5
Vacuum|Vacuum,logprob,7
