concept,rep,prompt,response
Paint brush,0,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Fibers
Bristle type
Shape
Size
Brand
Material
Purpose"
Paint brush,1,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Size
Shape
Type (Round, Flat, Angled)
Bristle material (Synthetic, Natural)
Hold (Grip material and design)
Length
Width
Point (Pointed or Splayed)
Hollow or Solid core
Brand"
Paint brush,2,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Shape
Size
Type (Synthetic, Natural)
Handle Material
Bristle Material (e.g., Nylon, Sable, Taklon)
Brush Tip (Round, Flat, Angled, etc.)
Handle Length
Handle Grip (Ferrule)
Packaging (Case, Tin, Tube)"
Paint brush,3,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Handle
Bristles
Ferrule
Wooden Shaft
Paint Application
Chisel Edge
Flat Edge
Round Edge
Angle"
Paint brush,4,"List the features and properties of a Paint brush. Give a plain list, one property per line, no explanations.","Bristles
Handle
Shape
Size
Handle material
Bristle material
Paint application (brushing, stippling, etc.)
Holding grip
Drip control
Water resistance
Durability"
Salamander,0,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","* Lizard-like amphibian
* Lives in damp or moist environments
* Skinks and lizards are types of salamanders
* Most have moist, porous skin
* Many have a lifespan of several years
* Some are fully aquatic
* Some have gills as larvae
* Some have lungs as adults
* Some are poisonous
* They are carnivorous
* They have a slow metabolism"
Salamander,1,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Lizard-like appearance
Skin that can be toxic
Four legs
Larvae are aquatic
Can regenerate limbs and tail
Have a long, thin body
Capable of producing heat
Found in temperate and tropical regions
Feed on insects and other small invertebrates
Breath with lungs"
Salamander,2,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","* Amphibians
* Lizards
* Four legs
* Slim body
* Colorful skin
* Moist skin
* Live near water
* Breathe with lungs and skin
* Can regenerate limbs
* Eat insects"
Salamander,3,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Lizard-like body
Scales
Slim, elongated body
Long, slender limbs
Short forelimbs
Large, round eyes
Color ranges from brown to green
Possessing the ability to regenerate limbs and tails
Found in forests and marshes
Nocturnal
Invertebrate diet"
Salamander,4,"List the features and properties of a Salamander. Give a plain list, one property per line, no explanations.","Salamanders are amphibians.
They have moist, smooth skin.
Most species have tails.
Many species have elongated bodies.
They have external gills when they are larvae.
Salamanders are carnivorous.
They have a limited range of hearing and sight.
Most salamanders are nocturnal.
They reproduce sexually."
Saw,0,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Blade
Handle
Table
Fence
Motor
Wheels
On/Off switch
Speed control
Cutting depth adjustment
Table clamp"
Saw,1,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Blade, Handle, Teeth, Material, Sharpness, Length, Width, Thickness, Angle, Tension, Type (Hand Saw, Power Saw), Purpose (Cutting wood, metal, plastic), Safety Features, Portability, Maintenance, Storage"
Saw,2,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Tooth count
Blade material
Length
Width
B Teeth per inch (TPI)
Material of handle
Type of kickback protection
Weight"
Saw,3,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Blade
Handle
Material
Purpose
Type
Length
Width"
Saw,4,"List the features and properties of a Saw. Give a plain list, one property per line, no explanations.","Blade, Handle, Teeth, Cutting Edge, Material, Durability, Sharpness, Grip, Weight, Length, Width, Type (Hand Saw, Circular Saw, Reciprocating Saw, etc.), Purpose (Wood cutting, Metal cutting, etc.), Safety Features, Handle Type (Fiberglass, Rubber, etc.), Blade Size, Teeth Per Inch (TPI), Blade Material (Carbon Steel, High Carbon Steel, Bi-Metal, etc.), Antivibration, Ergonomics, Portability"
Screwdriver,0,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material
Head"
Screwdriver,1,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material
Length
Head shape
Handle type
Type (Slotted, Phillips, etc.)"
Screwdriver,2,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","- A screwdriver is a tool
- It is used to drive screws into material
- It has a handle and a tip
- The tip is usually made of metal
- The tip is shaped to fit specific screw heads
- Types of screwdriver tips include Phillips, slotted, and square
- Screwdrivers can be manual or powered (electric)
- Manual screwdrivers require manual force to operate
- Powered screwdrivers have a motor to drive the screw
- They come in various sizes and styles
- Ergonomics can vary between models
- Used in woodworking, construction, and other DIY tasks
- Can be made from various materials like steel, plastic, and rubber
- Handle materials can also vary, including wood, rubber, and plastic
- Some screwdrivers have magnetic tips to hold screws in place
- They are available in both standard and metric sizes
- Safety features may be present, like anti-slip grips
- Screwdrivers are essential for assembling and disassembling objects"
Screwdriver,3,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Tip Type
Handle Material
Shank Material
Size
Length
Handle Shape
Head Shape
Drive Bit Size
Tip Material"
Screwdriver,4,"List the features and properties of a Screwdriver. Give a plain list, one property per line, no explanations.","Handle
Shaft
Tip
Material
Size
Type (Phillips or Slotted)
Length"
Shovel,0,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Tool for digging
Made of metal and wood
Has a long handle
Used for moving earth
Usually has a pointed tip
Can be used for gardening
Can be used for building"
Shovel,1,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
Bowl
Blade
Steel
Wood
Long Handle
Digging Tool
Heavy Duty
Garden Tool
Buried Treasure Finder"
Shovel,2,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Tool
Human use
Digging
Metal or plastic
Handle
Blade
Functional
Ground penetration"
Shovel,3,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Tool for digging
Metal blade
Wooden handle
Used in gardening
For moving dirt
Can be used in construction
Lightweight design"
Shovel,4,"List the features and properties of a Shovel. Give a plain list, one property per line, no explanations.","Handle
 Blade
 D-grip
 Long handle
 Steel blade
 Comfort grip
 Used for digging
 Used in gardening"
Snake,0,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile, Serpent, Squamata, Non-venomous or venomous, Oviparous, Slim, Flexible, Scalers, Forked tongue, Good sense of smell, Camouflage, Constrictor, Solitary, Nocturnal, Cold-blooded, Agile, Sharp teeth"
Snake,1,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile, Non-venomous, Elongated body, Scale-covered, No limbs, Slender head, Forked tongue, Good sense of smell, Constrictor, Camouflage coloration, Solitary, Diurnal or nocturnal, Variable lifespan, Diet includes small mammals, birds, eggs, lizards, amphibians, and invertebrates"
Snake,2,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile, Non-venomous, Elongated body, scales, Forked tongue, Constrictor, Oviparous, Camouflage, Excellent hearing, Sight and smell, No eyelids, Slender limbs, Able to detach tail."
Snake,3,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile, Non-venomous, Constrictor, Elongated body, Scaley Skin, Slender limbs, No external ears, Heat-sensitive pits, Good eyesight, Flexible, Camouflaged, Solitary, Opportunistic feeder, Warm-blooded, Live birth, Longevity"
Snake,4,"List the features and properties of a Snake. Give a plain list, one property per line, no explanations.","Reptile
Constrictor
Venomous or Non-venomous
Serpentine body form
No limbs
Elastic scales
Heat-sensitive pits
Sliding locomotion
Good burrowers
Carnivorous diet
Elapid or Viperidae family members
Oviparous, laying eggs in a clutch"
Spanner,0,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","Connector type: Straight
Length: 150mm
Nominal diameter: 1/2""
Material: Copper
Finish: Chrome plated
Thread type: Metric
Pressure rating: 16 bar
Temperature range: -10 to +110 °C
Suitable for potable water: Yes"
Spanner,1,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","* High torque
* Long reach
* Precision adjustment
* Easy manoeuvrability
* Durable construction
* Comfortable grip
* Spring-loaded ratchet mechanism
* Switchable direction of rotation
* Non-slip jaw design
* Lightweight design
* Versatile applications"
Spanner,2,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","A Spanner is a tool used for tightening or loosening nuts and bolts.
It has a long handle with a jaw at the end.
The jaw can be adjusted to fit different sizes of nuts and bolts.
It usually has a ratchet mechanism for easily turning the bolt.
It can be used both as a wrench and a socket depending on the attachment.
The handle is often made of sturdy materials like steel or composite.
Some spanners have a box end for engaging the corner of a box-shaped nut.
Other spanners have an open end for engaging the flats of a hexagonal nut.
It can be used for a variety of applications in automotive, construction, and maintenance work.
Some spanners are made with a quick-release mechanism for easy attachment and detachment.
It is an essential tool for any mechanic or handyman."
Spanner,3,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","1. Spanner is a database system.
2. It is a globally distributed, multi-version concurrency control (MVCC), scalable, and robust database.
3. Spanner uses SQL for querying and data manipulation.
4. Spanner supports transactions with strong consistency guarantees.
5. It is designed for large scale cloud applications.
6. Spanner offers automatic sharding and replication.
7. It provides high availability and fault tolerance.
8. Spanner offers precise, wall-clock time-based queries.
9. It supports hybrid transaction and analytics processing.
10. Spanner integrates with Google Cloud Platform."
Spanner,4,"List the features and properties of a Spanner. Give a plain list, one property per line, no explanations.","* High load capacity
* High reliability
* Distributed architecture
* Strong consistency
* Global transaction support
* Schema flexibility
* Horizontal scalability
* Ability to handle large datasets
* Automatic sharding and replication
* SQL interface
* Low latency"
Toad,0,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","* Amphibian
* Skin covered in bumps
* Short legs
* Webbed feet
* Patches of moist skin on its back
* Toes with suction cups
* Lives in water and on land
* Often brown or green in color
* Eyes on either side of its head
* Breathes through skin and lungs
* Has a short, squat body
* Lives in various climates
* Diet includes insects, worms, and small fish
* Can be poisonous
* Has a lifespan of several years"
Toad,1,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","* Amphibian
* Has moist skin
* Lives in water and on land
* Breathes through lungs and skin
* Has a squat, broad body
* Lives in temperate and tropical regions
* Has a life cycle with egg, tadpole, and adult stages
* Can produce toxins for defense
* Has short limbs
* Can be various colors, including brown, green, and yellow
* Has vertical pupils in its eyes
* Eats insects, worms, and small animals
* May have warts or bumpy skin
* Can be found in different habitats, such as ponds, rivers, and wetlands"
Toad,2,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","* Amphibian
* Skin
* Toes
* Moist skin
* Moist habitat
* Poor eyesight
* Longevity
* Camouflage
* Aquatic larvae
* Terrestrial adults
* Poikilothermic (cold-blooded)
* Eats insects
* Toxic skin (some species)
* Breeds in water"
Toad,3,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","* Amphibian
* Skin
* Moist
* Wet
* Lungs and skin for breathing
* Short legs
* Long, sticky tongue
* Toes with suction cups
* Lives near water
* Barks
* Camouflaged coloring
* Carnivorous diet
* Common in many regions"
Toad,4,"List the features and properties of a Toad. Give a plain list, one property per line, no explanations.","- Amphibian
- Skin covered in moist bumps
- Toes adapted for climbing and swimming
- Lives in various habitats such as forests, meadows, and near water bodies
- Eats insects, worms, and other small invertebrates
- Breathing occurs through lungs and skin
- Has a lifespan of several years
- Can regenerate limbs
- Produces eggs in water
- Color can vary based on species and environment"
Tortoise,0,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","* Shell
* Sliding head and legs
* Short limbs
* Long neck
* Heavy body
* Slow movement
* Nocturnal
* Herbivorous diet
* Digging ability
* Grows slowly
* Long lifespan
* Reduced mobility
* Camouflaged coloring
* Defensive strategy of withdrawal into shell"
Tortoise,1,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Shelled
Slow-moving
Herbivorous
Four legs
Long neck
No teeth
Burrower
Reluctant to emerge from shell"
Tortoise,2,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Shell
Four legs
Head
Tongue
Shelled
Land-dweller
Slow-moving
Plants diet"
Tortoise,3,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","Shell
Carapace
Plastron
Shelled
Reptile
Land-dwelling
Nocturnal
Slow-moving
Herbivorous
Hibernation
Long lifespan"
Tortoise,4,"List the features and properties of a Tortoise. Give a plain list, one property per line, no explanations.","- Shell
- Limbs adapted for crawling
- Slower movements
- Long neck
- Four legs
- Wide, sturdy feet
- Hard, protective skin
- Limited eyesight
- Good sense of smell
- Herbivorous diet
- Long lifespan
- Hibernation
- Scales
- Ability to retract head and legs into shell
- Low energy requirements
- Slow reproduction rate
- High sensitivity to temperature changes"
Turtle,0,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shell
Limbs
Head
Jaw
Tongue
Skin
Gills (in aquatic turtles)
Legs
Tail"
Turtle,1,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shell
Limbs
Head
Tail
Soft skin
Long neck
Webbed feet
Aquatic animal
Respiratory system with gills"
Turtle,2,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","* Shelled reptile
* Belongs to the family Testudinidae
* Skin is protected by a bony shell
* Shell made of overlapping plates called scutes
* Head and limbs retractable into shell
* Mostly herbivorous
* Some species are omnivorous
* Some species are carnivorous
* Highly adaptive to various habitats
* Can live for several decades
* Slow-moving on land
* Excellent swimmers in water
* Some species are endangered
* Many serve as pets
* Some are used for food
* Often symbolize longevity and protection"
Turtle,3,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shell
Head
Legs
Tail
Skin
Shell color variations
Longevity
Size variations
Diet
Habitats
Aquatic and terrestrial species
Temperature regulation
Respiration
Protected species"
Turtle,4,"List the features and properties of a Turtle. Give a plain list, one property per line, no explanations.","Shell, Limbs, Head, Tail, Skin, Shells are hard, Limbs are short, Head has a beak, Tail is long, Skin is leathery."
Vacuum,0,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Suction
Vacuum generation
Sealing
Pumping
Pressure difference
Vacuum bag"
Vacuum,1,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Vacuum
- A space completely devoid of matter
- Has a very low pressure
- No air molecules present
- Can exist inside a container
- Used in various scientific and technological applications
- Can have varying degrees of emptiness
- Can be achieved with pumps or by use of high vacuums
- Useful in creating low friction environments
- Often used in electronic devices for manufacturing processes
- Can affect biological organisms negatively if exposed for extended periods
- Can be measured in torr, pascals, or millimeters of mercury
- Used in space exploration to simulate outer space conditions
- Essential in some scientific experiments and research
- Can be hazardous if not handled properly
- Can be temporary or permanent"
Vacuum,2,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Suction 
Portability 
Lightweight 
Noise reduction 
Motor 
Sealed system 
Filter 
Heating element 
Wheels 
Corded or cordless 
Attachments 
Bagged or bagless 
Size 
Dustbin capacity 
Power rating 
Type (Canister, Upright, Stick, Robot) 
Warranty"
Vacuum,3,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","* Suction
* Inert gas
* Noise reduction
* Lightweight
* Durable
* Portable
* Easy to clean
* Versatile
* Improves air quality
* Efficient"
Vacuum,4,"List the features and properties of a Vacuum. Give a plain list, one property per line, no explanations.","Suction
Sealing
Air displacement
Silent operation
Energy efficiency
Portability
Size
Weight"
