input,prompt,response,prompt_variant
cheetah|anteater|bench,Answer using only one word - anteater or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|missile,Answer using only one word - anteater or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|tree,Answer using only one word - anteater or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|bassoon,Answer using only one word - anteater or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|artichoke,Answer using only one word - anteater or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|anteater|blender,Answer using only one word - anteater or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|anteater|dress,Answer using only one word - anteater or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|car,Answer using only one word - anteater or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|crowbar,Answer using only one word - anteater or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|cactus,Answer using only one word - anteater or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|anteater|candle,Answer using only one word - anteater or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|burrito,Answer using only one word - anteater or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|bell,Answer using only one word - anteater or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|drill,Answer using only one word - anteater or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|anteater|blackberry,Answer using only one word - anteater or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|anteater|tumbleweed,Answer using only one word - anteater or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bear|ostrich,Answer using only one word - bear or ostrich and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|bear|camel,Answer using only one word - bear or camel and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|bear|ant,Answer using only one word - bear or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|bear|beetle,Answer using only one word - bear or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|bear|bird,Answer using only one word - bear or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,4,canonical
cheetah|bear|file,Answer using only one word - bear or file and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bear|chocolate,Answer using only one word - bear or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bear|bench,Answer using only one word - bear or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|missile,Answer using only one word - bear or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|tree,Answer using only one word - bear or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bear|bassoon,Answer using only one word - bear or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|artichoke,Answer using only one word - bear or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|blender,Answer using only one word - bear or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bear|dress,Answer using only one word - bear or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|car,Answer using only one word - bear or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|crowbar,Answer using only one word - bear or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|cactus,Answer using only one word - bear or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bear|candle,Answer using only one word - bear or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|burrito,Answer using only one word - bear or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|bell,Answer using only one word - bear or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bear|drill,Answer using only one word - bear or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bear|blackberry,Answer using only one word - bear or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bear|tumbleweed,Answer using only one word - bear or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ostrich|camel,Answer using only one word - ostrich or camel and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ostrich|ant,Answer using only one word - ostrich or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ostrich|beetle,Answer using only one word - ostrich or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ostrich|bird,Answer using only one word - ostrich or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ostrich|file,Answer using only one word - ostrich or file and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ostrich|chocolate,Answer using only one word - ostrich or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ostrich|bench,Answer using only one word - ostrich or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|missile,Answer using only one word - ostrich or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|tree,Answer using only one word - ostrich or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ostrich|bassoon,Answer using only one word - ostrich or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|artichoke,Answer using only one word - ostrich or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ostrich|blender,Answer using only one word - ostrich or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ostrich|dress,Answer using only one word - ostrich or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|car,Answer using only one word - ostrich or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|crowbar,Answer using only one word - ostrich or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|cactus,Answer using only one word - ostrich or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ostrich|candle,Answer using only one word - ostrich or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|burrito,Answer using only one word - ostrich or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|bell,Answer using only one word - ostrich or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|drill,Answer using only one word - ostrich or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|blackberry,Answer using only one word - ostrich or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ostrich|tumbleweed,Answer using only one word - ostrich or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,4,canonical
cheetah|camel|ant,Answer using only one word - camel or ant and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|camel|beetle,Answer using only one word - camel or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|camel|bird,Answer using only one word - camel or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,4,canonical
cheetah|camel|file,Answer using only one word - camel or file and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|camel|chocolate,Answer using only one word - camel or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|camel|bench,Answer using only one word - camel or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|missile,Answer using only one word - camel or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|tree,Answer using only one word - camel or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|camel|bassoon,Answer using only one word - camel or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|artichoke,Answer using only one word - camel or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|blender,Answer using only one word - camel or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|camel|dress,Answer using only one word - camel or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|car,Answer using only one word - camel or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|crowbar,Answer using only one word - camel or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|cactus,Answer using only one word - camel or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|camel|candle,Answer using only one word - camel or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|burrito,Answer using only one word - camel or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|bell,Answer using only one word - camel or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|drill,Answer using only one word - camel or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|camel|blackberry,Answer using only one word - camel or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|camel|tumbleweed,Answer using only one word - camel or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ant|beetle,Answer using only one word - ant or beetle and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ant|bird,Answer using only one word - ant or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|ant|file,Answer using only one word - ant or file and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ant|chocolate,Answer using only one word - ant or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ant|bench,Answer using only one word - ant or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|missile,Answer using only one word - ant or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|tree,Answer using only one word - ant or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ant|bassoon,Answer using only one word - ant or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|artichoke,Answer using only one word - ant or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ant|blender,Answer using only one word - ant or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|ant|dress,Answer using only one word - ant or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|car,Answer using only one word - ant or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|crowbar,Answer using only one word - ant or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|cactus,Answer using only one word - ant or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ant|candle,Answer using only one word - ant or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|burrito,Answer using only one word - ant or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|bell,Answer using only one word - ant or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|drill,Answer using only one word - ant or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|ant|blackberry,Answer using only one word - ant or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|ant|tumbleweed,Answer using only one word - ant or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,4,canonical
cheetah|beetle|bird,Answer using only one word - beetle or bird and not cheetah. Which is more similar in semantic meaning to cheetah?,5,canonical
cheetah|beetle|file,Answer using only one word - beetle or file and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|beetle|chocolate,Answer using only one word - beetle or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|bench,Answer using only one word - beetle or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|missile,Answer using only one word - beetle or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|tree,Answer using only one word - beetle or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|beetle|bassoon,Answer using only one word - beetle or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|artichoke,Answer using only one word - beetle or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|beetle|blender,Answer using only one word - beetle or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|beetle|dress,Answer using only one word - beetle or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|car,Answer using only one word - beetle or car and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|beetle|crowbar,Answer using only one word - beetle or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|cactus,Answer using only one word - beetle or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|beetle|candle,Answer using only one word - beetle or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|burrito,Answer using only one word - beetle or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|bell,Answer using only one word - beetle or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|drill,Answer using only one word - beetle or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|beetle|blackberry,Answer using only one word - beetle or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,4,canonical
cheetah|bird|file,Answer using only one word - bird or file and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|chocolate,Answer using only one word - bird or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|bench,Answer using only one word - bird or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|missile,Answer using only one word - bird or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|tree,Answer using only one word - bird or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bird|bassoon,Answer using only one word - bird or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|artichoke,Answer using only one word - bird or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bird|blender,Answer using only one word - bird or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bird|dress,Answer using only one word - bird or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|car,Answer using only one word - bird or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|crowbar,Answer using only one word - bird or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|cactus,Answer using only one word - bird or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bird|candle,Answer using only one word - bird or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|burrito,Answer using only one word - bird or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|bell,Answer using only one word - bird or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|drill,Answer using only one word - bird or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bird|blackberry,Answer using only one word - bird or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bird|tumbleweed,Answer using only one word - bird or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|file|chocolate,Answer using only one word - file or chocolate and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|bench,Answer using only one word - file or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|missile,Answer using only one word - file or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|tree,Answer using only one word - file or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|bassoon,Answer using only one word - file or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|artichoke,Answer using only one word - file or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|blender,Answer using only one word - file or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|dress,Answer using only one word - file or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|car,Answer using only one word - file or car and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|crowbar,Answer using only one word - file or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|cactus,Answer using only one word - file or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|candle,Answer using only one word - file or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|burrito,Answer using only one word - file or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|bell,Answer using only one word - file or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|file|drill,Answer using only one word - file or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|blackberry,Answer using only one word - file or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|file|tumbleweed,Answer using only one word - file or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|chocolate|bench,Answer using only one word - chocolate or bench and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|missile,Answer using only one word - chocolate or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|tree,Answer using only one word - chocolate or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|bassoon,Answer using only one word - chocolate or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|chocolate|artichoke,Answer using only one word - chocolate or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|blender,Answer using only one word - chocolate or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|dress,Answer using only one word - chocolate or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|chocolate|car,Answer using only one word - chocolate or car and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|cactus,Answer using only one word - chocolate or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|candle,Answer using only one word - chocolate or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|chocolate|burrito,Answer using only one word - chocolate or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|bell,Answer using only one word - chocolate or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|chocolate|drill,Answer using only one word - chocolate or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bench|missile,Answer using only one word - bench or missile and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|tree,Answer using only one word - bench or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|bassoon,Answer using only one word - bench or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|artichoke,Answer using only one word - bench or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|blender,Answer using only one word - bench or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|bench|dress,Answer using only one word - bench or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|car,Answer using only one word - bench or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|crowbar,Answer using only one word - bench or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|cactus,Answer using only one word - bench or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|candle,Answer using only one word - bench or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|burrito,Answer using only one word - bench or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|bell,Answer using only one word - bench or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|drill,Answer using only one word - bench or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|blackberry,Answer using only one word - bench or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|tree,Answer using only one word - missile or tree and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|bassoon,Answer using only one word - missile or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|artichoke,Answer using only one word - missile or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|blender,Answer using only one word - missile or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|dress,Answer using only one word - missile or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|car,Answer using only one word - missile or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|crowbar,Answer using only one word - missile or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|cactus,Answer using only one word - missile or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|candle,Answer using only one word - missile or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|burrito,Answer using only one word - missile or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|bell,Answer using only one word - missile or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|drill,Answer using only one word - missile or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|blackberry,Answer using only one word - missile or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|missile|tumbleweed,Answer using only one word - missile or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|bassoon,Answer using only one word - tree or bassoon and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|artichoke,Answer using only one word - tree or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|blender,Answer using only one word - tree or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|tree|dress,Answer using only one word - tree or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|car,Answer using only one word - tree or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|crowbar,Answer using only one word - tree or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|cactus,Answer using only one word - tree or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|candle,Answer using only one word - tree or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|burrito,Answer using only one word - tree or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|bell,Answer using only one word - tree or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|drill,Answer using only one word - tree or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|blackberry,Answer using only one word - tree or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,3,canonical
cheetah|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|blender,Answer using only one word - bassoon or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|dress,Answer using only one word - bassoon or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|car,Answer using only one word - bassoon or car and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|cactus,Answer using only one word - bassoon or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|candle,Answer using only one word - bassoon or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|burrito,Answer using only one word - bassoon or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|bell,Answer using only one word - bassoon or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|drill,Answer using only one word - bassoon or drill and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|blackberry,Answer using only one word - bassoon or blackberry and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|bassoon|tumbleweed,Answer using only one word - bassoon or tumbleweed and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|blender,Answer using only one word - artichoke or blender and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|artichoke|dress,Answer using only one word - artichoke or dress and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|car,Answer using only one word - artichoke or car and not cheetah. Which is more similar in semantic meaning to cheetah?,1,canonical
cheetah|artichoke|crowbar,Answer using only one word - artichoke or crowbar and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|cactus,Answer using only one word - artichoke or cactus and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|candle,Answer using only one word - artichoke or candle and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|burrito,Answer using only one word - artichoke or burrito and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
cheetah|artichoke|bell,Answer using only one word - artichoke or bell and not cheetah. Which is more similar in semantic meaning to cheetah?,2,canonical
